customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_transactions,total_revenue,avg_transaction,std_transaction,first_transaction,last_transaction,successful_transactions,failed_transactions,customer_tenure_days,days_since_last_transaction,transaction_frequency,payment_failure_rate,avg_monthly_revenue,is_churned,customer_ltv,verified_revenue,acquisition_cost,servicing_cost,transaction_cost,support_cost,infrastructure_cost,payment_processing_cost,total_cost,gross_profit,profit_margin,monthly_profit,customer_roi,profit_per_transaction,profitability_tier,tier_rank
CUST_000928,2023-10-30,Brazil,Media,Basic,36.1,15,549.61,36.64066666666667,3.245543024489049,2023-11-01,2024-12-23,15.0,0.0,430,10,1.0440835266821344,0.0,35.844130434782606,0,549.61,549.61,50,82.4415,7.5,71.66666666666667,27.480500000000003,15.938690000000001,255.02735666666672,294.5826433333333,53.598486805795616,20.55227744186046,115.51021317229402,19.638842888888885,High Profit,3
CUST_000929,2023-10-31,Australia,Real Estate,Professional,256.75,15,4008.45,267.23,40.04830119457539,2023-10-31,2024-12-25,15.0,0.0,429,8,1.0465116279069768,0.0,261.9901960784313,0,4008.45,4008.45,100,601.2674999999999,7.5,214.5,200.4225,116.24505,1239.93505,2768.5149499999998,69.06696977634746,193.60244405594403,223.27902981692466,184.56766333333331,High Profit,3
CUST_000930,2023-11-01,Japan,Consulting,Professional,229.19,15,3136.5499999999997,207.09466666666668,123.8605092067378,2023-10-30,2024-12-27,13.0,1.0,428,6,1.048951048951049,0.0625,203.4772925764192,0,3106.42,3136.5499999999997,100,470.48249999999996,7.5,214.0,156.8275,90.95994999999999,1039.7699499999999,2096.78005,66.84988442715722,146.97056425233643,201.658073499816,139.78533666666667,High Profit,3
CUST_000931,2023-11-03,Australia,Retail,Professional,131.53,15,1878.13,133.8093333333333,11.263963693799708,2023-11-02,2024-12-28,14.0,0.0,426,5,1.0538641686182668,0.0,132.04868421052632,0,2007.14,1878.13,100,281.7195,7.5,213.0,93.90650000000001,54.465770000000006,750.59177,1127.53823,60.03515358361775,79.40410070422537,150.21990315721158,75.16921533333334,High Profit,3
CUST_000932,2023-11-03,USA,Healthcare,Professional,258.84,15,3920.05,261.3366666666667,23.488713905882147,2023-11-05,2024-12-27,15.0,0.0,426,6,1.0538641686182668,0.0,257.8980263157895,0,3920.05,3920.05,100,588.0075,7.5,213.0,196.00250000000003,113.68145000000001,1218.19145,2701.85855,68.92408387648116,190.27172887323945,221.79260493085877,180.12390333333332,High Profit,3
CUST_000933,2023-11-04,Singapore,Technology,Premium,1588.82,15,24340.260000000002,1622.6840000000002,160.62378381084878,2023-11-03,2024-12-29,15.0,0.0,425,4,1.0563380281690142,0.0,1604.852307692308,0,24340.26,24340.260000000002,300,3651.039,7.5,1062.5,1217.0130000000001,705.8675400000001,6943.919540000001,17396.34046,71.47146521853094,1227.976973647059,250.5262389604243,1159.7560306666667,High Profit,3
CUST_000934,2023-11-04,USA,Education,Basic,47.28,7,335.32,47.90285714285714,5.044923898619001,2023-11-02,2024-05-04,7.0,0.0,425,243,0.4929577464788732,0.0,22.10901098901099,1,335.32,335.32,50,50.297999999999995,3.5,70.83333333333333,16.766000000000002,9.72428,201.1216133333333,134.1983866666667,40.020990894270156,9.47282729411765,66.72499511240996,19.1711980952381,Medium Profit,2
CUST_000935,2023-11-05,USA,Healthcare,Professional,113.84,15,1732.13,115.47533333333334,10.840889438119175,2023-11-06,2024-12-27,15.0,0.0,424,6,1.0588235294117647,0.0,114.45792951541851,0,1732.13,1732.13,100,259.8195,7.5,212.0,86.60650000000001,50.231770000000004,716.15777,1015.9722300000001,58.65450226022296,71.88482759433963,141.86430316883946,67.731482,High Profit,3
CUST_000936,2023-11-06,Australia,Finance,Basic,91.16,15,1304.38,93.08266666666668,7.557813805844218,2023-11-08,2025-01-01,14.0,1.0,423,1,1.0613207547169812,0.0625,92.46622516556292,0,1396.24,1304.38,50,195.657,7.5,70.5,65.21900000000001,37.827020000000005,426.70302000000004,877.6769800000001,67.28690872291817,62.246594326241144,205.68801692568286,58.51179866666667,High Profit,3
CUST_000937,2023-11-06,Germany,Finance,Enterprise,811.39,15,11073.130000000001,850.0926666666667,106.46314918899444,2023-11-06,2024-12-30,13.0,1.0,423,3,1.0613207547169812,0.0625,844.4629139072847,0,12751.39,11073.130000000001,200,1660.9695000000002,7.5,564.0,553.6565,321.12077000000005,3307.24677,7765.883230000001,70.13268362242655,550.771860283688,234.81414512047434,517.7255486666668,High Profit,3
CUST_000938,2023-11-06,Canada,Energy,Professional,287.37,15,4171.6,255.77466666666663,170.42610861630104,2023-11-05,2025-01-01,14.0,0.0,423,1,1.0613207547169812,0.0,254.08079470198675,0,3836.62,4171.6,100,625.74,7.5,211.5,208.58000000000004,120.97640000000001,1274.2964000000002,2897.3036,69.45305398408284,205.48252482269504,227.36496783636838,193.15357333333336,High Profit,3
CUST_000939,2023-11-07,France,Healthcare,Professional,166.59,15,2606.05,173.73666666666668,22.09693245248137,2023-11-09,2024-12-31,15.0,0.0,422,2,1.0638297872340423,0.0,172.96792035398232,0,2606.05,2606.05,100,390.9075,7.5,211.0,130.3025,75.57545,915.2854500000001,1690.76455,64.87843863318048,120.19653199052134,184.72538266613984,112.71763666666668,High Profit,3
CUST_000940,2023-11-07,USA,Consulting,Professional,277.65,15,3948.66,284.4266666666666,27.71035125484097,2023-11-05,2025-01-02,14.0,1.0,422,0,1.0638297872340423,0.0625,283.16814159292034,0,4266.4,3948.66,100,592.299,7.5,211.0,197.433,114.51114,1222.74314,2725.91686,69.03397253751905,193.7855587677725,222.934545353491,181.72779066666666,High Profit,3
CUST_000941,2023-11-08,Canada,Technology,Enterprise,600.93,14,7318.88,613.4664285714287,55.39372799919096,2023-11-09,2024-12-01,12.0,1.0,421,32,0.9952606635071092,0.0666666666666666,571.29911308204,0,8588.53,7318.88,200,1097.8319999999999,7.0,561.3333333333334,365.944,212.24752,2444.356853333333,4874.523146666666,66.60203674150506,347.35319334916863,199.4194562884446,348.18022476190475,High Profit,3
CUST_000942,2023-11-08,France,Finance,Enterprise,724.12,14,9846.039999999999,652.25,400.57334023583286,2023-11-07,2024-11-30,13.0,0.0,421,33,0.9952606635071092,0.0,607.4168514412416,0,9131.5,9846.039999999999,200,1476.9059999999997,7.0,561.3333333333334,492.30199999999996,285.53515999999996,3023.076493333333,6822.963506666666,69.2965243556462,486.19692446555814,225.69602594287866,487.35453619047615,High Profit,3
CUST_000943,2023-11-10,USA,Media,Professional,130.42,14,1833.45,139.28785714285715,21.037246521557687,2023-11-12,2024-12-02,13.0,0.0,419,31,1.0,0.0,130.2915367483296,0,1950.03,1833.45,100,275.0175,7.0,209.5,91.67250000000001,53.17005,736.36005,1097.08995,59.83746216149881,78.55059307875895,148.98824970203097,78.36356785714285,High Profit,3
CUST_000944,2023-11-10,USA,Healthcare,Basic,52.18,14,697.66,53.14214285714286,4.926589050279075,2023-11-10,2024-12-03,13.0,0.0,419,30,1.0,0.0,49.7097995545657,0,743.99,697.66,50,104.64899999999999,7.0,69.83333333333333,34.883,20.23214,286.5974733333333,411.06252666666666,58.92017983927224,29.431684486873507,143.42852429427094,29.361609047619048,High Profit,3
CUST_000945,2023-11-10,Canada,Retail,Premium,1817.56,14,26577.760000000002,1898.4114285714288,273.74746495087953,2023-11-09,2024-12-03,14.0,0.0,419,30,1.0,0.0,1775.796881959911,0,26577.76,26577.760000000002,300,3986.664,7.0,1047.5,1328.8880000000001,770.7550400000001,7440.807040000001,19136.952960000002,72.00363371480516,1370.1875627684965,257.1892115616534,1366.9252114285716,High Profit,3
CUST_000946,2023-11-11,USA,Energy,Professional,243.41,14,3210.9700000000003,211.97357142857143,132.93995791085786,2023-11-09,2024-12-06,13.0,0.0,418,27,1.002386634844869,0.0,198.7252232142857,0,2967.63,3210.9700000000003,100,481.6455,7.0,209.0,160.54850000000002,93.11813000000001,1051.31213,2159.65787,67.2587370794495,154.99936866028708,205.4249930513025,154.26127642857142,High Profit,3
CUST_000947,2023-11-11,Australia,Energy,Basic,47.57,14,670.92,43.89857142857143,29.389766104008924,2023-11-09,2024-12-06,13.0,0.0,418,27,1.002386634844869,0.0,41.15491071428572,0,614.58,670.92,50,100.63799999999999,7.0,69.66666666666667,33.546,19.45668,280.30734666666666,390.6126533333333,58.22045151930683,28.034400956937795,139.35155748801634,27.900903809523808,High Profit,3
CUST_000948,2023-11-12,Germany,Manufacturing,Professional,158.48,14,2317.8,165.55714285714288,14.853161501626744,2023-11-14,2024-12-04,14.0,0.0,417,29,1.0047846889952154,0.0,155.5570469798658,0,2317.8,2317.8,100,347.67,7.0,208.5,115.89000000000001,67.21620000000001,846.2762,1471.5238000000002,63.48795409439987,105.86502158273382,173.88221481355617,105.10884285714288,High Profit,3
CUST_000949,2023-11-13,France,Healthcare,Basic,32.47,14,463.52,33.10857142857143,2.970855502642698,2023-11-11,2024-12-06,14.0,0.0,416,27,1.0071942446043165,0.0,31.17847533632287,0,463.52,463.52,50,69.52799999999999,7.0,69.33333333333334,23.176000000000002,13.44208,232.47941333333333,231.04058666666666,49.8447934645035,16.661580769230767,99.38109501996908,16.502899047619046,Medium Profit,2
CUST_000950,2023-11-13,UK,Consulting,Enterprise,683.76,14,9044.369999999999,701.3171428571429,57.65347136504064,2023-11-15,2024-12-05,13.0,1.0,416,28,1.0071942446043165,0.0666666666666666,660.4331838565023,0,9818.44,9044.369999999999,200,1356.6554999999998,7.0,554.6666666666667,452.21849999999995,262.28673,2832.8273966666666,6211.542603333332,68.67855476206007,447.94778389423067,219.2700695652102,443.68161452380946,High Profit,3
CUST_000951,2023-11-14,Germany,Real Estate,Basic,39.75,14,557.84,42.71357142857143,7.216110828867964,2023-11-15,2024-12-07,13.0,0.0,415,26,1.0096153846153846,0.0,40.31393258426967,0,597.99,557.84,50,83.676,7.0,69.16666666666667,27.892000000000003,16.17736,253.91202666666666,303.9279733333334,54.483001099478955,21.970696867469883,119.69814006972076,21.709140952380956,High Profit,3
CUST_000952,2023-11-14,Australia,Education,Basic,29.27,3,59.66,30.97666666666667,3.868712102668448,2023-11-16,2024-01-12,2.0,1.0,415,356,0.2163461538461538,0.25,6.264943820224719,1,92.93,59.66,50,8.949,1.5,69.16666666666667,2.983,1.73014,134.32880666666668,-74.66880666666668,-125.1572354453012,-5.397745060240965,-55.58659271942713,-24.889602222222226,Loss-Making,0
CUST_000953,2023-11-15,Canada,Healthcare,Basic,49.62,14,568.83,52.20428571428572,6.897758514725817,2023-11-15,2024-12-11,11.0,2.0,414,22,1.0120481927710845,0.1333333333333333,49.38243243243243,0,730.86,568.83,50,85.3245,7.0,69.0,28.441500000000005,16.496070000000003,256.26207,312.56793000000005,54.94926955329361,22.64985,121.97198360256752,22.32628071428572,High Profit,3
CUST_000954,2023-11-15,India,Consulting,Basic,62.62,14,895.27,63.94785714285714,6.061900157251316,2023-11-14,2024-12-08,14.0,0.0,414,25,1.0120481927710845,0.0,60.49121621621621,0,895.27,895.27,50,134.29049999999998,7.0,69.0,44.7635,25.96283,331.01682999999997,564.25317,63.02603348710445,40.88791086956521,170.46056842487437,40.303797857142854,High Profit,3
CUST_000955,2023-11-15,UK,Healthcare,Basic,30.8,14,446.15,33.82785714285714,6.609659805712601,2023-11-16,2024-12-09,13.0,1.0,414,24,1.0120481927710845,0.0666666666666666,31.99932432432432,0,473.59,446.15,50,66.9225,7.0,69.0,22.3075,12.93835,228.16835000000003,217.98164999999995,48.85837722738988,15.79577173913043,95.53544564791738,15.570117857142852,Medium Profit,2
CUST_000956,2023-11-15,UK,Finance,Enterprise,745.73,14,9060.91,762.2021428571428,71.54115321091253,2023-11-15,2024-12-07,12.0,2.0,414,26,1.0120481927710845,0.1333333333333333,721.002027027027,0,10670.83,9060.91,200,1359.1364999999998,7.0,552.0,453.0455,262.76639,2833.9483899999996,6226.96161,68.72335791879624,451.229102173913,219.72741747777565,444.78297214285715,High Profit,3
CUST_000957,2023-11-17,Singapore,Healthcare,Basic,62.15,14,885.3000000000001,63.23571428571429,5.891948501375175,2023-11-16,2024-12-10,14.0,0.0,412,23,1.0169491525423728,0.0,60.08823529411765,0,885.3000000000001,885.3000000000001,50,132.79500000000002,7.0,68.66666666666666,44.26500000000001,25.673700000000004,328.4003666666667,556.8996333333334,62.90518844836026,40.55094417475729,169.57947976306568,39.77854523809525,High Profit,3
CUST_000958,2023-11-17,UK,Healthcare,Professional,160.67,14,2476.42,176.88714285714286,36.11870183129541,2023-11-18,2024-12-13,14.0,0.0,412,20,1.0169491525423728,0.0,168.0828054298643,0,2476.42,2476.42,100,371.463,7.0,206.0,123.82100000000001,71.81618,880.10018,1596.3198200000002,64.4607869424411,116.2368800970874,181.37933115750528,114.0228442857143,High Profit,3
CUST_000959,2023-11-17,Brazil,Media,Professional,193.19,14,2521.32,195.7392857142857,17.350477477041338,2023-11-19,2024-12-12,13.0,1.0,412,21,1.0169491525423728,0.0666666666666666,185.99660633484163,0,2740.35,2521.32,100,378.19800000000004,7.0,206.0,126.06600000000002,73.11828000000001,890.3822800000002,1630.93772,64.68586772008312,118.75760097087378,183.17275137146706,116.49555142857142,High Profit,3
CUST_000960,2023-11-18,UK,Manufacturing,Professional,117.23,14,1534.37,124.01285714285714,24.23347729852285,2023-11-18,2024-12-12,13.0,1.0,411,21,1.019417475728155,0.0666666666666666,118.1074829931973,0,1736.18,1534.37,100,230.1555,7.0,205.5,76.71849999999999,44.49673,663.8707299999999,870.49927,56.73333485404434,63.54009270072993,131.12481551943105,62.17851928571429,High Profit,3
CUST_000961,2023-11-18,Canada,Energy,Basic,56.13,14,798.27,57.01928571428572,5.304587947871476,2023-11-17,2024-12-14,14.0,0.0,411,19,1.019417475728155,0.0,54.304081632653066,0,798.27,798.27,50,119.7405,7.0,68.5,39.9135,23.14983,308.30383,489.96617,61.37850226113971,35.76395401459854,158.9231538252379,34.99758357142857,High Profit,3
CUST_000962,2023-11-18,France,Education,Basic,90.98,14,1204.78,92.21428571428572,8.373704918728276,2023-11-18,2024-12-12,13.0,1.0,411,21,1.019417475728155,0.0666666666666666,87.82312925170068,0,1291.0,1204.78,50,180.71699999999998,7.0,68.5,60.239000000000004,34.93862,401.39462000000003,803.3853799999999,66.68316041102939,58.641268613138685,200.14851718740024,57.38466999999999,High Profit,3
CUST_000963,2023-11-18,Australia,Education,Basic,42.06,14,590.74,45.71714285714285,8.114893646937025,2023-11-18,2024-12-14,13.0,1.0,411,19,1.019417475728155,0.0666666666666666,43.540136054421765,0,640.04,590.74,50,88.611,7.0,68.5,29.537000000000003,17.13146,260.77946,329.96054000000004,55.85545925449436,24.084710948905112,126.52857705894478,23.568610000000003,High Profit,3
CUST_000964,2023-11-19,France,Technology,Professional,151.66,14,1985.64,154.44357142857143,14.510858325428568,2023-11-21,2024-12-11,13.0,1.0,410,22,1.0218978102189782,0.0666666666666666,147.4234090909091,0,2162.21,1985.64,100,297.846,7.0,205.0,99.28200000000001,57.583560000000006,766.7115600000001,1218.9284400000001,61.38718196651961,89.18988585365855,158.9813566916873,87.06631714285716,High Profit,3
CUST_000965,2023-11-19,France,Real Estate,Basic,47.44,14,659.11,50.440714285714286,8.110695184361596,2023-11-21,2024-12-14,13.0,1.0,410,19,1.0218978102189782,0.0666666666666666,48.14795454545455,0,706.17,659.11,50,98.8665,7.0,68.33333333333333,32.9555,19.11419,276.2695233333334,382.84047666666663,58.084458840962306,28.012717804878047,138.57499446464456,27.34574833333333,High Profit,3
CUST_000966,2023-11-20,France,Manufacturing,Professional,211.85,14,2398.81,221.28571428571428,27.31200207130296,2023-11-20,2024-12-16,11.0,3.0,409,17,1.024390243902439,0.2,211.70842824601368,0,3098.0,2398.81,100,359.82149999999996,7.0,204.5,119.9405,69.56549,860.82749,1537.9825099999998,64.11439463734101,112.8104530562347,178.6632662021516,109.85589357142855,High Profit,3
CUST_000967,2023-11-20,Germany,Finance,Professional,249.45,14,3549.64,269.76928571428573,35.37855140407177,2023-11-19,2024-12-14,13.0,1.0,409,19,1.024390243902439,0.0666666666666666,258.09362186788155,0,3776.77,3549.64,100,532.4459999999999,7.0,204.5,177.482,102.93956,1124.36756,2425.2724399999997,68.32446219898355,177.89284400977994,215.70103285441638,173.2337457142857,High Profit,3
CUST_000968,2023-11-20,Canada,Healthcare,Enterprise,359.0,14,4761.36,364.63214285714287,35.36555846899883,2023-11-20,2024-12-12,13.0,1.0,409,21,1.024390243902439,0.0666666666666666,348.85079726651486,0,5104.85,4761.36,200,714.204,7.0,545.3333333333333,238.06799999999998,138.07944,1842.6847733333332,2918.6752266666663,61.29919238760914,214.0837574572127,158.39254054218483,208.47680190476188,High Profit,3
CUST_000969,2023-11-20,USA,Education,Enterprise,864.73,14,12412.58,886.6128571428571,92.19835518544296,2023-11-21,2024-12-13,14.0,0.0,409,20,1.024390243902439,0.0,848.2400911161732,0,12412.58,12412.58,200,1861.887,7.0,545.3333333333333,620.629,359.96482000000003,3594.814153333333,8817.765846666667,71.03894473724776,646.7798909535453,245.2912854615945,629.8404176190477,High Profit,3
CUST_000970,2023-11-22,Germany,Media,Basic,96.95,14,1275.82,98.97071428571428,8.856037891904998,2023-11-22,2024-12-15,13.0,1.0,407,18,1.0294117647058825,0.0666666666666666,95.12059496567504,0,1385.59,1275.82,50,191.373,7.0,67.83333333333333,63.791,36.998780000000004,416.9961133333333,858.8238866666666,67.31544313983686,63.30397199017198,205.9548900351861,61.344563333333326,High Profit,3
CUST_000971,2023-11-22,USA,Consulting,Basic,44.93,14,672.15,48.010714285714286,7.330151078604368,2023-11-20,2024-12-15,14.0,0.0,407,18,1.0294117647058825,0.0,46.14302059496568,0,672.15,672.15,50,100.82249999999999,7.0,67.83333333333333,33.6075,19.492350000000002,278.7556833333333,393.39431666666667,58.527756701133185,28.99712407862408,141.12512862966443,28.099594047619046,High Profit,3
CUST_000972,2023-11-22,Australia,Technology,Professional,267.16,14,3915.93,279.7092857142857,42.98636715272659,2023-11-23,2024-12-17,14.0,0.0,407,16,1.0294117647058825,0.0,268.82814645308923,0,3915.93,3915.93,100,587.3895,7.0,203.5,195.7965,113.56197,1207.24797,2708.68203,69.17084907033578,199.65715208845208,224.36832343565675,193.47728785714284,High Profit,3
CUST_000973,2023-11-23,Australia,Energy,Professional,182.73,14,2692.19,192.29928571428573,31.15745088424912,2023-11-23,2024-12-17,14.0,0.0,406,16,1.031941031941032,0.0,185.24243119266052,0,2692.19,2692.19,100,403.8285,7.0,203.0,134.6095,78.07351,926.51151,1765.67849,65.58521092493473,130.4688539408867,190.57275284146226,126.11989214285714,High Profit,3
CUST_000974,2023-11-23,UK,Energy,Basic,77.09,14,881.95,78.40928571428572,7.160348577984298,2023-11-23,2024-12-15,11.0,0.0,406,18,1.031941031941032,0.0,75.53188073394496,0,1097.73,881.95,50,132.2925,7.0,67.66666666666667,44.097500000000004,25.57655,326.63321666666667,555.3167833333334,62.96465597067106,41.03325985221676,170.0123425903867,39.66548452380953,High Profit,3
CUST_000975,2023-11-24,UK,Real Estate,Professional,213.54,14,2918.95,193.36642857142857,119.28944950491982,2023-11-26,2024-12-18,13.0,0.0,405,15,1.0344827586206895,0.0,186.6986206896552,0,2707.13,2918.95,100,437.8425,7.0,202.5,145.9475,84.64955,977.9395499999999,1941.0104499999998,66.49687216293529,143.77855185185183,198.47959416305434,138.64360357142854,High Profit,3
CUST_000976,2023-11-24,USA,Retail,Basic,62.34,14,825.4,63.34857142857143,6.075004092613824,2023-11-22,2024-12-20,13.0,0.0,405,13,1.0344827586206895,0.0,61.16413793103448,0,886.88,825.4,50,123.80999999999999,7.0,67.5,41.27,23.936600000000002,313.5166,511.8834,62.01640416767628,37.91728888888889,163.2715460680551,36.5631,High Profit,3
CUST_000977,2023-11-25,France,Healthcare,Professional,177.96,14,2434.26,186.45428571428573,24.29080000401726,2023-11-23,2024-12-20,13.0,1.0,404,13,1.037037037037037,0.0666666666666666,180.43963133640557,0,2610.36,2434.26,100,365.139,7.0,202.0,121.71300000000002,70.59354,866.44554,1567.81446,64.406203938774,116.42186584158416,180.94783660609528,111.98674714285714,High Profit,3
CUST_000978,2023-11-25,Singapore,Technology,Premium,2003.2,3,6887.28,2295.76,486.5779774095825,2023-11-24,2024-01-24,3.0,0.0,404,344,0.2222222222222222,0.0,476.079262672811,1,6887.28,6887.28,300,1033.0919999999999,1.5,1010.0,344.36400000000003,199.73112,2888.6871199999996,3998.59288,58.05764946393932,296.92521386138617,138.42249831473617,1332.8642933333333,High Profit,3
CUST_000979,2023-11-25,France,Energy,Professional,259.09,14,3709.85,264.9892857142857,26.087835793212637,2023-11-26,2024-12-17,14.0,0.0,404,16,1.037037037037037,0.0,256.4412442396313,0,3709.85,3709.85,100,556.4775,7.0,202.0,185.4925,107.58565,1158.55565,2551.29435,68.77082227044221,189.45255074257426,220.21336221527207,182.23531071428573,High Profit,3
CUST_000980,2023-11-25,France,Consulting,Enterprise,402.21,14,4509.14,408.2757142857143,38.39035149503177,2023-11-26,2024-12-18,11.0,3.0,404,15,1.037037037037037,0.2,395.105529953917,0,5715.86,4509.14,200,676.371,7.0,538.6666666666666,225.45700000000002,130.76506,1778.2597266666667,2730.8802733333337,60.56321767195815,202.7881391089109,153.57038302005222,195.06287666666668,High Profit,3
CUST_000981,2023-11-25,USA,Real Estate,Professional,133.58,14,1776.29,136.56785714285715,12.412108962666208,2023-11-26,2024-12-19,13.0,0.0,404,14,1.037037037037037,0.0,132.16244239631337,0,1911.95,1776.29,100,266.4435,7.0,202.0,88.81450000000001,51.51241,715.7704100000001,1060.5195899999999,59.704191883082146,78.75145470297029,148.16477115895302,75.75139928571427,High Profit,3
CUST_000982,2023-11-26,Japan,Finance,Basic,97.05,6,593.62,98.93666666666668,10.506376476533982,2023-11-28,2024-04-23,6.0,0.0,403,254,0.4455445544554455,0.0,41.1284064665127,1,593.62,593.62,50,89.04299999999999,3.0,67.16666666666667,29.681,17.21498,256.1056466666667,337.5143533333333,56.85697135092034,25.125137965260542,131.78715804443928,56.25239222222222,High Profit,3
CUST_000983,2023-11-26,France,Retail,Professional,124.24,14,1808.67,129.19071428571428,15.155600368427258,2023-11-24,2024-12-22,14.0,0.0,403,11,1.0396039603960396,0.0,125.31200923787527,0,1808.67,1808.67,100,271.3005,7.0,201.5,90.43350000000001,52.45143,722.68543,1085.98457,60.043267704998705,80.84252382133995,150.27071598772926,77.57032642857143,High Profit,3
CUST_000984,2023-11-26,USA,Media,Basic,34.49,14,496.57,35.46928571428571,3.513732322639964,2023-11-27,2024-12-18,14.0,0.0,403,15,1.0396039603960396,0.0,34.404387990762125,0,496.57,496.57,50,74.4855,7.0,67.16666666666667,24.828500000000002,14.40053,237.88119666666668,258.68880333333334,52.095133280974146,19.257231017369726,108.7470581778784,18.477771666666666,High Profit,3
CUST_000985,2023-11-27,UK,Media,Basic,43.13,14,572.38,44.49142857142857,4.507636012100181,2023-11-26,2024-12-20,13.0,0.0,402,13,1.0421836228287842,0.0,43.25555555555555,0,622.88,572.38,50,85.857,7.0,67.0,28.619,16.59902,255.07502,317.30498,55.43607044271288,23.679476119402985,124.3967284605133,22.66464142857143,High Profit,3
CUST_000986,2023-11-27,USA,Finance,Enterprise,882.88,14,12883.51,920.2507142857144,109.54339101395011,2023-11-28,2024-12-23,14.0,0.0,402,10,1.0421836228287842,0.0,894.6881944444444,0,12883.51,12883.51,200,1932.5265,7.0,536.0,644.1755,373.62179000000003,3693.3237900000004,9190.18621,71.33293807355294,685.8347917910447,248.83239955519846,656.4418721428572,High Profit,3
CUST_000987,2023-11-27,USA,Manufacturing,Professional,162.95,7,852.57,166.08142857142855,15.93223716093823,2023-11-26,2024-05-24,5.0,2.0,402,223,0.5210918114143921,0.25,80.73402777777777,1,1162.57,852.57,100,127.88550000000001,3.5,201.0,42.6285,24.72453,499.73853,352.83147,41.384457581195676,26.33070671641791,70.60321524538043,50.404495714285716,Medium Profit,2
CUST_000988,2023-11-28,USA,Healthcare,Premium,1173.05,14,15504.619999999999,1192.5857142857144,107.77236292755674,2023-11-29,2024-12-23,13.0,0.0,401,10,1.0447761194029852,0.0,1162.1484918793503,0,16696.2,15504.619999999999,300,2325.6929999999998,7.0,1002.5,775.231,449.63398,4860.05798,10644.56202,68.65413031728608,796.3512733167081,219.02129694345746,760.3258585714285,High Profit,3
CUST_000989,2023-11-30,USA,Energy,Professional,178.47,5,978.99,195.798,37.32184306810156,2023-12-01,2024-03-28,5.0,0.0,399,280,0.375,0.0,68.46083916083916,1,978.99,978.99,100,146.8485,2.5,199.5,48.9495,28.390710000000002,526.18871,452.80129,46.25188102023514,34.04520977443609,86.05302268838113,90.560258,Medium Profit,2
CUST_000990,2023-11-30,Japan,Education,Enterprise,898.64,14,12828.65,916.3321428571428,87.41569381881139,2023-12-01,2024-12-23,14.0,0.0,399,10,1.05,0.0,897.1083916083916,0,12828.65,12828.65,200,1924.2975,7.0,532.0,641.4325,372.03085,3676.7608499999997,9151.889149999999,71.33945621713897,688.1119661654134,248.91173299998556,653.7063678571428,High Profit,3
CUST_000991,2023-12-01,USA,Energy,Enterprise,619.71,14,8311.5,632.842857142857,57.21687088862616,2023-12-01,2024-12-26,13.0,1.0,398,7,1.0526315789473684,0.0666666666666666,621.0140186915887,0,8859.8,8311.5,200,1246.725,7.0,530.6666666666667,415.57500000000005,241.0335,2641.0001666666667,5670.499833333333,68.22474683671219,427.4246105527638,214.7103171330104,405.0357023809524,High Profit,3
CUST_000992,2023-12-01,Germany,Technology,Professional,256.31,11,2550.43,208.69545454545457,155.34055004174772,2023-11-30,2024-09-25,10.0,0.0,398,99,0.8270676691729323,0.0,160.91004672897196,1,2295.65,2550.43,100,382.56449999999995,5.5,199.0,127.5215,73.96247,888.54847,1661.8815299999999,65.160836800069,125.26745201005023,187.03330050188484,151.08013909090909,High Profit,3
CUST_000993,2023-12-02,USA,Consulting,Basic,70.13,14,946.18,72.15214285714286,7.129380357767023,2023-12-02,2024-12-25,13.0,0.0,397,8,1.0552763819095476,0.0,70.96932084309134,0,1010.13,946.18,50,141.927,7.0,66.16666666666666,47.309,27.43922,339.8418866666666,606.3381133333334,64.08274465041889,45.81900100755668,178.4177104478175,43.30986523809524,High Profit,3
CUST_000994,2023-12-02,Canada,Media,Professional,121.5,14,1596.81,105.29357142857144,66.3255513598403,2023-12-03,2024-12-27,13.0,0.0,397,6,1.0552763819095476,0.0,103.56744730679156,0,1474.11,1596.81,100,239.52149999999997,7.0,198.5,79.8405,46.30749,671.16949,925.64051,57.96810578591066,69.94764559193955,137.91456909043941,66.11717928571429,High Profit,3
CUST_000995,2023-12-02,UK,Finance,Professional,128.64,6,853.61,142.26833333333337,21.900224123662905,2023-11-30,2024-04-29,6.0,0.0,397,248,0.4522613065326633,0.0,59.97259953161593,1,853.61,853.61,100,128.04149999999998,3.0,198.5,42.6805,24.75469,496.97668999999996,356.63331000000005,41.77942034418528,26.949620403022674,71.76057090323494,59.438885000000006,Medium Profit,2
CUST_000996,2023-12-03,Australia,Consulting,Basic,69.79,14,940.37,73.71571428571428,9.37954215241933,2023-12-03,2024-12-27,13.0,0.0,396,6,1.057934508816121,0.0,72.6774647887324,0,1032.02,940.37,50,141.0555,7.0,66.0,47.0185,27.27073,338.34473,602.02527,64.02004211108392,45.607975,177.9325098398902,43.001805,High Profit,3
CUST_000997,2023-12-03,France,Healthcare,Basic,93.74,14,1319.21,94.22928571428572,7.5627187462687475,2023-12-02,2024-12-28,14.0,0.0,396,5,1.057934508816121,0.0,92.90211267605636,0,1319.21,1319.21,50,197.8815,7.0,66.0,65.96050000000001,38.257090000000005,425.09909,894.1109100000001,67.77623805156117,67.73567500000001,210.3299985892701,63.86506500000001,High Profit,3
