transaction_id,customer_id,date_key,amount,payment_method,transaction_status,is_successful
TXN_00012186,CUST_000376,20220906,1814.48,Wire Transfer,Completed,1
TXN_00012187,CUST_000376,20221007,1837.08,Credit Card,Completed,1
TXN_00012188,CUST_000376,20221104,2101.54,Bank Transfer,Completed,1
TXN_00012189,CUST_000376,20221208,2071.6,Credit Card,Completed,1
TXN_00012190,CUST_000376,20230103,1652.25,Credit Card,Completed,1
TXN_00012191,CUST_000376,20230206,1650.26,Bank Transfer,Completed,1
TXN_00012192,CUST_000376,20230306,1798.21,Bank Transfer,Completed,1
TXN_00012193,CUST_000376,20230405,1795.87,Credit Card,Completed,1
TXN_00012194,CUST_000376,20230505,2708.68,Bank Transfer,Completed,1
TXN_00012195,CUST_000376,20230605,1712.8,Credit Card,Completed,1
TXN_00012196,CUST_000376,20230706,1712.79,Bank Transfer,Completed,1
TXN_00012197,CUST_000376,20230805,1726.97,PayPal,Completed,1
TXN_00012198,CUST_000376,20230903,2366.28,PayPal,Completed,1
TXN_00012199,CUST_000376,20231002,1792.65,PayPal,Completed,1
TXN_00012200,CUST_000376,20231102,2049.24,ACH,Completed,1
TXN_00012201,CUST_000376,20231203,2256.48,Credit Card,Failed,0
TXN_00012202,CUST_000376,20231230,2058.98,Credit Card,Completed,1
TXN_00012203,CUST_000376,20240201,1608.0,Credit Card,Completed,1
TXN_00012204,CUST_000376,20240302,1592.22,Bank Transfer,Completed,1
TXN_00012205,CUST_000376,20240328,1820.16,Credit Card,Completed,1
TXN_00012206,CUST_000376,20240429,1780.71,Bank Transfer,Completed,1
TXN_00012207,CUST_000376,20240529,1831.99,Credit Card,Completed,1
TXN_00012208,CUST_000376,20240627,1737.72,Credit Card,Completed,1
TXN_00012209,CUST_000376,20240729,1687.7,Credit Card,Completed,1
TXN_00012210,CUST_000376,20240827,1681.21,Bank Transfer,Completed,1
TXN_00012211,CUST_000376,20240925,1782.73,Credit Card,Completed,1
TXN_00012212,CUST_000376,20241026,1799.88,PayPal,Completed,1
TXN_00012213,CUST_000376,20241123,2074.38,Bank Transfer,Completed,1
TXN_00012214,CUST_000376,20241227,2115.13,ACH,Completed,1
TXN_00012215,CUST_000377,20220711,64.49,Bank Transfer,Completed,1
TXN_00012216,CUST_000377,20220806,77.14,ACH,Completed,1
TXN_00012217,CUST_000377,20220906,66.25,Credit Card,Completed,1
TXN_00012218,CUST_000377,20221006,68.07,Credit Card,Completed,1
TXN_00012219,CUST_000377,20221106,76.04,Credit Card,Completed,1
TXN_00012220,CUST_000377,20221205,75.92,Wire Transfer,Completed,1
TXN_00012221,CUST_000377,20230104,59.95,Credit Card,Completed,1
TXN_00012222,CUST_000377,20230206,61.06,Bank Transfer,Completed,1
TXN_00012223,CUST_000377,20230304,65.95,PayPal,Completed,1
TXN_00012224,CUST_000377,20230403,66.33,Credit Card,Completed,1
TXN_00012225,CUST_000377,20230505,68.02,Credit Card,Completed,1
TXN_00012226,CUST_000377,20230604,63.82,Credit Card,Completed,1
TXN_00012227,CUST_000377,20230706,62.4,ACH,Completed,1
TXN_00012228,CUST_000377,20230803,63.14,Credit Card,Completed,1
TXN_00012229,CUST_000377,20230831,67.37,Bank Transfer,Pending,0
TXN_00012230,CUST_000377,20231004,65.79,Credit Card,Completed,1
TXN_00012231,CUST_000377,20231102,76.74,Credit Card,Completed,1
TXN_00012232,CUST_000377,20231202,75.83,PayPal,Completed,1
TXN_00012233,CUST_000377,20240101,75.38,Credit Card,Completed,1
TXN_00012234,CUST_000377,20240201,59.09,Credit Card,Completed,1
TXN_00012235,CUST_000377,20240302,60.81,Bank Transfer,Completed,1
TXN_00012236,CUST_000377,20240328,86.67,Credit Card,Completed,1
TXN_00012237,CUST_000377,20240427,67.75,PayPal,Completed,1
TXN_00012238,CUST_000377,20240529,67.11,Credit Card,Completed,1
TXN_00012239,CUST_000377,20240626,62.75,Credit Card,Completed,1
TXN_00012240,CUST_000377,20240727,62.79,Wire Transfer,Completed,1
TXN_00012241,CUST_000377,20240828,63.86,PayPal,Completed,1
TXN_00012242,CUST_000377,20240927,65.79,PayPal,Completed,1
TXN_00012243,CUST_000377,20241028,67.51,Credit Card,Completed,1
TXN_00012244,CUST_000377,20241125,78.21,PayPal,Completed,1
TXN_00012245,CUST_000377,20241223,93.17,Bank Transfer,Completed,1
TXN_00012246,CUST_000378,20220711,380.81,Credit Card,Completed,1
TXN_00012247,CUST_000378,20220807,381.5,Wire Transfer,Completed,1
TXN_00012248,CUST_000378,20220910,398.17,ACH,Completed,1
TXN_00012249,CUST_000378,20221010,395.34,PayPal,Failed,0
TXN_00012250,CUST_000378,20221107,459.62,Bank Transfer,Completed,1
TXN_00012251,CUST_000378,20221208,454.69,Bank Transfer,Completed,1
TXN_00012252,CUST_000378,20230106,360.12,Bank Transfer,Completed,1
TXN_00012253,CUST_000378,20230205,405.93,Bank Transfer,Completed,1
TXN_00012254,CUST_000378,20230308,403.38,Bank Transfer,Failed,0
TXN_00012255,CUST_000378,20230406,389.89,PayPal,Completed,1
TXN_00012256,CUST_000378,20230504,402.68,Credit Card,Completed,1
TXN_00012257,CUST_000378,20230607,380.75,Credit Card,Completed,1
TXN_00012258,CUST_000378,20230703,370.47,Credit Card,Completed,1
TXN_00012259,CUST_000378,20230803,384.15,ACH,Completed,1
TXN_00012260,CUST_000378,20230904,392.43,Credit Card,Completed,1
TXN_00012261,CUST_000378,20231005,395.03,PayPal,Completed,1
TXN_00012262,CUST_000378,20231104,463.23,Credit Card,Completed,1
TXN_00012263,CUST_000378,20231203,457.59,PayPal,Completed,1
TXN_00012264,CUST_000378,20231230,350.34,Bank Transfer,Completed,1
TXN_00012265,CUST_000378,20240131,-362.89,Wire Transfer,Refunded,0
TXN_00012266,CUST_000378,20240301,391.01,Credit Card,Completed,1
TXN_00012267,CUST_000378,20240330,394.18,Credit Card,Completed,1
TXN_00012268,CUST_000378,20240428,394.12,Bank Transfer,Completed,1
TXN_00012269,CUST_000378,20240529,404.6,Credit Card,Completed,1
TXN_00012270,CUST_000378,20240629,377.39,Bank Transfer,Completed,1
TXN_00012271,CUST_000378,20240727,379.37,PayPal,Completed,1
TXN_00012272,CUST_000378,20240828,381.37,Credit Card,Completed,1
TXN_00012273,CUST_000378,20240926,403.77,PayPal,Completed,1
TXN_00012274,CUST_000378,20241027,402.62,PayPal,Completed,1
TXN_00012275,CUST_000378,20241127,459.56,Credit Card,Completed,1
TXN_00012276,CUST_000378,20241225,463.63,PayPal,Completed,1
TXN_00012277,CUST_000379,20220715,138.99,Credit Card,Completed,1
TXN_00012278,CUST_000379,20220811,137.52,Bank Transfer,Completed,1
TXN_00012279,CUST_000379,20220912,143.88,Bank Transfer,Completed,1
TXN_00012280,CUST_000379,20221013,143.45,Bank Transfer,Completed,1
TXN_00012281,CUST_000379,20221111,169.32,Wire Transfer,Completed,1
TXN_00012282,CUST_000379,20221210,169.95,ACH,Completed,1
TXN_00012283,CUST_000379,20230111,132.89,ACH,Completed,1
TXN_00012284,CUST_000379,20230210,130.01,Bank Transfer,Completed,1
TXN_00012285,CUST_000379,20230310,145.27,Bank Transfer,Completed,1
TXN_00012286,CUST_000379,20230410,146.93,Credit Card,Completed,1
TXN_00012287,CUST_000379,20230509,143.53,Bank Transfer,Completed,1
TXN_00012288,CUST_000379,20230610,140.4,ACH,Completed,1
TXN_00012289,CUST_000379,20230708,138.8,Bank Transfer,Completed,1
TXN_00012290,CUST_000379,20230806,137.0,PayPal,Completed,1
TXN_00012291,CUST_000379,20230909,147.43,Credit Card,Completed,1
TXN_00012292,CUST_000379,20231009,148.41,Credit Card,Completed,1
TXN_00012293,CUST_000379,20231104,168.0,Credit Card,Completed,1
TXN_00012294,CUST_000379,20231204,164.42,PayPal,Completed,1
TXN_00012295,CUST_000379,20240107,129.05,PayPal,Completed,1
TXN_00012296,CUST_000379,20240204,133.39,PayPal,Completed,1
TXN_00012297,CUST_000379,20240303,145.77,Credit Card,Completed,1
TXN_00012298,CUST_000379,20240402,189.25,Credit Card,Completed,1
TXN_00012299,CUST_000379,20240506,145.18,Bank Transfer,Completed,1
TXN_00012300,CUST_000379,20240601,136.18,Bank Transfer,Completed,1
TXN_00012301,CUST_000379,20240701,139.5,Credit Card,Completed,1
TXN_00012302,CUST_000379,20240802,136.54,Credit Card,Completed,1
TXN_00012303,CUST_000379,20240830,144.74,Credit Card,Completed,1
TXN_00012304,CUST_000379,20240930,144.08,PayPal,Completed,1
TXN_00012305,CUST_000379,20241101,184.38,Credit Card,Completed,1
TXN_00012306,CUST_000379,20241130,166.21,Credit Card,Pending,0
TXN_00012307,CUST_000379,20241229,168.69,Credit Card,Completed,1
TXN_00012308,CUST_000380,20220712,498.87,Credit Card,Completed,1
TXN_00012309,CUST_000380,20220814,600.94,Credit Card,Completed,1
TXN_00012310,CUST_000380,20220912,523.76,Credit Card,Completed,1
TXN_00012311,CUST_000380,20221010,530.49,Bank Transfer,Completed,1
TXN_00012312,CUST_000380,20221111,611.75,Bank Transfer,Completed,1
TXN_00012313,CUST_000380,20221211,593.39,Credit Card,Completed,1
TXN_00012314,CUST_000380,20230110,466.56,PayPal,Completed,1
TXN_00012315,CUST_000380,20230207,466.33,Wire Transfer,Completed,1
TXN_00012316,CUST_000380,20230313,525.78,Credit Card,Completed,1
TXN_00012317,CUST_000380,20230408,531.27,Bank Transfer,Completed,1
TXN_00012318,CUST_000380,20230508,517.91,Bank Transfer,Completed,1
TXN_00012319,CUST_000380,20230609,489.03,Credit Card,Completed,1
TXN_00012320,CUST_000380,20230708,488.22,Bank Transfer,Completed,1
TXN_00012321,CUST_000380,20230806,493.75,Credit Card,Completed,1
TXN_00012322,CUST_000380,20230909,528.99,Credit Card,Completed,1
TXN_00012323,CUST_000380,20231009,516.26,Credit Card,Completed,1
TXN_00012324,CUST_000380,20231108,608.11,Credit Card,Completed,1
TXN_00012325,CUST_000380,20231206,602.53,Credit Card,Completed,1
TXN_00012326,CUST_000380,20240104,470.5,PayPal,Completed,1
TXN_00012327,CUST_000380,20240204,473.07,Credit Card,Completed,1
TXN_00012328,CUST_000380,20240303,528.87,ACH,Completed,1
TXN_00012329,CUST_000380,20240405,529.54,Credit Card,Completed,1
TXN_00012330,CUST_000380,20240502,526.34,Credit Card,Completed,1
TXN_00012331,CUST_000380,20240602,491.57,Credit Card,Completed,1
TXN_00012332,CUST_000380,20240701,504.44,Bank Transfer,Completed,1
TXN_00012333,CUST_000380,20240801,500.82,PayPal,Completed,1
TXN_00012334,CUST_000380,20240902,529.7,Bank Transfer,Completed,1
TXN_00012335,CUST_000380,20240930,529.2,ACH,Completed,1
TXN_00012336,CUST_000380,20241101,521.01,Credit Card,Completed,1
TXN_00012337,CUST_000380,20241129,603.07,Bank Transfer,Completed,1
TXN_00012338,CUST_000380,20241229,605.56,Credit Card,Failed,0
TXN_00012339,CUST_000381,20220716,78.52,Credit Card,Completed,1
TXN_00012340,CUST_000381,20220817,78.79,Credit Card,Completed,1
TXN_00012341,CUST_000381,20220916,84.03,Bank Transfer,Completed,1
TXN_00012342,CUST_000381,20221017,84.71,Credit Card,Completed,1
TXN_00012343,CUST_000381,20221116,94.47,Credit Card,Completed,1
TXN_00012344,CUST_000381,20221215,95.74,Credit Card,Completed,1
TXN_00012345,CUST_000381,20230112,74.11,Credit Card,Completed,1
TXN_00012346,CUST_000381,20230212,75.95,Wire Transfer,Failed,0
TXN_00012347,CUST_000381,20230314,84.57,Bank Transfer,Completed,1
TXN_00012348,CUST_000381,20230413,84.05,Credit Card,Completed,1
TXN_00012349,CUST_000381,20230511,112.21,Credit Card,Completed,1
TXN_00012350,CUST_000381,20230612,78.06,Credit Card,Completed,1
TXN_00012351,CUST_000381,20230712,80.25,Credit Card,Completed,1
TXN_00012352,CUST_000381,20230813,78.2,Credit Card,Completed,1
TXN_00012353,CUST_000381,20230912,83.78,Bank Transfer,Completed,1
TXN_00012354,CUST_000381,20231010,81.74,Credit Card,Completed,1
TXN_00012355,CUST_000381,20231107,93.77,Credit Card,Completed,1
TXN_00012356,CUST_000381,20231209,95.68,Bank Transfer,Completed,1
TXN_00012357,CUST_000381,20240108,74.16,Credit Card,Completed,1
TXN_00012358,CUST_000381,20240207,-102.78,Credit Card,Refunded,0
TXN_00012359,CUST_000381,20240308,84.7,Credit Card,Completed,1
TXN_00012360,CUST_000381,20240407,81.81,Credit Card,Completed,1
TXN_00012361,CUST_000381,20240508,83.92,Credit Card,Completed,1
TXN_00012362,CUST_000381,20240604,79.51,Credit Card,Completed,1
TXN_00012363,CUST_000381,20240708,78.95,PayPal,Completed,1
TXN_00012364,CUST_000381,20240803,77.77,Bank Transfer,Completed,1
TXN_00012365,CUST_000381,20240906,83.88,Wire Transfer,Completed,1
TXN_00012366,CUST_000381,20241006,84.25,Credit Card,Completed,1
TXN_00012367,CUST_000381,20241102,96.76,Credit Card,Completed,1
TXN_00012368,CUST_000381,20241202,93.89,Bank Transfer,Completed,1
TXN_00012369,CUST_000382,20220719,141.64,PayPal,Completed,1
TXN_00012370,CUST_000382,20220818,137.7,Credit Card,Completed,1
TXN_00012371,CUST_000382,20220917,143.91,Credit Card,Completed,1
TXN_00012372,CUST_000382,20221017,146.49,Bank Transfer,Completed,1
TXN_00012373,CUST_000382,20221116,167.63,Bank Transfer,Completed,1
TXN_00012374,CUST_000382,20221216,167.18,Bank Transfer,Completed,1
TXN_00012375,CUST_000382,20230115,131.29,Credit Card,Completed,1
TXN_00012376,CUST_000382,20230210,131.58,ACH,Completed,1
TXN_00012377,CUST_000382,20230312,144.18,Credit Card,Completed,1
TXN_00012378,CUST_000382,20230412,148.91,Wire Transfer,Completed,1
TXN_00012379,CUST_000382,20230512,144.43,Bank Transfer,Completed,1
TXN_00012380,CUST_000382,20230614,136.33,Credit Card,Completed,1
TXN_00012381,CUST_000382,20230711,141.42,Credit Card,Completed,1
TXN_00012382,CUST_000382,20230812,139.78,Bank Transfer,Completed,1
TXN_00012383,CUST_000382,20230912,144.14,Bank Transfer,Completed,1
TXN_00012384,CUST_000382,20231010,146.49,Credit Card,Completed,1
TXN_00012385,CUST_000382,20231110,169.33,PayPal,Completed,1
TXN_00012386,CUST_000382,20231209,167.12,Credit Card,Completed,1
TXN_00012387,CUST_000382,20240106,134.0,Bank Transfer,Completed,1
TXN_00012388,CUST_000382,20240205,132.11,PayPal,Completed,1
TXN_00012389,CUST_000382,20240308,-147.97,Credit Card,Refunded,0
TXN_00012390,CUST_000382,20240409,145.13,Bank Transfer,Completed,1
TXN_00012391,CUST_000382,20240505,148.83,Credit Card,Completed,1
TXN_00012392,CUST_000382,20240606,138.86,Credit Card,Completed,1
TXN_00012393,CUST_000382,20240707,139.68,Bank Transfer,Completed,1
TXN_00012394,CUST_000382,20240804,-139.33,Wire Transfer,Refunded,0
TXN_00012395,CUST_000382,20240905,144.94,PayPal,Completed,1
TXN_00012396,CUST_000382,20241003,147.63,Credit Card,Completed,1
TXN_00012397,CUST_000382,20241103,164.98,Credit Card,Completed,1
TXN_00012398,CUST_000382,20241201,169.9,Credit Card,Completed,1
TXN_00012399,CUST_000383,20220720,417.41,Credit Card,Completed,1
TXN_00012400,CUST_000383,20220819,284.38,Credit Card,Completed,1
TXN_00012401,CUST_000383,20220918,433.06,ACH,Completed,1
TXN_00012402,CUST_000383,20221019,297.65,Credit Card,Completed,1
TXN_00012403,CUST_000383,20221119,338.62,Credit Card,Completed,1
TXN_00012404,CUST_000383,20221217,337.97,Credit Card,Completed,1
TXN_00012405,CUST_000383,20230118,268.61,PayPal,Completed,1
TXN_00012406,CUST_000383,20230216,326.17,Credit Card,Completed,1
TXN_00012407,CUST_000383,20230320,301.73,Credit Card,Completed,1
TXN_00012408,CUST_000383,20230416,300.48,Bank Transfer,Completed,1
TXN_00012409,CUST_000383,20230518,292.54,Bank Transfer,Completed,1
TXN_00012410,CUST_000383,20230618,276.92,Credit Card,Completed,1
TXN_00012411,CUST_000383,20230716,278.33,Credit Card,Pending,0
TXN_00012412,CUST_000383,20230815,277.79,PayPal,Completed,1
TXN_00012413,CUST_000383,20230914,299.55,Credit Card,Completed,1
TXN_00012414,CUST_000383,20231012,439.59,Bank Transfer,Completed,1
TXN_00012415,CUST_000383,20231114,341.03,Credit Card,Completed,1
TXN_00012416,CUST_000383,20231213,345.52,Credit Card,Completed,1
TXN_00012417,CUST_000383,20240112,267.94,Credit Card,Completed,1
TXN_00012418,CUST_000383,20240209,261.87,Credit Card,Completed,1
TXN_00012419,CUST_000383,20240311,290.62,Credit Card,Completed,1
TXN_00012420,CUST_000383,20240413,291.36,Bank Transfer,Completed,1
TXN_00012421,CUST_000383,20240513,290.44,ACH,Completed,1
TXN_00012422,CUST_000383,20240609,285.25,Wire Transfer,Completed,1
TXN_00012423,CUST_000383,20240709,279.74,Bank Transfer,Failed,0
TXN_00012424,CUST_000383,20240810,276.53,PayPal,Completed,1
TXN_00012425,CUST_000383,20240906,294.92,Credit Card,Completed,1
TXN_00012426,CUST_000383,20241008,297.4,Credit Card,Completed,1
TXN_00012427,CUST_000383,20241109,342.99,Credit Card,Completed,1
TXN_00012428,CUST_000383,20241205,337.8,Credit Card,Completed,1
TXN_00012429,CUST_000384,20220726,423.96,ACH,Completed,1
TXN_00012430,CUST_000384,20220821,431.38,PayPal,Completed,1
TXN_00012431,CUST_000384,20220920,446.97,Bank Transfer,Completed,1
TXN_00012432,CUST_000384,20221024,451.92,Bank Transfer,Completed,1
TXN_00012433,CUST_000384,20221119,511.36,PayPal,Completed,1
TXN_00012434,CUST_000384,20221222,525.28,PayPal,Completed,1
TXN_00012435,CUST_000384,20230119,402.97,Credit Card,Completed,1
TXN_00012436,CUST_000384,20230221,402.94,Credit Card,Completed,1
TXN_00012437,CUST_000384,20230320,461.68,Bank Transfer,Completed,1
TXN_00012438,CUST_000384,20230419,458.53,Credit Card,Completed,1
TXN_00012439,CUST_000384,20230522,458.75,PayPal,Completed,1
TXN_00012440,CUST_000384,20230621,437.67,Credit Card,Completed,1
TXN_00012441,CUST_000384,20230720,430.73,Credit Card,Completed,1
TXN_00012442,CUST_000384,20230818,425.14,Credit Card,Completed,1
TXN_00012443,CUST_000384,20230916,462.49,Bank Transfer,Completed,1
TXN_00012444,CUST_000384,20231017,456.9,Credit Card,Completed,1
TXN_00012445,CUST_000384,20231116,526.64,Credit Card,Completed,1
TXN_00012446,CUST_000384,20231214,522.65,PayPal,Completed,1
TXN_00012447,CUST_000384,20240113,409.08,ACH,Completed,1
TXN_00012448,CUST_000384,20240215,407.94,PayPal,Completed,1
TXN_00012449,CUST_000384,20240314,457.03,Credit Card,Completed,1
TXN_00012450,CUST_000384,20240416,445.2,Bank Transfer,Completed,1
TXN_00012451,CUST_000384,20240516,452.74,Credit Card,Completed,1
TXN_00012452,CUST_000384,20240615,427.1,Credit Card,Completed,1
TXN_00012453,CUST_000384,20240711,436.99,Credit Card,Completed,1
TXN_00012454,CUST_000384,20240813,431.27,Credit Card,Completed,1
TXN_00012455,CUST_000384,20240910,459.88,ACH,Completed,1
TXN_00012456,CUST_000384,20241013,449.94,Credit Card,Completed,1
TXN_00012457,CUST_000384,20241110,529.48,PayPal,Completed,1
TXN_00012458,CUST_000384,20241208,514.35,Credit Card,Pending,0
TXN_00012459,CUST_000385,20220726,465.33,Credit Card,Completed,1
TXN_00012460,CUST_000385,20220826,468.1,Credit Card,Completed,1
TXN_00012461,CUST_000385,20220926,488.02,Wire Transfer,Completed,1
TXN_00012462,CUST_000385,20221023,494.48,Credit Card,Completed,1
TXN_00012463,CUST_000385,20221124,571.6,Bank Transfer,Completed,1
TXN_00012464,CUST_000385,20221224,567.71,Wire Transfer,Completed,1
TXN_00012465,CUST_000385,20230121,449.21,Credit Card,Completed,1
TXN_00012466,CUST_000385,20230221,447.46,Bank Transfer,Completed,1
TXN_00012467,CUST_000385,20230325,501.4,PayPal,Completed,1
TXN_00012468,CUST_000385,20230425,492.91,Credit Card,Completed,1
TXN_00012469,CUST_000385,20230524,485.6,Credit Card,Completed,1
TXN_00012470,CUST_000385,20230624,550.57,Wire Transfer,Completed,1
TXN_00012471,CUST_000385,20230723,471.32,Credit Card,Completed,1
TXN_00012472,CUST_000385,20230823,466.84,Credit Card,Completed,1
TXN_00012473,CUST_000385,20230918,486.03,Bank Transfer,Completed,1
TXN_00012474,CUST_000385,20231021,486.83,PayPal,Completed,1
TXN_00012475,CUST_000385,20231117,557.66,Credit Card,Completed,1
TXN_00012476,CUST_000385,20231220,572.57,Credit Card,Completed,1
TXN_00012477,CUST_000385,20240120,438.88,PayPal,Completed,1
TXN_00012478,CUST_000385,20240217,448.22,Credit Card,Completed,1
TXN_00012479,CUST_000385,20240316,499.23,Bank Transfer,Completed,1
TXN_00012480,CUST_000385,20240415,490.58,Wire Transfer,Completed,1
TXN_00012481,CUST_000385,20240515,481.88,Bank Transfer,Completed,1
TXN_00012482,CUST_000385,20240614,463.56,Credit Card,Completed,1
TXN_00012483,CUST_000385,20240714,458.03,Credit Card,Completed,1
TXN_00012484,CUST_000385,20240817,463.91,Credit Card,Completed,1
TXN_00012485,CUST_000385,20240912,490.46,PayPal,Completed,1
TXN_00012486,CUST_000385,20241015,492.88,Credit Card,Completed,1
TXN_00012487,CUST_000385,20241115,558.99,Credit Card,Completed,1
TXN_00012488,CUST_000385,20241214,565.79,PayPal,Completed,1
TXN_00012489,CUST_000386,20220728,923.92,Bank Transfer,Completed,1
TXN_00012490,CUST_000386,20220827,908.58,Credit Card,Completed,1
TXN_00012491,CUST_000386,20220923,949.61,ACH,Completed,1
TXN_00012492,CUST_000386,20221025,967.95,Credit Card,Completed,1
TXN_00012493,CUST_000386,20221123,1108.04,Credit Card,Completed,1
TXN_00012494,CUST_000386,20221226,1106.7,Credit Card,Completed,1
TXN_00012495,CUST_000386,20230122,881.12,Credit Card,Completed,1
TXN_00012496,CUST_000386,20230221,851.95,Credit Card,Completed,1
TXN_00012497,CUST_000386,20230326,954.34,ACH,Completed,1
TXN_00012498,CUST_000386,20230422,982.09,Credit Card,Completed,1
TXN_00012499,CUST_000386,20230522,949.95,PayPal,Completed,1
TXN_00012500,CUST_000386,20230624,929.22,Credit Card,Completed,1
TXN_00012501,CUST_000386,20230721,898.75,Credit Card,Completed,1
TXN_00012502,CUST_000386,20230819,914.63,Credit Card,Failed,0
TXN_00012503,CUST_000386,20230918,971.93,Bank Transfer,Completed,1
TXN_00012504,CUST_000386,20231021,1189.57,Credit Card,Completed,1
TXN_00012505,CUST_000386,20231118,1126.63,Bank Transfer,Completed,1
TXN_00012506,CUST_000386,20231217,1098.36,Wire Transfer,Completed,1
TXN_00012507,CUST_000386,20240119,869.24,PayPal,Completed,1
TXN_00012508,CUST_000386,20240216,872.2,Credit Card,Completed,1
TXN_00012509,CUST_000386,20240320,982.12,Credit Card,Completed,1
TXN_00012510,CUST_000386,20240419,947.75,Credit Card,Failed,0
TXN_00012511,CUST_000386,20240518,951.97,Bank Transfer,Completed,1
TXN_00012512,CUST_000386,20240615,899.22,Bank Transfer,Completed,1
TXN_00012513,CUST_000386,20240714,914.42,Credit Card,Completed,1
TXN_00012514,CUST_000386,20240813,929.6,PayPal,Completed,1
TXN_00012515,CUST_000386,20240913,955.75,Credit Card,Completed,1
TXN_00012516,CUST_000386,20241014,946.16,Credit Card,Completed,1
TXN_00012517,CUST_000386,20241114,1121.63,PayPal,Completed,1
TXN_00012518,CUST_000386,20241212,1095.96,ACH,Completed,1
TXN_00012519,CUST_000387,20220727,70.22,PayPal,Completed,1
TXN_00012520,CUST_000387,20220826,92.51,Wire Transfer,Completed,1
TXN_00012521,CUST_000387,20220924,72.75,Wire Transfer,Completed,1
TXN_00012522,CUST_000387,20221028,80.62,Credit Card,Completed,1
TXN_00012523,CUST_000387,20221125,82.89,Bank Transfer,Completed,1
TXN_00012524,CUST_000387,20221224,85.06,ACH,Completed,1
TXN_00012525,CUST_000387,20230122,66.84,PayPal,Completed,1
TXN_00012526,CUST_000387,20230221,66.1,Wire Transfer,Completed,1
TXN_00012527,CUST_000387,20230324,73.69,Bank Transfer,Completed,1
TXN_00012528,CUST_000387,20230426,73.87,Credit Card,Failed,0
TXN_00012529,CUST_000387,20230526,71.46,Credit Card,Completed,1
TXN_00012530,CUST_000387,20230625,68.59,Bank Transfer,Completed,1
TXN_00012531,CUST_000387,20230723,67.91,Bank Transfer,Completed,1
TXN_00012532,CUST_000387,20230823,70.37,Credit Card,Completed,1
TXN_00012533,CUST_000387,20230923,73.6,Credit Card,Completed,1
TXN_00012534,CUST_000387,20231022,71.39,Credit Card,Completed,1
TXN_00012535,CUST_000387,20231121,84.11,ACH,Completed,1
TXN_00012536,CUST_000387,20231218,82.95,Bank Transfer,Completed,1
TXN_00012537,CUST_000387,20240119,64.31,Wire Transfer,Completed,1
TXN_00012538,CUST_000387,20240219,65.14,Credit Card,Completed,1
TXN_00012539,CUST_000387,20240321,71.94,Credit Card,Completed,1
TXN_00012540,CUST_000387,20240418,72.42,Credit Card,Completed,1
TXN_00012541,CUST_000387,20240516,71.96,Credit Card,Completed,1
TXN_00012542,CUST_000387,20240619,69.95,Credit Card,Completed,1
TXN_00012543,CUST_000387,20240716,68.11,Credit Card,Completed,1
TXN_00012544,CUST_000387,20240818,68.43,Credit Card,Completed,1
TXN_00012545,CUST_000387,20240916,73.94,Credit Card,Completed,1
TXN_00012546,CUST_000387,20241013,73.34,Credit Card,Completed,1
TXN_00012547,CUST_000387,20241115,84.79,Bank Transfer,Completed,1
TXN_00012548,CUST_000387,20241213,82.11,Credit Card,Completed,1
TXN_00012549,CUST_000388,20220728,65.75,Credit Card,Completed,1
TXN_00012550,CUST_000388,20220829,64.33,Bank Transfer,Completed,1
TXN_00012551,CUST_000388,20220928,68.13,PayPal,Failed,0
TXN_00012552,CUST_000388,20221028,67.07,Credit Card,Failed,0
TXN_00012553,CUST_000388,20221127,78.44,PayPal,Failed,0
TXN_00012554,CUST_000389,20220729,274.31,PayPal,Completed,1
TXN_00012555,CUST_000389,20220829,282.45,Credit Card,Completed,1
TXN_00012556,CUST_000389,20220927,297.65,ACH,Completed,1
TXN_00012557,CUST_000389,20221028,291.21,Credit Card,Completed,1
TXN_00012558,CUST_000389,20221126,339.58,Credit Card,Completed,1
TXN_00012559,CUST_000390,20220728,247.16,Credit Card,Completed,1
TXN_00012560,CUST_000390,20220829,246.81,Credit Card,Completed,1
TXN_00012561,CUST_000390,20220928,255.77,Wire Transfer,Completed,1
TXN_00012562,CUST_000390,20221028,252.27,PayPal,Completed,1
TXN_00012563,CUST_000390,20221129,395.22,Credit Card,Completed,1
TXN_00012564,CUST_000390,20221225,433.5,Credit Card,Completed,1
TXN_00012565,CUST_000390,20230127,228.58,Credit Card,Failed,0
TXN_00012566,CUST_000390,20230225,231.35,Credit Card,Completed,1
TXN_00012567,CUST_000390,20230328,255.08,Bank Transfer,Completed,1
TXN_00012568,CUST_000390,20230427,253.47,Credit Card,Completed,1
TXN_00012569,CUST_000390,20230524,252.3,Credit Card,Completed,1
TXN_00012570,CUST_000390,20230627,247.14,Credit Card,Completed,1
TXN_00012571,CUST_000390,20230725,243.21,ACH,Completed,1
TXN_00012572,CUST_000390,20230823,247.34,Credit Card,Completed,1
TXN_00012573,CUST_000390,20230925,255.16,Credit Card,Completed,1
TXN_00012574,CUST_000390,20231025,253.49,Credit Card,Completed,1
TXN_00012575,CUST_000390,20231123,294.37,Bank Transfer,Completed,1
TXN_00012576,CUST_000390,20231223,298.51,Bank Transfer,Completed,1
TXN_00012577,CUST_000390,20240123,227.4,PayPal,Completed,1
TXN_00012578,CUST_000390,20240221,233.66,ACH,Failed,0
TXN_00012579,CUST_000390,20240322,257.92,Wire Transfer,Completed,1
