customer_id,signup_date,country,industry,subscription_type,monthly_fee,signup_date_key
CUST_000815,2023-08-20,USA,Manufacturing,Professional,269.18,20230820
CUST_000816,2023-08-20,Australia,Media,Basic,78.05,20230820
CUST_000817,2023-08-24,France,Education,Enterprise,521.64,20230824
CUST_000818,2023-08-25,Brazil,Manufacturing,Basic,45.35,20230825
CUST_000819,2023-08-26,UK,Retail,Basic,38.53,20230826
CUST_000820,2023-08-26,Singapore,Consulting,Enterprise,375.28,20230826
CUST_000821,2023-08-26,Germany,Healthcare,Enterprise,414.06,20230826
CUST_000822,2023-08-27,Germany,Real Estate,Professional,161.81,20230827
CUST_000823,2023-08-27,USA,Healthcare,Enterprise,674.15,20230827
CUST_000824,2023-08-28,USA,Retail,Enterprise,615.34,20230828
CUST_000825,2023-08-29,Australia,Real Estate,Professional,152.0,20230829
CUST_000826,2023-08-29,USA,Healthcare,Basic,35.33,20230829
CUST_000827,2023-08-30,USA,Manufacturing,Basic,86.85,20230830
CUST_000828,2023-08-31,USA,Consulting,Premium,1079.66,20230831
CUST_000829,2023-09-02,Germany,Education,Basic,39.38,20230902
CUST_000830,2023-09-02,UK,Retail,Professional,292.68,20230902
CUST_000831,2023-09-03,France,Media,Professional,201.69,20230903
CUST_000832,2023-09-03,Brazil,Manufacturing,Professional,151.03,20230903
CUST_000833,2023-09-06,Singapore,Finance,Enterprise,320.76,20230906
CUST_000834,2023-09-06,USA,Media,Premium,2708.2,20230906
CUST_000835,2023-09-06,USA,Energy,Enterprise,822.65,20230906
CUST_000836,2023-09-07,UK,Retail,Enterprise,365.31,20230907
CUST_000837,2023-09-07,Japan,Healthcare,Enterprise,861.73,20230907
CUST_000838,2023-09-08,Australia,Finance,Basic,37.5,20230908
CUST_000839,2023-09-08,USA,Technology,Professional,265.07,20230908
CUST_000840,2023-09-10,USA,Retail,Professional,125.14,20230910
CUST_000841,2023-09-10,UK,Media,Premium,1743.48,20230910
CUST_000842,2023-09-10,France,Healthcare,Enterprise,706.63,20230910
CUST_000843,2023-09-10,USA,Manufacturing,Enterprise,941.2,20230910
CUST_000844,2023-09-10,Brazil,Healthcare,Professional,103.36,20230910
CUST_000845,2023-09-12,France,Healthcare,Enterprise,437.43,20230912
CUST_000846,2023-09-13,USA,Real Estate,Professional,260.86,20230913
CUST_000847,2023-09-13,UK,Healthcare,Basic,92.36,20230913
CUST_000848,2023-09-13,UK,Education,Basic,37.58,20230913
CUST_000849,2023-09-13,USA,Real Estate,Basic,32.54,20230913
CUST_000850,2023-09-14,India,Consulting,Professional,185.63,20230914
CUST_000851,2023-09-14,India,Media,Professional,198.23,20230914
CUST_000852,2023-09-14,UK,Media,Professional,235.64,20230914
CUST_000853,2023-09-15,UK,Finance,Basic,53.78,20230915
CUST_000854,2023-09-15,France,Finance,Basic,48.25,20230915
CUST_000855,2023-09-15,France,Real Estate,Professional,275.68,20230915
CUST_000856,2023-09-15,USA,Technology,Basic,71.99,20230915
CUST_000857,2023-09-16,Australia,Consulting,Professional,148.16,20230916
CUST_000858,2023-09-16,USA,Manufacturing,Premium,1996.78,20230916
CUST_000859,2023-09-17,USA,Energy,Professional,194.81,20230917
CUST_000860,2023-09-17,Singapore,Healthcare,Basic,48.58,20230917
CUST_000861,2023-09-18,USA,Finance,Basic,58.35,20230918
CUST_000862,2023-09-18,UK,Energy,Basic,46.44,20230918
CUST_000863,2023-09-18,Canada,Energy,Basic,84.64,20230918
CUST_000864,2023-09-18,Germany,Media,Premium,2562.83,20230918
CUST_000865,2023-09-19,Australia,Education,Professional,194.94,20230919
CUST_000866,2023-09-20,UK,Real Estate,Professional,167.81,20230920
CUST_000867,2023-09-21,Germany,Consulting,Professional,199.48,20230921
CUST_000868,2023-09-22,USA,Media,Enterprise,488.3,20230922
CUST_000869,2023-09-23,UK,Technology,Basic,51.32,20230923
CUST_000870,2023-09-23,UK,Retail,Professional,104.86,20230923
CUST_000871,2023-09-23,Japan,Manufacturing,Professional,110.72,20230923
CUST_000872,2023-09-23,Australia,Real Estate,Basic,66.06,20230923
CUST_000873,2023-09-23,UK,Consulting,Professional,298.92,20230923
CUST_000874,2023-09-25,USA,Finance,Basic,36.01,20230925
CUST_000875,2023-09-25,Australia,Retail,Basic,47.66,20230925
CUST_000876,2023-09-26,Germany,Technology,Basic,82.48,20230926
CUST_000877,2023-09-27,USA,Retail,Basic,69.3,20230927
CUST_000878,2023-09-27,Singapore,Media,Enterprise,547.36,20230927
CUST_000879,2023-09-27,India,Finance,Professional,134.22,20230927
CUST_000880,2023-09-28,USA,Consulting,Professional,162.6,20230928
CUST_000881,2023-09-28,Germany,Education,Enterprise,938.79,20230928
CUST_000882,2023-10-01,USA,Technology,Professional,239.69,20231001
CUST_000883,2023-10-02,USA,Education,Basic,95.33,20231002
CUST_000884,2023-10-02,Canada,Consulting,Professional,127.42,20231002
CUST_000885,2023-10-03,UK,Retail,Basic,87.57,20231003
CUST_000886,2023-10-04,Germany,Real Estate,Enterprise,678.49,20231004
CUST_000887,2023-10-05,Brazil,Finance,Premium,1979.87,20231005
CUST_000888,2023-10-06,Australia,Healthcare,Basic,32.93,20231006
CUST_000889,2023-10-06,Canada,Consulting,Professional,142.76,20231006
CUST_000890,2023-10-07,USA,Energy,Enterprise,633.59,20231007
CUST_000891,2023-10-07,USA,Education,Enterprise,941.53,20231007
CUST_000892,2023-10-08,Germany,Retail,Professional,260.29,20231008
CUST_000893,2023-10-08,France,Education,Enterprise,800.86,20231008
CUST_000894,2023-10-08,France,Education,Professional,110.91,20231008
CUST_000895,2023-10-08,USA,Finance,Professional,216.32,20231008
CUST_000896,2023-10-10,USA,Finance,Professional,253.87,20231010
CUST_000897,2023-10-10,Germany,Energy,Professional,271.13,20231010
CUST_000898,2023-10-11,USA,Healthcare,Basic,55.15,20231011
CUST_000899,2023-10-12,Canada,Media,Basic,70.02,20231012
CUST_000900,2023-10-12,USA,Education,Basic,50.12,20231012
CUST_000901,2023-10-13,India,Finance,Professional,294.17,20231013
CUST_000902,2023-10-13,UK,Media,Basic,84.43,20231013
CUST_000903,2023-10-13,UK,Real Estate,Enterprise,753.43,20231013
CUST_000904,2023-10-13,France,Finance,Basic,78.5,20231013
CUST_000905,2023-10-13,USA,Energy,Basic,77.55,20231013
CUST_000906,2023-10-15,France,Consulting,Enterprise,849.89,20231015
CUST_000907,2023-10-15,USA,Retail,Basic,75.59,20231015
CUST_000908,2023-10-16,USA,Finance,Premium,1755.77,20231016
CUST_000909,2023-10-17,USA,Manufacturing,Enterprise,388.14,20231017
CUST_000910,2023-10-18,France,Technology,Basic,95.42,20231018
CUST_000911,2023-10-18,USA,Consulting,Basic,56.41,20231018
CUST_000912,2023-10-19,France,Consulting,Enterprise,321.67,20231019
CUST_000913,2023-10-19,France,Consulting,Professional,162.64,20231019
CUST_000914,2023-10-21,USA,Consulting,Premium,1440.79,20231021
CUST_000915,2023-10-22,Australia,Consulting,Basic,36.29,20231022
CUST_000916,2023-10-22,Singapore,Real Estate,Professional,127.13,20231022
CUST_000917,2023-10-22,France,Healthcare,Professional,146.6,20231022
CUST_000918,2023-10-24,Australia,Education,Professional,132.58,20231024
CUST_000919,2023-10-24,USA,Healthcare,Basic,86.52,20231024
CUST_000920,2023-10-24,Brazil,Education,Basic,60.26,20231024
CUST_000921,2023-10-24,UK,Manufacturing,Professional,140.94,20231024
CUST_000922,2023-10-25,UK,Healthcare,Professional,169.1,20231025
CUST_000923,2023-10-26,India,Healthcare,Basic,79.43,20231026
CUST_000924,2023-10-27,USA,Technology,Basic,56.02,20231027
CUST_000925,2023-10-27,Brazil,Media,Professional,292.82,20231027
CUST_000926,2023-10-29,USA,Media,Enterprise,644.16,20231029
CUST_000927,2023-10-29,Japan,Media,Enterprise,544.86,20231029
CUST_000928,2023-10-30,Brazil,Media,Basic,36.1,20231030
CUST_000929,2023-10-31,Australia,Real Estate,Professional,256.75,20231031
CUST_000930,2023-11-01,Japan,Consulting,Professional,229.19,20231101
CUST_000931,2023-11-03,Australia,Retail,Professional,131.53,20231103
CUST_000932,2023-11-03,USA,Healthcare,Professional,258.84,20231103
CUST_000933,2023-11-04,Singapore,Technology,Premium,1588.82,20231104
CUST_000934,2023-11-04,USA,Education,Basic,47.28,20231104
CUST_000935,2023-11-05,USA,Healthcare,Professional,113.84,20231105
CUST_000936,2023-11-06,Australia,Finance,Basic,91.16,20231106
CUST_000937,2023-11-06,Germany,Finance,Enterprise,811.39,20231106
CUST_000938,2023-11-06,Canada,Energy,Professional,287.37,20231106
CUST_000939,2023-11-07,France,Healthcare,Professional,166.59,20231107
CUST_000940,2023-11-07,USA,Consulting,Professional,277.65,20231107
CUST_000941,2023-11-08,Canada,Technology,Enterprise,600.93,20231108
CUST_000942,2023-11-08,France,Finance,Enterprise,724.12,20231108
CUST_000943,2023-11-10,USA,Media,Professional,130.42,20231110
CUST_000944,2023-11-10,USA,Healthcare,Basic,52.18,20231110
CUST_000945,2023-11-10,Canada,Retail,Premium,1817.56,20231110
CUST_000946,2023-11-11,USA,Energy,Professional,243.41,20231111
CUST_000947,2023-11-11,Australia,Energy,Basic,47.57,20231111
CUST_000948,2023-11-12,Germany,Manufacturing,Professional,158.48,20231112
CUST_000949,2023-11-13,France,Healthcare,Basic,32.47,20231113
CUST_000950,2023-11-13,UK,Consulting,Enterprise,683.76,20231113
CUST_000951,2023-11-14,Germany,Real Estate,Basic,39.75,20231114
CUST_000952,2023-11-14,Australia,Education,Basic,29.27,20231114
CUST_000953,2023-11-15,Canada,Healthcare,Basic,49.62,20231115
CUST_000954,2023-11-15,India,Consulting,Basic,62.62,20231115
CUST_000955,2023-11-15,UK,Healthcare,Basic,30.8,20231115
CUST_000956,2023-11-15,UK,Finance,Enterprise,745.73,20231115
CUST_000957,2023-11-17,Singapore,Healthcare,Basic,62.15,20231117
CUST_000958,2023-11-17,UK,Healthcare,Professional,160.67,20231117
CUST_000959,2023-11-17,Brazil,Media,Professional,193.19,20231117
CUST_000960,2023-11-18,UK,Manufacturing,Professional,117.23,20231118
CUST_000961,2023-11-18,Canada,Energy,Basic,56.13,20231118
CUST_000962,2023-11-18,France,Education,Basic,90.98,20231118
CUST_000963,2023-11-18,Australia,Education,Basic,42.06,20231118
CUST_000964,2023-11-19,France,Technology,Professional,151.66,20231119
CUST_000965,2023-11-19,France,Real Estate,Basic,47.44,20231119
CUST_000966,2023-11-20,France,Manufacturing,Professional,211.85,20231120
CUST_000967,2023-11-20,Germany,Finance,Professional,249.45,20231120
CUST_000968,2023-11-20,Canada,Healthcare,Enterprise,359.0,20231120
CUST_000969,2023-11-20,USA,Education,Enterprise,864.73,20231120
CUST_000970,2023-11-22,Germany,Media,Basic,96.95,20231122
CUST_000971,2023-11-22,USA,Consulting,Basic,44.93,20231122
CUST_000972,2023-11-22,Australia,Technology,Professional,267.16,20231122
CUST_000973,2023-11-23,Australia,Energy,Professional,182.73,20231123
CUST_000974,2023-11-23,UK,Energy,Basic,77.09,20231123
CUST_000975,2023-11-24,UK,Real Estate,Professional,213.54,20231124
CUST_000976,2023-11-24,USA,Retail,Basic,62.34,20231124
CUST_000977,2023-11-25,France,Healthcare,Professional,177.96,20231125
CUST_000978,2023-11-25,Singapore,Technology,Premium,2003.2,20231125
CUST_000979,2023-11-25,France,Energy,Professional,259.09,20231125
CUST_000980,2023-11-25,France,Consulting,Enterprise,402.21,20231125
CUST_000981,2023-11-25,USA,Real Estate,Professional,133.58,20231125
CUST_000982,2023-11-26,Japan,Finance,Basic,97.05,20231126
CUST_000983,2023-11-26,France,Retail,Professional,124.24,20231126
CUST_000984,2023-11-26,USA,Media,Basic,34.49,20231126
CUST_000985,2023-11-27,UK,Media,Basic,43.13,20231127
CUST_000986,2023-11-27,USA,Finance,Enterprise,882.88,20231127
CUST_000987,2023-11-27,USA,Manufacturing,Professional,162.95,20231127
CUST_000988,2023-11-28,USA,Healthcare,Premium,1173.05,20231128
CUST_000989,2023-11-30,USA,Energy,Professional,178.47,20231130
CUST_000990,2023-11-30,Japan,Education,Enterprise,898.64,20231130
CUST_000991,2023-12-01,USA,Energy,Enterprise,619.71,20231201
CUST_000992,2023-12-01,Germany,Technology,Professional,256.31,20231201
CUST_000993,2023-12-02,USA,Consulting,Basic,70.13,20231202
CUST_000994,2023-12-02,Canada,Media,Professional,121.5,20231202
CUST_000995,2023-12-02,UK,Finance,Professional,128.64,20231202
CUST_000996,2023-12-03,Australia,Consulting,Basic,69.79,20231203
CUST_000997,2023-12-03,France,Healthcare,Basic,93.74,20231203
CUST_000998,2023-12-05,Australia,Consulting,Professional,254.91,20231205
CUST_000999,2023-12-05,India,Manufacturing,Basic,89.72,20231205
CUST_001000,2023-12-05,USA,Education,Basic,90.45,20231205
CUST_001001,2023-12-06,USA,Manufacturing,Basic,55.81,20231206
CUST_001002,2023-12-06,Brazil,Real Estate,Basic,69.04,20231206
CUST_001003,2023-12-06,USA,Real Estate,Enterprise,325.23,20231206
CUST_001004,2023-12-09,UK,Manufacturing,Enterprise,581.08,20231209
CUST_001005,2023-12-09,USA,Consulting,Professional,220.73,20231209
CUST_001006,2023-12-11,USA,Media,Basic,31.71,20231211
CUST_001007,2023-12-11,Brazil,Education,Basic,77.34,20231211
CUST_001008,2023-12-13,Germany,Technology,Professional,248.15,20231213
CUST_001009,2023-12-15,UK,Manufacturing,Enterprise,926.92,20231215
CUST_001010,2023-12-16,USA,Technology,Professional,166.57,20231216
CUST_001011,2023-12-17,India,Manufacturing,Professional,161.19,20231217
CUST_001012,2023-12-18,India,Real Estate,Basic,89.08,20231218
CUST_001013,2023-12-18,UK,Healthcare,Basic,97.07,20231218
CUST_001014,2023-12-18,Canada,Retail,Premium,1267.77,20231218
CUST_001015,2023-12-19,USA,Real Estate,Professional,253.81,20231219
CUST_001016,2023-12-19,USA,Education,Professional,152.88,20231219
CUST_001017,2023-12-19,Germany,Media,Premium,2208.96,20231219
CUST_001018,2023-12-20,France,Healthcare,Basic,42.16,20231220
CUST_001019,2023-12-21,USA,Retail,Basic,92.94,20231221
CUST_001020,2023-12-21,USA,Media,Basic,80.87,20231221
CUST_001021,2023-12-21,Japan,Energy,Professional,272.44,20231221
CUST_001022,2023-12-21,Germany,Technology,Basic,65.07,20231221
CUST_001023,2023-12-22,Japan,Finance,Professional,112.12,20231222
CUST_001024,2023-12-23,USA,Energy,Professional,179.68,20231223
CUST_001025,2023-12-24,Germany,Energy,Basic,90.55,20231224
CUST_001026,2023-12-24,Germany,Technology,Professional,133.75,20231224
CUST_001027,2023-12-25,USA,Retail,Premium,2672.95,20231225
CUST_001028,2023-12-26,Japan,Retail,Professional,105.61,20231226
CUST_001029,2023-12-26,Germany,Technology,Professional,282.61,20231226
CUST_001030,2023-12-26,France,Retail,Professional,153.8,20231226
CUST_001031,2023-12-27,USA,Real Estate,Professional,200.03,20231227
CUST_001032,2023-12-28,Australia,Healthcare,Professional,235.23,20231228
CUST_001033,2023-12-29,USA,Retail,Enterprise,559.73,20231229
CUST_001034,2023-12-30,USA,Consulting,Basic,60.23,20231230
CUST_001035,2023-12-30,USA,Real Estate,Basic,70.08,20231230
CUST_001036,2023-12-30,Australia,Education,Professional,167.85,20231230
CUST_001037,2023-12-31,USA,Manufacturing,Enterprise,823.27,20231231
CUST_001038,2023-12-31,Japan,Healthcare,Enterprise,498.55,20231231
CUST_001039,2024-01-01,USA,Media,Professional,108.93,20240101
CUST_001040,2024-01-01,Singapore,Consulting,Enterprise,844.88,20240101
CUST_001041,2024-01-03,USA,Retail,Basic,89.0,20240103
CUST_001042,2024-01-03,Germany,Retail,Enterprise,773.39,20240103
CUST_001043,2024-01-06,Germany,Manufacturing,Professional,229.32,20240106
CUST_001044,2024-01-06,USA,Energy,Professional,103.01,20240106
CUST_001045,2024-01-07,Japan,Technology,Basic,62.19,20240107
CUST_001046,2024-01-08,Australia,Finance,Premium,2293.74,20240108
CUST_001047,2024-01-08,USA,Consulting,Professional,259.17,20240108
CUST_001048,2024-01-08,USA,Retail,Enterprise,475.67,20240108
CUST_001049,2024-01-08,France,Manufacturing,Professional,241.55,20240108
CUST_001050,2024-01-09,Australia,Manufacturing,Basic,58.67,20240109
CUST_001051,2024-01-11,Brazil,Media,Professional,269.32,20240111
CUST_001052,2024-01-11,USA,Real Estate,Professional,149.4,20240111
CUST_001053,2024-01-11,Australia,Real Estate,Basic,50.15,20240111
CUST_001054,2024-01-12,Japan,Energy,Enterprise,876.02,20240112
CUST_001055,2024-01-13,USA,Media,Premium,2167.97,20240113
CUST_001056,2024-01-13,USA,Technology,Basic,64.81,20240113
CUST_001057,2024-01-14,USA,Education,Enterprise,692.02,20240114
CUST_001058,2024-01-14,France,Consulting,Basic,71.63,20240114
CUST_001059,2024-01-14,UK,Manufacturing,Professional,235.88,20240114
CUST_001060,2024-01-15,USA,Real Estate,Enterprise,343.69,20240115
CUST_001061,2024-01-16,Australia,Manufacturing,Professional,227.12,20240116
CUST_001062,2024-01-16,India,Manufacturing,Professional,151.23,20240116
CUST_001063,2024-01-17,Singapore,Manufacturing,Professional,136.67,20240117
CUST_001064,2024-01-17,France,Energy,Basic,82.58,20240117
CUST_001065,2024-01-18,Brazil,Technology,Professional,260.09,20240118
CUST_001066,2024-01-18,USA,Consulting,Basic,57.29,20240118
CUST_001067,2024-01-20,Germany,Education,Professional,235.15,20240120
CUST_001068,2024-01-20,Canada,Technology,Enterprise,757.78,20240120
CUST_001069,2024-01-20,USA,Manufacturing,Professional,150.89,20240120
CUST_001070,2024-01-20,USA,Media,Enterprise,582.22,20240120
CUST_001071,2024-01-20,Australia,Technology,Professional,215.6,20240120
CUST_001072,2024-01-20,Canada,Consulting,Basic,86.12,20240120
CUST_001073,2024-01-21,Germany,Education,Enterprise,807.58,20240121
CUST_001074,2024-01-21,Germany,Retail,Basic,77.04,20240121
CUST_001075,2024-01-21,Germany,Real Estate,Enterprise,933.57,20240121
CUST_001076,2024-01-22,UK,Education,Basic,64.51,20240122
CUST_001077,2024-01-23,Canada,Finance,Enterprise,887.45,20240123
CUST_001078,2024-01-23,USA,Energy,Basic,41.68,20240123
CUST_001079,2024-01-24,USA,Healthcare,Basic,61.95,20240124
CUST_001080,2024-01-24,Germany,Manufacturing,Professional,244.04,20240124
CUST_001081,2024-01-25,France,Energy,Professional,251.58,20240125
CUST_001082,2024-01-25,UK,Finance,Enterprise,961.85,20240125
CUST_001083,2024-01-25,Germany,Education,Premium,2307.87,20240125
CUST_001084,2024-01-26,France,Retail,Basic,53.87,20240126
CUST_001085,2024-01-26,Canada,Manufacturing,Basic,58.43,20240126
CUST_001086,2024-01-26,Canada,Education,Basic,55.02,20240126
CUST_001087,2024-01-28,USA,Consulting,Enterprise,504.84,20240128
CUST_001088,2024-01-29,USA,Healthcare,Enterprise,628.38,20240129
CUST_001089,2024-01-30,USA,Consulting,Professional,215.06,20240130
CUST_001090,2024-01-30,Canada,Consulting,Professional,113.24,20240130
CUST_001091,2024-01-30,UK,Retail,Basic,64.03,20240130
CUST_001092,2024-01-30,USA,Media,Basic,66.09,20240130
CUST_001093,2024-01-31,France,Media,Premium,1107.12,20240131
CUST_001094,2024-01-31,Japan,Finance,Enterprise,395.16,20240131
CUST_001095,2024-01-31,Australia,Retail,Professional,167.53,20240131
CUST_001096,2024-01-31,USA,Consulting,Enterprise,923.99,20240131
CUST_001097,2024-02-01,Canada,Real Estate,Professional,127.64,20240201
CUST_001098,2024-02-02,USA,Finance,Professional,254.79,20240202
CUST_001099,2024-02-02,Germany,Real Estate,Enterprise,531.84,20240202
CUST_001100,2024-02-02,Germany,Finance,Basic,50.94,20240202
CUST_001101,2024-02-03,Singapore,Technology,Basic,29.33,20240203
CUST_001102,2024-02-03,UK,Manufacturing,Basic,43.66,20240203
CUST_001103,2024-02-04,Canada,Finance,Enterprise,702.4,20240204
CUST_001104,2024-02-04,USA,Finance,Enterprise,641.7,20240204
CUST_001105,2024-02-04,USA,Healthcare,Enterprise,389.58,20240204
CUST_001106,2024-02-04,Australia,Media,Enterprise,742.44,20240204
CUST_001107,2024-02-04,USA,Media,Premium,1857.05,20240204
CUST_001108,2024-02-04,Canada,Real Estate,Basic,55.83,20240204
CUST_001109,2024-02-05,Japan,Technology,Basic,66.36,20240205
CUST_001110,2024-02-05,Japan,Education,Basic,95.5,20240205
CUST_001111,2024-02-06,Canada,Education,Professional,250.37,20240206
CUST_001112,2024-02-06,USA,Energy,Basic,42.34,20240206
CUST_001113,2024-02-06,USA,Technology,Professional,224.34,20240206
CUST_001114,2024-02-07,UK,Retail,Professional,144.25,20240207
CUST_001115,2024-02-07,USA,Education,Basic,50.85,20240207
CUST_001116,2024-02-08,Canada,Healthcare,Basic,55.85,20240208
CUST_001117,2024-02-09,Brazil,Consulting,Enterprise,513.28,20240209
CUST_001118,2024-02-09,France,Healthcare,Professional,263.77,20240209
CUST_001119,2024-02-09,Brazil,Manufacturing,Basic,95.39,20240209
CUST_001120,2024-02-09,USA,Real Estate,Basic,79.95,20240209
CUST_001121,2024-02-10,Australia,Consulting,Basic,65.69,20240210
CUST_001122,2024-02-10,France,Media,Premium,2774.95,20240210
CUST_001123,2024-02-11,Japan,Finance,Professional,167.55,20240211
CUST_001124,2024-02-11,USA,Real Estate,Enterprise,550.48,20240211
CUST_001125,2024-02-12,France,Retail,Basic,40.54,20240212
CUST_001126,2024-02-13,USA,Media,Enterprise,312.39,20240213
CUST_001127,2024-02-14,France,Retail,Enterprise,808.02,20240214
CUST_001128,2024-02-14,Japan,Finance,Professional,141.24,20240214
CUST_001129,2024-02-15,Germany,Technology,Professional,216.94,20240215
CUST_001130,2024-02-16,UK,Finance,Professional,123.63,20240216
CUST_001131,2024-02-17,Australia,Technology,Professional,174.04,20240217
CUST_001132,2024-02-17,Brazil,Manufacturing,Professional,253.25,20240217
CUST_001133,2024-02-18,France,Consulting,Professional,108.72,20240218
CUST_001134,2024-02-19,France,Technology,Professional,231.39,20240219
CUST_001135,2024-02-20,USA,Technology,Professional,108.65,20240220
CUST_001136,2024-02-20,USA,Healthcare,Basic,58.17,20240220
CUST_001137,2024-02-20,Germany,Media,Professional,123.72,20240220
CUST_001138,2024-02-21,India,Manufacturing,Professional,193.88,20240221
CUST_001139,2024-02-21,Canada,Finance,Professional,140.1,20240221
CUST_001140,2024-02-21,France,Technology,Basic,50.08,20240221
CUST_001141,2024-02-21,USA,Healthcare,Basic,75.37,20240221
CUST_001142,2024-02-21,Germany,Manufacturing,Basic,72.6,20240221
CUST_001143,2024-02-21,USA,Finance,Basic,58.32,20240221
CUST_001144,2024-02-23,Singapore,Healthcare,Basic,64.81,20240223
CUST_001145,2024-02-24,Germany,Consulting,Basic,37.24,20240224
CUST_001146,2024-02-25,France,Healthcare,Basic,83.93,20240225
CUST_001147,2024-02-25,USA,Real Estate,Professional,138.73,20240225
CUST_001148,2024-02-26,USA,Retail,Basic,83.46,20240226
CUST_001149,2024-02-26,USA,Energy,Basic,97.12,20240226
CUST_001150,2024-02-26,USA,Education,Basic,78.24,20240226
CUST_001151,2024-02-27,Australia,Manufacturing,Professional,131.07,20240227
CUST_001152,2024-02-27,Germany,Energy,Basic,63.74,20240227
CUST_001153,2024-02-28,India,Retail,Basic,77.17,20240228
CUST_001154,2024-02-28,USA,Real Estate,Professional,165.12,20240228
CUST_001155,2024-02-28,USA,Technology,Basic,29.89,20240228
CUST_001156,2024-02-28,Germany,Healthcare,Enterprise,933.82,20240228
CUST_001157,2024-02-28,Germany,Consulting,Professional,232.8,20240228
CUST_001158,2024-02-28,Singapore,Finance,Basic,95.46,20240228
CUST_001159,2024-02-28,USA,Energy,Basic,34.25,20240228
CUST_001160,2024-02-28,UK,Healthcare,Professional,279.96,20240228
CUST_001161,2024-02-28,Brazil,Retail,Professional,190.35,20240228
CUST_001162,2024-02-28,France,Manufacturing,Basic,47.49,20240228
CUST_001163,2024-02-29,Japan,Technology,Premium,1198.62,20240229
CUST_001164,2024-02-29,Japan,Finance,Basic,90.19,20240229
CUST_001165,2024-02-29,France,Manufacturing,Basic,54.22,20240229
CUST_001166,2024-03-01,USA,Education,Basic,58.82,20240301
CUST_001167,2024-03-01,France,Healthcare,Professional,118.0,20240301
CUST_001168,2024-03-01,USA,Technology,Basic,29.68,20240301
CUST_001169,2024-03-01,Germany,Finance,Basic,75.43,20240301
CUST_001170,2024-03-01,USA,Finance,Professional,164.73,20240301
CUST_001171,2024-03-02,Australia,Real Estate,Basic,95.86,20240302
CUST_001172,2024-03-02,USA,Manufacturing,Basic,90.49,20240302
CUST_001173,2024-03-02,India,Healthcare,Professional,173.52,20240302
CUST_001174,2024-03-02,Canada,Education,Basic,41.8,20240302
CUST_001175,2024-03-02,France,Media,Basic,57.02,20240302
CUST_001176,2024-03-04,France,Real Estate,Enterprise,489.28,20240304
CUST_001177,2024-03-05,France,Media,Enterprise,781.93,20240305
CUST_001178,2024-03-05,Canada,Real Estate,Basic,84.99,20240305
CUST_001179,2024-03-06,Brazil,Finance,Basic,36.91,20240306
CUST_001180,2024-03-06,Germany,Technology,Basic,97.71,20240306
CUST_001181,2024-03-06,USA,Finance,Professional,119.74,20240306
CUST_001182,2024-03-06,USA,Consulting,Professional,195.53,20240306
CUST_001183,2024-03-07,France,Consulting,Basic,76.49,20240307
CUST_001184,2024-03-07,USA,Finance,Professional,221.26,20240307
CUST_001185,2024-03-07,UK,Education,Professional,221.27,20240307
CUST_001186,2024-03-07,France,Finance,Enterprise,637.16,20240307
CUST_001187,2024-03-09,Canada,Real Estate,Professional,121.59,20240309
CUST_001188,2024-03-09,Canada,Media,Basic,59.85,20240309
CUST_001189,2024-03-09,UK,Healthcare,Enterprise,482.13,20240309
CUST_001190,2024-03-09,UK,Education,Enterprise,307.65,20240309
CUST_001191,2024-03-10,Japan,Energy,Enterprise,836.27,20240310
CUST_001192,2024-03-10,Brazil,Consulting,Professional,243.75,20240310
CUST_001193,2024-03-11,UK,Retail,Professional,294.58,20240311
CUST_001194,2024-03-11,UK,Education,Professional,202.82,20240311
CUST_001195,2024-03-11,Canada,Consulting,Professional,118.05,20240311
CUST_001196,2024-03-11,UK,Retail,Basic,62.74,20240311
CUST_001197,2024-03-12,UK,Media,Basic,39.41,20240312
CUST_001198,2024-03-12,Brazil,Energy,Basic,91.44,20240312
CUST_001199,2024-03-12,USA,Consulting,Basic,32.82,20240312
CUST_001200,2024-03-13,France,Finance,Professional,200.11,20240313
CUST_001201,2024-03-13,UK,Real Estate,Basic,88.63,20240313
CUST_001202,2024-03-14,UK,Finance,Basic,34.24,20240314
CUST_001203,2024-03-15,Canada,Real Estate,Professional,163.13,20240315
CUST_001204,2024-03-15,UK,Education,Basic,96.91,20240315
CUST_001205,2024-03-15,Singapore,Technology,Professional,200.39,20240315
CUST_001206,2024-03-15,Canada,Energy,Basic,74.03,20240315
CUST_001207,2024-03-16,Germany,Media,Basic,86.2,20240316
CUST_001208,2024-03-16,Germany,Healthcare,Premium,1917.19,20240316
CUST_001209,2024-03-16,UK,Consulting,Basic,60.37,20240316
CUST_001210,2024-03-16,USA,Real Estate,Basic,60.29,20240316
CUST_001211,2024-03-17,USA,Healthcare,Basic,97.65,20240317
CUST_001212,2024-03-18,Australia,Technology,Professional,119.53,20240318
CUST_001213,2024-03-18,USA,Media,Enterprise,324.08,20240318
CUST_001214,2024-03-18,USA,Energy,Premium,999.34,20240318
CUST_001215,2024-03-18,UK,Healthcare,Enterprise,853.25,20240318
CUST_001216,2024-03-18,France,Consulting,Enterprise,745.28,20240318
CUST_001217,2024-03-18,Singapore,Energy,Basic,68.36,20240318
CUST_001218,2024-03-20,India,Real Estate,Basic,95.52,20240320
CUST_001219,2024-03-20,UK,Education,Basic,86.77,20240320
CUST_001220,2024-03-21,Germany,Retail,Basic,88.1,20240321
