transaction_id,customer_id,transaction_date,amount,payment_method,transaction_status
TXN_00019281,CUST_000697,2024-11-14,171.37,Credit Card,Completed
TXN_00019282,CUST_000697,2024-12-14,115.92,Bank Transfer,Completed
TXN_00019283,CUST_000698,2023-05-25,870.87,PayPal,Completed
TXN_00019284,CUST_000698,2023-06-26,822.5,PayPal,Failed
TXN_00019285,CUST_000698,2023-07-24,835.65,Bank Transfer,Completed
TXN_00019286,CUST_000698,2023-08-22,1154.6,Wire Transfer,Completed
TXN_00019287,CUST_000698,2023-09-21,861.86,Credit Card,Completed
TXN_00019288,CUST_000698,2023-10-20,882.17,Credit Card,Completed
TXN_00019289,CUST_000698,2023-11-23,1001.38,Credit Card,Completed
TXN_00019290,CUST_000698,2023-12-19,1015.26,Credit Card,Completed
TXN_00019291,CUST_000698,2024-01-19,796.14,Bank Transfer,Completed
TXN_00019292,CUST_000698,2024-02-20,779.81,Wire Transfer,Completed
TXN_00019293,CUST_000698,2024-03-19,866.04,Credit Card,Completed
TXN_00019294,CUST_000698,2024-04-21,853.79,Credit Card,Completed
TXN_00019295,CUST_000698,2024-05-17,865.37,Credit Card,Completed
TXN_00019296,CUST_000698,2024-06-17,843.03,Credit Card,Completed
TXN_00019297,CUST_000698,2024-07-19,813.51,ACH,Completed
TXN_00019298,CUST_000698,2024-08-16,1011.63,Credit Card,Completed
TXN_00019299,CUST_000698,2024-09-14,883.67,Credit Card,Completed
TXN_00019300,CUST_000698,2024-10-15,862.83,Bank Transfer,Completed
TXN_00019301,CUST_000698,2024-11-14,1017.54,Bank Transfer,Completed
TXN_00019302,CUST_000698,2024-12-17,987.55,Bank Transfer,Completed
TXN_00019303,CUST_000699,2023-05-28,78.22,Credit Card,Completed
TXN_00019304,CUST_000699,2023-06-24,73.26,Bank Transfer,Completed
TXN_00019305,CUST_000699,2023-07-24,72.61,PayPal,Completed
TXN_00019306,CUST_000699,2023-08-23,102.92,Credit Card,Completed
TXN_00019307,CUST_000699,2023-09-24,77.29,Bank Transfer,Completed
TXN_00019308,CUST_000699,2023-10-26,78.48,Credit Card,Completed
TXN_00019309,CUST_000699,2023-11-23,88.4,Credit Card,Completed
TXN_00019310,CUST_000699,2023-12-23,89.57,Wire Transfer,Completed
TXN_00019311,CUST_000699,2024-01-21,71.15,PayPal,Completed
TXN_00019312,CUST_000699,2024-02-22,70.71,PayPal,Completed
TXN_00019313,CUST_000699,2024-03-24,77.98,Bank Transfer,Completed
TXN_00019314,CUST_000699,2024-04-22,76.97,Credit Card,Completed
TXN_00019315,CUST_000699,2024-05-19,77.66,Credit Card,Completed
TXN_00019316,CUST_000699,2024-06-20,75.14,Credit Card,Failed
TXN_00019317,CUST_000699,2024-07-21,73.68,Credit Card,Completed
TXN_00019318,CUST_000699,2024-08-18,73.4,Bank Transfer,Completed
TXN_00019319,CUST_000699,2024-09-18,78.25,Credit Card,Completed
TXN_00019320,CUST_000699,2024-10-16,76.98,Bank Transfer,Completed
TXN_00019321,CUST_000699,2024-11-16,88.82,Credit Card,Completed
TXN_00019322,CUST_000699,2024-12-15,87.84,Bank Transfer,Completed
TXN_00019323,CUST_000700,2023-05-26,114.06,Bank Transfer,Completed
TXN_00019324,CUST_000700,2023-06-28,108.59,PayPal,Completed
TXN_00019325,CUST_000700,2023-07-28,107.15,Credit Card,Completed
TXN_00019326,CUST_000700,2023-08-25,106.05,Credit Card,Completed
TXN_00019327,CUST_000700,2023-09-24,114.35,Credit Card,Completed
TXN_00019328,CUST_000700,2023-10-23,112.83,Credit Card,Completed
TXN_00019329,CUST_000700,2023-11-22,128.53,Credit Card,Completed
TXN_00019330,CUST_000700,2023-12-24,128.92,PayPal,Completed
TXN_00019331,CUST_000700,2024-01-20,103.72,Bank Transfer,Completed
TXN_00019332,CUST_000700,2024-02-22,102.53,Credit Card,Completed
TXN_00019333,CUST_000700,2024-03-24,113.22,Wire Transfer,Completed
TXN_00019334,CUST_000700,2024-04-21,112.9,Bank Transfer,Completed
TXN_00019335,CUST_000700,2024-05-23,110.96,Credit Card,Completed
TXN_00019336,CUST_000700,2024-06-20,105.43,Credit Card,Completed
TXN_00019337,CUST_000700,2024-07-20,109.22,Credit Card,Completed
TXN_00019338,CUST_000700,2024-08-17,106.62,Credit Card,Completed
TXN_00019339,CUST_000700,2024-09-18,113.35,Credit Card,Completed
TXN_00019340,CUST_000700,2024-10-17,112.18,ACH,Completed
TXN_00019341,CUST_000700,2024-11-18,130.08,Credit Card,Completed
TXN_00019342,CUST_000700,2024-12-16,132.74,Credit Card,Completed
TXN_00019343,CUST_000701,2023-05-27,35.03,Credit Card,Completed
TXN_00019344,CUST_000701,2023-06-28,41.36,Credit Card,Completed
TXN_00019345,CUST_000701,2023-07-27,33.6,Credit Card,Completed
TXN_00019346,CUST_000701,2023-08-24,34.07,Credit Card,Completed
TXN_00019347,CUST_000701,2023-09-25,34.57,Credit Card,Completed
TXN_00019348,CUST_000701,2023-10-26,34.63,Credit Card,Completed
TXN_00019349,CUST_000701,2023-11-24,39.92,Credit Card,Completed
TXN_00019350,CUST_000701,2023-12-25,52.49,ACH,Completed
TXN_00019351,CUST_000701,2024-01-24,32.02,Credit Card,Completed
TXN_00019352,CUST_000701,2024-02-22,31.95,Bank Transfer,Completed
TXN_00019353,CUST_000701,2024-03-25,44.31,Credit Card,Completed
TXN_00019354,CUST_000701,2024-04-23,35.68,Bank Transfer,Completed
TXN_00019355,CUST_000701,2024-05-24,41.18,PayPal,Completed
TXN_00019356,CUST_000701,2024-06-22,33.67,PayPal,Completed
TXN_00019357,CUST_000701,2024-07-19,33.87,PayPal,Completed
TXN_00019358,CUST_000701,2024-08-18,33.36,Credit Card,Failed
TXN_00019359,CUST_000701,2024-09-21,35.82,Credit Card,Completed
TXN_00019360,CUST_000701,2024-10-17,35.55,PayPal,Failed
TXN_00019361,CUST_000701,2024-11-17,40.03,Credit Card,Completed
TXN_00019362,CUST_000701,2024-12-16,41.27,Wire Transfer,Completed
TXN_00019363,CUST_000702,2023-05-30,119.71,Credit Card,Completed
TXN_00019364,CUST_000702,2023-06-26,113.6,Bank Transfer,Completed
TXN_00019365,CUST_000702,2023-07-28,111.8,Credit Card,Completed
TXN_00019366,CUST_000702,2023-08-26,155.14,PayPal,Completed
TXN_00019367,CUST_000702,2023-09-25,121.75,Bank Transfer,Completed
TXN_00019368,CUST_000702,2023-10-27,157.87,Bank Transfer,Completed
TXN_00019369,CUST_000702,2023-11-27,139.5,Bank Transfer,Completed
TXN_00019370,CUST_000702,2023-12-26,135.57,Credit Card,Completed
TXN_00019371,CUST_000702,2024-01-23,107.7,Credit Card,Completed
TXN_00019372,CUST_000702,2024-02-23,109.56,PayPal,Failed
TXN_00019373,CUST_000702,2024-03-25,118.94,Credit Card,Completed
TXN_00019374,CUST_000702,2024-04-21,118.94,Credit Card,Pending
TXN_00019375,CUST_000702,2024-05-24,117.32,Credit Card,Completed
TXN_00019376,CUST_000702,2024-06-24,115.07,Credit Card,Completed
TXN_00019377,CUST_000702,2024-07-24,113.56,Bank Transfer,Completed
TXN_00019378,CUST_000702,2024-08-22,111.85,Credit Card,Completed
TXN_00019379,CUST_000702,2024-09-22,119.33,PayPal,Completed
TXN_00019380,CUST_000702,2024-10-21,119.68,Credit Card,Completed
TXN_00019381,CUST_000702,2024-11-18,139.25,PayPal,Completed
TXN_00019382,CUST_000702,2024-12-20,136.97,Credit Card,Completed
TXN_00019383,CUST_000703,2023-05-29,270.88,Credit Card,Completed
TXN_00019384,CUST_000703,2023-06-27,259.84,PayPal,Completed
TXN_00019385,CUST_000703,2023-07-30,264.73,Credit Card,Completed
TXN_00019386,CUST_000703,2023-08-25,266.16,PayPal,Completed
TXN_00019387,CUST_000703,2023-09-28,273.48,PayPal,Completed
TXN_00019388,CUST_000703,2023-10-25,276.6,Bank Transfer,Completed
TXN_00019389,CUST_000703,2023-11-27,320.73,PayPal,Completed
TXN_00019390,CUST_000703,2023-12-26,321.48,Credit Card,Completed
TXN_00019391,CUST_000703,2024-01-22,248.24,PayPal,Completed
TXN_00019392,CUST_000703,2024-02-24,247.35,Credit Card,Pending
TXN_00019393,CUST_000703,2024-03-22,276.62,ACH,Completed
TXN_00019394,CUST_000703,2024-04-22,279.22,PayPal,Completed
TXN_00019395,CUST_000703,2024-05-22,276.34,ACH,Completed
TXN_00019396,CUST_000703,2024-06-21,265.93,Bank Transfer,Completed
TXN_00019397,CUST_000703,2024-07-23,257.82,Bank Transfer,Completed
TXN_00019398,CUST_000703,2024-08-23,261.63,Credit Card,Completed
TXN_00019399,CUST_000703,2024-09-22,272.97,Credit Card,Completed
TXN_00019400,CUST_000703,2024-10-22,277.03,Credit Card,Completed
TXN_00019401,CUST_000703,2024-11-18,320.85,Bank Transfer,Completed
TXN_00019402,CUST_000703,2024-12-19,315.51,Credit Card,Completed
TXN_00019403,CUST_000704,2023-05-28,572.37,Bank Transfer,Completed
TXN_00019404,CUST_000704,2023-06-26,543.43,Wire Transfer,Completed
TXN_00019405,CUST_000704,2023-07-29,535.96,Credit Card,Completed
TXN_00019406,CUST_000704,2023-08-28,528.64,PayPal,Completed
TXN_00019407,CUST_000704,2023-09-24,556.84,Credit Card,Completed
TXN_00019408,CUST_000704,2023-10-25,576.42,Credit Card,Completed
TXN_00019409,CUST_000704,2023-11-27,915.01,Bank Transfer,Completed
TXN_00019410,CUST_000704,2023-12-24,662.73,Credit Card,Completed
TXN_00019411,CUST_000704,2024-01-23,504.71,Bank Transfer,Completed
TXN_00019412,CUST_000704,2024-02-24,519.72,Credit Card,Completed
TXN_00019413,CUST_000704,2024-03-26,566.29,Credit Card,Completed
TXN_00019414,CUST_000704,2024-04-25,557.39,Credit Card,Completed
TXN_00019415,CUST_000704,2024-05-21,570.86,Bank Transfer,Completed
TXN_00019416,CUST_000704,2024-06-22,529.89,Credit Card,Completed
TXN_00019417,CUST_000704,2024-07-22,531.45,PayPal,Completed
TXN_00019418,CUST_000704,2024-08-23,535.23,Bank Transfer,Completed
TXN_00019419,CUST_000704,2024-09-20,562.6,Credit Card,Completed
TXN_00019420,CUST_000704,2024-10-22,763.75,ACH,Completed
TXN_00019421,CUST_000704,2024-11-18,662.96,Credit Card,Completed
TXN_00019422,CUST_000704,2024-12-18,662.64,Credit Card,Completed
TXN_00019423,CUST_000705,2023-05-29,748.78,Credit Card,Completed
TXN_00019424,CUST_000705,2023-06-29,721.26,Credit Card,Completed
TXN_00019425,CUST_000705,2023-07-30,844.67,Credit Card,Completed
TXN_00019426,CUST_000705,2023-08-30,717.53,Bank Transfer,Completed
TXN_00019427,CUST_000705,2023-09-26,743.31,PayPal,Completed
TXN_00019428,CUST_000705,2023-10-25,744.0,Credit Card,Completed
TXN_00019429,CUST_000705,2023-11-24,870.36,Bank Transfer,Completed
TXN_00019430,CUST_000705,2023-12-26,862.28,Bank Transfer,Completed
TXN_00019431,CUST_000705,2024-01-27,678.13,Credit Card,Completed
TXN_00019432,CUST_000705,2024-02-26,661.84,Credit Card,Completed
TXN_00019433,CUST_000705,2024-03-24,753.6,Bank Transfer,Completed
TXN_00019434,CUST_000705,2024-04-26,741.69,Credit Card,Completed
TXN_00019435,CUST_000705,2024-05-22,743.43,PayPal,Completed
TXN_00019436,CUST_000705,2024-06-22,724.02,PayPal,Completed
TXN_00019437,CUST_000705,2024-07-25,723.58,Bank Transfer,Completed
TXN_00019438,CUST_000705,2024-08-22,701.61,PayPal,Completed
TXN_00019439,CUST_000705,2024-09-19,759.93,Credit Card,Completed
TXN_00019440,CUST_000705,2024-10-19,751.67,Bank Transfer,Completed
TXN_00019441,CUST_000705,2024-11-18,871.11,Bank Transfer,Completed
TXN_00019442,CUST_000705,2024-12-18,874.75,PayPal,Completed
TXN_00019443,CUST_000706,2023-06-01,33.91,Credit Card,Completed
TXN_00019444,CUST_000706,2023-06-30,32.45,Bank Transfer,Completed
TXN_00019445,CUST_000706,2023-07-31,31.64,Wire Transfer,Completed
TXN_00019446,CUST_000706,2023-08-30,31.59,Credit Card,Failed
TXN_00019447,CUST_000706,2023-09-28,33.85,Credit Card,Completed
TXN_00019448,CUST_000706,2023-10-25,33.54,PayPal,Completed
TXN_00019449,CUST_000706,2023-11-28,38.23,Credit Card,Completed
TXN_00019450,CUST_000706,2023-12-28,38.93,Bank Transfer,Completed
TXN_00019451,CUST_000706,2024-01-23,30.33,Credit Card,Completed
TXN_00019452,CUST_000706,2024-02-24,30.62,Bank Transfer,Completed
TXN_00019453,CUST_000706,2024-03-26,33.71,ACH,Completed
TXN_00019454,CUST_000706,2024-04-26,33.17,ACH,Completed
TXN_00019455,CUST_000706,2024-05-25,46.8,Credit Card,Completed
TXN_00019456,CUST_000706,2024-06-24,31.54,Credit Card,Completed
TXN_00019457,CUST_000706,2024-07-25,32.51,Bank Transfer,Completed
TXN_00019458,CUST_000706,2024-08-23,32.64,Bank Transfer,Completed
TXN_00019459,CUST_000706,2024-09-22,33.7,Wire Transfer,Completed
TXN_00019460,CUST_000706,2024-10-23,33.76,ACH,Completed
TXN_00019461,CUST_000706,2024-11-21,39.29,Credit Card,Completed
TXN_00019462,CUST_000706,2024-12-19,39.13,Bank Transfer,Completed
TXN_00019463,CUST_000707,2023-05-29,29.55,Credit Card,Completed
TXN_00019464,CUST_000707,2023-06-28,36.6,PayPal,Completed
TXN_00019465,CUST_000707,2023-07-30,28.15,ACH,Completed
TXN_00019466,CUST_000707,2023-08-26,28.52,PayPal,Completed
TXN_00019467,CUST_000707,2023-09-27,29.14,PayPal,Completed
TXN_00019468,CUST_000707,2023-10-26,29.12,Bank Transfer,Completed
TXN_00019469,CUST_000707,2023-11-27,33.43,Credit Card,Failed
TXN_00019470,CUST_000707,2023-12-28,33.96,Credit Card,Completed
TXN_00019471,CUST_000707,2024-01-26,26.78,Credit Card,Completed
TXN_00019472,CUST_000707,2024-02-24,26.7,Credit Card,Completed
TXN_00019473,CUST_000707,2024-03-26,29.96,Credit Card,Completed
TXN_00019474,CUST_000707,2024-04-24,29.9,Credit Card,Completed
TXN_00019475,CUST_000707,2024-05-25,29.9,Wire Transfer,Completed
TXN_00019476,CUST_000707,2024-06-23,28.0,Credit Card,Completed
TXN_00019477,CUST_000707,2024-07-22,28.3,Credit Card,Completed
TXN_00019478,CUST_000707,2024-08-23,28.53,Bank Transfer,Completed
TXN_00019479,CUST_000707,2024-09-19,29.47,Bank Transfer,Completed
TXN_00019480,CUST_000707,2024-10-21,30.13,PayPal,Completed
TXN_00019481,CUST_000707,2024-11-22,34.07,Credit Card,Completed
TXN_00019482,CUST_000707,2024-12-20,33.53,Credit Card,Completed
TXN_00019483,CUST_000708,2023-06-01,1810.78,PayPal,Completed
TXN_00019484,CUST_000708,2023-07-01,1766.41,Bank Transfer,Completed
TXN_00019485,CUST_000708,2023-08-01,1808.46,PayPal,Completed
TXN_00019486,CUST_000708,2023-09-01,2365.16,ACH,Completed
TXN_00019487,CUST_000708,2023-09-29,1871.73,Bank Transfer,Completed
TXN_00019488,CUST_000708,2023-10-27,1874.65,Credit Card,Completed
TXN_00019489,CUST_000708,2023-11-29,2198.24,Credit Card,Completed
TXN_00019490,CUST_000708,2023-12-29,2160.44,Credit Card,Completed
TXN_00019491,CUST_000708,2024-01-25,1657.46,PayPal,Completed
TXN_00019492,CUST_000708,2024-02-25,1677.54,Bank Transfer,Completed
TXN_00019493,CUST_000708,2024-03-28,1843.13,Credit Card,Pending
TXN_00019494,CUST_000708,2024-04-25,1874.63,PayPal,Completed
TXN_00019495,CUST_000708,2024-05-24,1864.76,Bank Transfer,Completed
TXN_00019496,CUST_000708,2024-06-26,1816.56,Credit Card,Completed
TXN_00019497,CUST_000708,2024-07-26,1819.19,PayPal,Completed
TXN_00019498,CUST_000708,2024-08-23,1754.78,PayPal,Completed
TXN_00019499,CUST_000708,2024-09-24,1894.03,Credit Card,Completed
TXN_00019500,CUST_000708,2024-10-22,1875.83,Credit Card,Completed
TXN_00019501,CUST_000708,2024-11-23,2197.0,Credit Card,Completed
TXN_00019502,CUST_000708,2024-12-21,2151.58,Bank Transfer,Completed
TXN_00019503,CUST_000709,2023-06-02,68.28,Credit Card,Completed
TXN_00019504,CUST_000709,2023-07-02,69.86,Bank Transfer,Completed
TXN_00019505,CUST_000709,2023-07-31,68.08,Wire Transfer,Completed
TXN_00019506,CUST_000709,2023-08-29,86.28,Credit Card,Completed
TXN_00019507,CUST_000709,2023-09-29,72.61,Credit Card,Completed
TXN_00019508,CUST_000709,2023-10-30,73.04,Credit Card,Completed
TXN_00019509,CUST_000709,2023-11-29,98.35,Bank Transfer,Completed
TXN_00019510,CUST_000709,2023-12-27,82.58,Credit Card,Completed
TXN_00019511,CUST_000709,2024-01-27,65.34,PayPal,Completed
TXN_00019512,CUST_000709,2024-02-25,65.34,ACH,Completed
TXN_00019513,CUST_000709,2024-03-26,71.56,Credit Card,Completed
TXN_00019514,CUST_000709,2024-04-28,72.42,Credit Card,Completed
TXN_00019515,CUST_000709,2024-05-28,73.9,Bank Transfer,Completed
TXN_00019516,CUST_000709,2024-06-24,69.93,Credit Card,Completed
TXN_00019517,CUST_000709,2024-07-24,70.36,Credit Card,Failed
TXN_00019518,CUST_000709,2024-08-24,70.42,Bank Transfer,Completed
TXN_00019519,CUST_000709,2024-09-21,73.16,Credit Card,Completed
TXN_00019520,CUST_000709,2024-10-24,71.77,Credit Card,Completed
TXN_00019521,CUST_000709,2024-11-22,82.76,Bank Transfer,Pending
TXN_00019522,CUST_000709,2024-12-23,84.34,Bank Transfer,Completed
TXN_00019523,CUST_000710,2023-06-03,2666.38,PayPal,Completed
TXN_00019524,CUST_000710,2023-07-02,2738.46,ACH,Completed
TXN_00019525,CUST_000710,2023-08-03,2718.84,Credit Card,Completed
TXN_00019526,CUST_000710,2023-09-02,2666.49,Credit Card,Completed
TXN_00019527,CUST_000710,2023-09-30,2782.74,Credit Card,Completed
TXN_00019528,CUST_000710,2023-10-29,2830.95,Credit Card,Completed
TXN_00019529,CUST_000710,2023-11-27,3325.58,ACH,Completed
TXN_00019530,CUST_000710,2023-12-28,4619.66,PayPal,Completed
TXN_00019531,CUST_000710,2024-01-30,2515.93,Credit Card,Completed
TXN_00019532,CUST_000710,2024-02-28,2554.75,Credit Card,Completed
TXN_00019533,CUST_000710,2024-03-27,2863.46,PayPal,Completed
TXN_00019534,CUST_000710,2024-04-25,2864.3,PayPal,Completed
TXN_00019535,CUST_000710,2024-05-26,2876.13,Credit Card,Completed
TXN_00019536,CUST_000710,2024-06-28,2647.18,Bank Transfer,Completed
TXN_00019537,CUST_000710,2024-07-27,2719.64,PayPal,Completed
TXN_00019538,CUST_000711,2023-06-05,225.67,Credit Card,Completed
TXN_00019539,CUST_000711,2023-07-05,223.63,Bank Transfer,Completed
TXN_00019540,CUST_000711,2023-08-03,223.95,PayPal,Completed
TXN_00019541,CUST_000711,2023-09-02,239.18,Credit Card,Completed
TXN_00019542,CUST_000711,2023-09-29,232.9,Bank Transfer,Completed
TXN_00019543,CUST_000711,2023-10-30,237.84,PayPal,Completed
TXN_00019544,CUST_000711,2023-11-28,272.29,Bank Transfer,Completed
TXN_00019545,CUST_000711,2024-01-01,267.54,Credit Card,Completed
TXN_00019546,CUST_000711,2024-01-29,216.23,Bank Transfer,Completed
TXN_00019547,CUST_000711,2024-03-01,215.65,PayPal,Completed
TXN_00019548,CUST_000711,2024-03-28,234.89,ACH,Completed
TXN_00019549,CUST_000711,2024-04-26,234.0,Credit Card,Completed
TXN_00019550,CUST_000711,2024-05-30,240.93,Wire Transfer,Completed
TXN_00019551,CUST_000711,2024-06-28,222.16,Credit Card,Completed
TXN_00019552,CUST_000711,2024-07-26,220.49,Credit Card,Completed
TXN_00019553,CUST_000711,2024-08-28,224.94,Credit Card,Completed
TXN_00019554,CUST_000711,2024-09-27,309.03,Bank Transfer,Completed
TXN_00019555,CUST_000711,2024-10-27,266.71,Bank Transfer,Completed
TXN_00019556,CUST_000711,2024-11-23,268.92,Bank Transfer,Completed
TXN_00019557,CUST_000711,2024-12-23,277.07,PayPal,Completed
TXN_00019558,CUST_000712,2023-06-02,33.19,Credit Card,Completed
TXN_00019559,CUST_000712,2023-07-04,33.41,PayPal,Completed
TXN_00019560,CUST_000712,2023-08-04,32.7,Credit Card,Completed
TXN_00019561,CUST_000712,2023-09-01,35.5,Bank Transfer,Completed
TXN_00019562,CUST_000712,2023-09-30,35.16,Credit Card,Completed
TXN_00019563,CUST_000712,2023-11-01,34.89,Bank Transfer,Pending
TXN_00019564,CUST_000712,2023-12-01,40.92,Credit Card,Completed
TXN_00019565,CUST_000712,2023-12-31,39.97,Bank Transfer,Completed
TXN_00019566,CUST_000712,2024-01-30,31.26,Bank Transfer,Completed
TXN_00019567,CUST_000712,2024-02-28,32.06,Credit Card,Completed
TXN_00019568,CUST_000712,2024-03-29,35.65,PayPal,Completed
TXN_00019569,CUST_000712,2024-04-27,34.83,Credit Card,Completed
TXN_00019570,CUST_000712,2024-05-29,35.59,Credit Card,Completed
TXN_00019571,CUST_000712,2024-06-28,32.84,Credit Card,Completed
TXN_00019572,CUST_000712,2024-07-27,33.86,PayPal,Completed
TXN_00019573,CUST_000712,2024-08-28,33.1,ACH,Completed
TXN_00019574,CUST_000712,2024-09-27,34.48,Bank Transfer,Completed
TXN_00019575,CUST_000712,2024-10-25,35.31,Bank Transfer,Completed
TXN_00019576,CUST_000712,2024-11-24,59.23,Bank Transfer,Completed
TXN_00019577,CUST_000712,2024-12-24,40.94,Credit Card,Completed
TXN_00019578,CUST_000713,2023-06-07,1211.57,PayPal,Completed
TXN_00019579,CUST_000713,2023-07-04,1238.89,Bank Transfer,Completed
TXN_00019580,CUST_000713,2023-08-05,1212.31,Credit Card,Completed
TXN_00019581,CUST_000713,2023-09-02,1286.54,Credit Card,Completed
TXN_00019582,CUST_000713,2023-10-04,1290.85,Credit Card,Failed
TXN_00019583,CUST_000713,2023-11-03,1446.12,Credit Card,Completed
TXN_00019584,CUST_000713,2023-12-02,1468.23,Credit Card,Pending
TXN_00019585,CUST_000713,2024-01-03,1172.73,Credit Card,Completed
TXN_00019586,CUST_000713,2024-01-29,1149.51,ACH,Completed
TXN_00019587,CUST_000713,2024-03-02,1296.61,Bank Transfer,Completed
TXN_00019588,CUST_000713,2024-04-01,1295.85,Credit Card,Completed
TXN_00019589,CUST_000713,2024-05-02,1300.08,PayPal,Completed
TXN_00019590,CUST_000713,2024-05-31,1291.62,Credit Card,Completed
TXN_00019591,CUST_000713,2024-07-01,1213.27,Credit Card,Completed
TXN_00019592,CUST_000713,2024-07-30,1192.61,PayPal,Completed
TXN_00019593,CUST_000713,2024-08-29,1197.8,Bank Transfer,Completed
TXN_00019594,CUST_000713,2024-09-26,1260.51,Bank Transfer,Completed
TXN_00019595,CUST_000713,2024-10-29,1302.74,Wire Transfer,Completed
TXN_00019596,CUST_000713,2024-11-27,1460.27,Bank Transfer,Completed
TXN_00019597,CUST_000713,2024-12-24,1472.42,Credit Card,Completed
TXN_00019598,CUST_000714,2023-06-04,2073.42,Wire Transfer,Completed
TXN_00019599,CUST_000714,2023-07-06,2885.18,PayPal,Pending
TXN_00019600,CUST_000714,2023-08-06,2101.24,Wire Transfer,Failed
TXN_00019601,CUST_000714,2023-09-06,2201.91,PayPal,Completed
TXN_00019602,CUST_000714,2023-10-06,2170.28,ACH,Completed
TXN_00019603,CUST_000714,2023-11-05,2514.72,Credit Card,Completed
TXN_00019604,CUST_000714,2023-12-04,2553.38,Wire Transfer,Completed
TXN_00019605,CUST_000714,2024-01-04,1949.57,Credit Card,Completed
TXN_00019606,CUST_000714,2024-01-31,1980.97,PayPal,Completed
TXN_00019607,CUST_000714,2024-03-02,2176.25,PayPal,Completed
TXN_00019608,CUST_000714,2024-04-03,2200.24,Bank Transfer,Completed
TXN_00019609,CUST_000714,2024-04-30,2172.58,Credit Card,Completed
TXN_00019610,CUST_000714,2024-05-31,2160.35,Credit Card,Completed
TXN_00019611,CUST_000714,2024-06-29,2032.25,Credit Card,Completed
TXN_00019612,CUST_000714,2024-07-31,2079.7,Credit Card,Completed
TXN_00019613,CUST_000714,2024-08-27,2103.12,Credit Card,Completed
TXN_00019614,CUST_000714,2024-09-27,2173.19,Bank Transfer,Completed
TXN_00019615,CUST_000714,2024-10-27,3150.88,Bank Transfer,Completed
TXN_00019616,CUST_000714,2024-11-25,2467.94,Credit Card,Completed
TXN_00019617,CUST_000714,2024-12-29,2499.5,Credit Card,Completed
TXN_00019618,CUST_000715,2023-06-05,511.08,Bank Transfer,Completed
TXN_00019619,CUST_000715,2023-07-04,526.53,Credit Card,Completed
TXN_00019620,CUST_000715,2023-08-07,516.26,Credit Card,Completed
TXN_00019621,CUST_000716,2023-06-09,-152.82,ACH,Refunded
TXN_00019622,CUST_000716,2023-07-09,155.19,Credit Card,Completed
TXN_00019623,CUST_000716,2023-08-07,152.12,Credit Card,Completed
TXN_00019624,CUST_000716,2023-09-08,162.95,Credit Card,Completed
TXN_00019625,CUST_000716,2023-10-07,159.0,Bank Transfer,Completed
TXN_00019626,CUST_000716,2023-11-05,215.92,Credit Card,Completed
TXN_00019627,CUST_000716,2023-12-07,183.26,Wire Transfer,Completed
TXN_00019628,CUST_000716,2024-01-02,143.66,Credit Card,Completed
TXN_00019629,CUST_000716,2024-02-03,148.32,Credit Card,Completed
TXN_00019630,CUST_000716,2024-03-02,162.39,PayPal,Completed
TXN_00019631,CUST_000716,2024-04-03,163.06,Credit Card,Completed
TXN_00019632,CUST_000716,2024-05-05,160.57,Bank Transfer,Completed
TXN_00019633,CUST_000716,2024-06-03,152.06,Bank Transfer,Completed
TXN_00019634,CUST_000716,2024-06-30,152.76,Credit Card,Completed
TXN_00019635,CUST_000716,2024-08-03,154.92,Wire Transfer,Completed
TXN_00019636,CUST_000716,2024-08-30,156.61,Bank Transfer,Completed
TXN_00019637,CUST_000716,2024-10-01,215.39,Credit Card,Completed
TXN_00019638,CUST_000716,2024-10-31,161.28,Bank Transfer,Completed
TXN_00019639,CUST_000716,2024-11-30,182.92,PayPal,Completed
TXN_00019640,CUST_000716,2024-12-30,185.5,Bank Transfer,Completed
TXN_00019641,CUST_000717,2023-06-08,139.27,PayPal,Completed
TXN_00019642,CUST_000717,2023-07-10,140.56,Credit Card,Completed
TXN_00019643,CUST_000717,2023-08-08,142.66,Credit Card,Completed
TXN_00019644,CUST_000717,2023-09-09,149.13,Credit Card,Completed
TXN_00019645,CUST_000717,2023-10-06,147.76,Credit Card,Completed
TXN_00019646,CUST_000717,2023-11-05,167.46,Credit Card,Pending
TXN_00019647,CUST_000717,2023-12-06,170.75,Bank Transfer,Completed
TXN_00019648,CUST_000717,2024-01-03,136.22,Credit Card,Completed
TXN_00019649,CUST_000717,2024-02-04,132.69,Credit Card,Completed
TXN_00019650,CUST_000717,2024-03-05,149.76,Bank Transfer,Completed
TXN_00019651,CUST_000717,2024-04-05,149.23,Credit Card,Completed
TXN_00019652,CUST_000717,2024-05-03,146.15,Credit Card,Completed
TXN_00019653,CUST_000717,2024-06-03,142.27,Credit Card,Completed
TXN_00019654,CUST_000717,2024-07-04,138.85,PayPal,Completed
TXN_00019655,CUST_000717,2024-08-04,142.33,PayPal,Completed
TXN_00019656,CUST_000717,2024-08-31,148.25,ACH,Completed
TXN_00019657,CUST_000717,2024-10-03,150.54,ACH,Completed
TXN_00019658,CUST_000717,2024-11-02,145.59,Bank Transfer,Completed
TXN_00019659,CUST_000717,2024-11-30,170.38,Credit Card,Completed
TXN_00019660,CUST_000717,2024-12-28,172.02,Credit Card,Completed
TXN_00019661,CUST_000718,2023-06-11,44.22,Credit Card,Completed
TXN_00019662,CUST_000718,2023-07-11,-44.87,ACH,Refunded
