customer_id,signup_date,country,industry,subscription_type,monthly_fee
CUST_000924,2023-10-27,USA,Technology,Basic,56.02
CUST_000925,2023-10-27,Brazil,Media,Professional,292.82
CUST_000926,2023-10-29,USA,Media,Enterprise,644.16
CUST_000927,2023-10-29,Japan,Media,Enterprise,544.86
CUST_000928,2023-10-30,Brazil,Media,Basic,36.1
CUST_000929,2023-10-31,Australia,Real Estate,Professional,256.75
CUST_000930,2023-11-01,Japan,Consulting,Professional,229.19
CUST_000931,2023-11-03,Australia,Retail,Professional,131.53
CUST_000932,2023-11-03,USA,Healthcare,Professional,258.84
CUST_000933,2023-11-04,Singapore,Technology,Premium,1588.82
CUST_000934,2023-11-04,USA,Education,Basic,47.28
CUST_000935,2023-11-05,USA,Healthcare,Professional,113.84
CUST_000936,2023-11-06,Australia,Finance,Basic,91.16
CUST_000937,2023-11-06,Germany,Finance,Enterprise,811.39
CUST_000938,2023-11-06,Canada,Energy,Professional,287.37
CUST_000939,2023-11-07,France,Healthcare,Professional,166.59
CUST_000940,2023-11-07,USA,Consulting,Professional,277.65
CUST_000941,2023-11-08,Canada,Technology,Enterprise,600.93
CUST_000942,2023-11-08,France,Finance,Enterprise,724.12
CUST_000943,2023-11-10,USA,Media,Professional,130.42
CUST_000944,2023-11-10,USA,Healthcare,Basic,52.18
CUST_000945,2023-11-10,Canada,Retail,Premium,1817.56
CUST_000946,2023-11-11,USA,Energy,Professional,243.41
CUST_000947,2023-11-11,Australia,Energy,Basic,47.57
CUST_000948,2023-11-12,Germany,Manufacturing,Professional,158.48
CUST_000949,2023-11-13,France,Healthcare,Basic,32.47
CUST_000950,2023-11-13,UK,Consulting,Enterprise,683.76
CUST_000951,2023-11-14,Germany,Real Estate,Basic,39.75
CUST_000952,2023-11-14,Australia,Education,Basic,29.27
CUST_000953,2023-11-15,Canada,Healthcare,Basic,49.62
CUST_000954,2023-11-15,India,Consulting,Basic,62.62
CUST_000955,2023-11-15,UK,Healthcare,Basic,30.8
CUST_000956,2023-11-15,UK,Finance,Enterprise,745.73
CUST_000957,2023-11-17,Singapore,Healthcare,Basic,62.15
CUST_000958,2023-11-17,UK,Healthcare,Professional,160.67
CUST_000959,2023-11-17,Brazil,Media,Professional,193.19
CUST_000960,2023-11-18,UK,Manufacturing,Professional,117.23
CUST_000961,2023-11-18,Canada,Energy,Basic,56.13
CUST_000962,2023-11-18,France,Education,Basic,90.98
CUST_000963,2023-11-18,Australia,Education,Basic,42.06
CUST_000964,2023-11-19,France,Technology,Professional,151.66
CUST_000965,2023-11-19,France,Real Estate,Basic,47.44
CUST_000966,2023-11-20,France,Manufacturing,Professional,211.85
CUST_000967,2023-11-20,Germany,Finance,Professional,249.45
CUST_000968,2023-11-20,Canada,Healthcare,Enterprise,359.0
CUST_000969,2023-11-20,USA,Education,Enterprise,864.73
CUST_000970,2023-11-22,Germany,Media,Basic,96.95
CUST_000971,2023-11-22,USA,Consulting,Basic,44.93
CUST_000972,2023-11-22,Australia,Technology,Professional,267.16
CUST_000973,2023-11-23,Australia,Energy,Professional,182.73
CUST_000974,2023-11-23,UK,Energy,Basic,77.09
CUST_000975,2023-11-24,UK,Real Estate,Professional,213.54
CUST_000976,2023-11-24,USA,Retail,Basic,62.34
CUST_000977,2023-11-25,France,Healthcare,Professional,177.96
CUST_000978,2023-11-25,Singapore,Technology,Premium,2003.2
CUST_000979,2023-11-25,France,Energy,Professional,259.09
CUST_000980,2023-11-25,France,Consulting,Enterprise,402.21
CUST_000981,2023-11-25,USA,Real Estate,Professional,133.58
CUST_000982,2023-11-26,Japan,Finance,Basic,97.05
CUST_000983,2023-11-26,France,Retail,Professional,124.24
CUST_000984,2023-11-26,USA,Media,Basic,34.49
CUST_000985,2023-11-27,UK,Media,Basic,43.13
CUST_000986,2023-11-27,USA,Finance,Enterprise,882.88
CUST_000987,2023-11-27,USA,Manufacturing,Professional,162.95
CUST_000988,2023-11-28,USA,Healthcare,Premium,1173.05
CUST_000989,2023-11-30,USA,Energy,Professional,178.47
CUST_000990,2023-11-30,Japan,Education,Enterprise,898.64
CUST_000991,2023-12-01,USA,Energy,Enterprise,619.71
CUST_000992,2023-12-01,Germany,Technology,Professional,256.31
CUST_000993,2023-12-02,USA,Consulting,Basic,70.13
CUST_000994,2023-12-02,Canada,Media,Professional,121.5
CUST_000995,2023-12-02,UK,Finance,Professional,128.64
CUST_000996,2023-12-03,Australia,Consulting,Basic,69.79
CUST_000997,2023-12-03,France,Healthcare,Basic,93.74
CUST_000998,2023-12-05,Australia,Consulting,Professional,254.91
CUST_000999,2023-12-05,India,Manufacturing,Basic,89.72
CUST_001000,2023-12-05,USA,Education,Basic,90.45
CUST_001001,2023-12-06,USA,Manufacturing,Basic,55.81
CUST_001002,2023-12-06,Brazil,Real Estate,Basic,69.04
CUST_001003,2023-12-06,USA,Real Estate,Enterprise,325.23
CUST_001004,2023-12-09,UK,Manufacturing,Enterprise,581.08
CUST_001005,2023-12-09,USA,Consulting,Professional,220.73
CUST_001006,2023-12-11,USA,Media,Basic,31.71
CUST_001007,2023-12-11,Brazil,Education,Basic,77.34
CUST_001008,2023-12-13,Germany,Technology,Professional,248.15
CUST_001009,2023-12-15,UK,Manufacturing,Enterprise,926.92
CUST_001010,2023-12-16,USA,Technology,Professional,166.57
CUST_001011,2023-12-17,India,Manufacturing,Professional,161.19
CUST_001012,2023-12-18,India,Real Estate,Basic,89.08
CUST_001013,2023-12-18,UK,Healthcare,Basic,97.07
CUST_001014,2023-12-18,Canada,Retail,Premium,1267.77
CUST_001015,2023-12-19,USA,Real Estate,Professional,253.81
CUST_001016,2023-12-19,USA,Education,Professional,152.88
CUST_001017,2023-12-19,Germany,Media,Premium,2208.96
CUST_001018,2023-12-20,France,Healthcare,Basic,42.16
CUST_001019,2023-12-21,USA,Retail,Basic,92.94
CUST_001020,2023-12-21,USA,Media,Basic,80.87
CUST_001021,2023-12-21,Japan,Energy,Professional,272.44
CUST_001022,2023-12-21,Germany,Technology,Basic,65.07
CUST_001023,2023-12-22,Japan,Finance,Professional,112.12
CUST_001024,2023-12-23,USA,Energy,Professional,179.68
CUST_001025,2023-12-24,Germany,Energy,Basic,90.55
CUST_001026,2023-12-24,Germany,Technology,Professional,133.75
CUST_001027,2023-12-25,USA,Retail,Premium,2672.95
CUST_001028,2023-12-26,Japan,Retail,Professional,105.61
CUST_001029,2023-12-26,Germany,Technology,Professional,282.61
CUST_001030,2023-12-26,France,Retail,Professional,153.8
CUST_001031,2023-12-27,USA,Real Estate,Professional,200.03
CUST_001032,2023-12-28,Australia,Healthcare,Professional,235.23
CUST_001033,2023-12-29,USA,Retail,Enterprise,559.73
CUST_001034,2023-12-30,USA,Consulting,Basic,60.23
CUST_001035,2023-12-30,USA,Real Estate,Basic,70.08
CUST_001036,2023-12-30,Australia,Education,Professional,167.85
CUST_001037,2023-12-31,USA,Manufacturing,Enterprise,823.27
CUST_001038,2023-12-31,Japan,Healthcare,Enterprise,498.55
CUST_001039,2024-01-01,USA,Media,Professional,108.93
CUST_001040,2024-01-01,Singapore,Consulting,Enterprise,844.88
CUST_001041,2024-01-03,USA,Retail,Basic,89.0
CUST_001042,2024-01-03,Germany,Retail,Enterprise,773.39
CUST_001043,2024-01-06,Germany,Manufacturing,Professional,229.32
CUST_001044,2024-01-06,USA,Energy,Professional,103.01
CUST_001045,2024-01-07,Japan,Technology,Basic,62.19
CUST_001046,2024-01-08,Australia,Finance,Premium,2293.74
CUST_001047,2024-01-08,USA,Consulting,Professional,259.17
CUST_001048,2024-01-08,USA,Retail,Enterprise,475.67
CUST_001049,2024-01-08,France,Manufacturing,Professional,241.55
CUST_001050,2024-01-09,Australia,Manufacturing,Basic,58.67
CUST_001051,2024-01-11,Brazil,Media,Professional,269.32
CUST_001052,2024-01-11,USA,Real Estate,Professional,149.4
CUST_001053,2024-01-11,Australia,Real Estate,Basic,50.15
CUST_001054,2024-01-12,Japan,Energy,Enterprise,876.02
CUST_001055,2024-01-13,USA,Media,Premium,2167.97
CUST_001056,2024-01-13,USA,Technology,Basic,64.81
CUST_001057,2024-01-14,USA,Education,Enterprise,692.02
CUST_001058,2024-01-14,France,Consulting,Basic,71.63
CUST_001059,2024-01-14,UK,Manufacturing,Professional,235.88
CUST_001060,2024-01-15,USA,Real Estate,Enterprise,343.69
CUST_001061,2024-01-16,Australia,Manufacturing,Professional,227.12
CUST_001062,2024-01-16,India,Manufacturing,Professional,151.23
CUST_001063,2024-01-17,Singapore,Manufacturing,Professional,136.67
CUST_001064,2024-01-17,France,Energy,Basic,82.58
CUST_001065,2024-01-18,Brazil,Technology,Professional,260.09
CUST_001066,2024-01-18,USA,Consulting,Basic,57.29
CUST_001067,2024-01-20,Germany,Education,Professional,235.15
CUST_001068,2024-01-20,Canada,Technology,Enterprise,757.78
CUST_001069,2024-01-20,USA,Manufacturing,Professional,150.89
CUST_001070,2024-01-20,USA,Media,Enterprise,582.22
CUST_001071,2024-01-20,Australia,Technology,Professional,215.6
CUST_001072,2024-01-20,Canada,Consulting,Basic,86.12
CUST_001073,2024-01-21,Germany,Education,Enterprise,807.58
CUST_001074,2024-01-21,Germany,Retail,Basic,77.04
CUST_001075,2024-01-21,Germany,Real Estate,Enterprise,933.57
CUST_001076,2024-01-22,UK,Education,Basic,64.51
CUST_001077,2024-01-23,Canada,Finance,Enterprise,887.45
CUST_001078,2024-01-23,USA,Energy,Basic,41.68
CUST_001079,2024-01-24,USA,Healthcare,Basic,61.95
CUST_001080,2024-01-24,Germany,Manufacturing,Professional,244.04
CUST_001081,2024-01-25,France,Energy,Professional,251.58
CUST_001082,2024-01-25,UK,Finance,Enterprise,961.85
CUST_001083,2024-01-25,Germany,Education,Premium,2307.87
CUST_001084,2024-01-26,France,Retail,Basic,53.87
CUST_001085,2024-01-26,Canada,Manufacturing,Basic,58.43
CUST_001086,2024-01-26,Canada,Education,Basic,55.02
CUST_001087,2024-01-28,USA,Consulting,Enterprise,504.84
CUST_001088,2024-01-29,USA,Healthcare,Enterprise,628.38
CUST_001089,2024-01-30,USA,Consulting,Professional,215.06
CUST_001090,2024-01-30,Canada,Consulting,Professional,113.24
CUST_001091,2024-01-30,UK,Retail,Basic,64.03
CUST_001092,2024-01-30,USA,Media,Basic,66.09
CUST_001093,2024-01-31,France,Media,Premium,1107.12
CUST_001094,2024-01-31,Japan,Finance,Enterprise,395.16
CUST_001095,2024-01-31,Australia,Retail,Professional,167.53
CUST_001096,2024-01-31,USA,Consulting,Enterprise,923.99
CUST_001097,2024-02-01,Canada,Real Estate,Professional,127.64
CUST_001098,2024-02-02,USA,Finance,Professional,254.79
CUST_001099,2024-02-02,Germany,Real Estate,Enterprise,531.84
CUST_001100,2024-02-02,Germany,Finance,Basic,50.94
CUST_001101,2024-02-03,Singapore,Technology,Basic,29.33
CUST_001102,2024-02-03,UK,Manufacturing,Basic,43.66
CUST_001103,2024-02-04,Canada,Finance,Enterprise,702.4
CUST_001104,2024-02-04,USA,Finance,Enterprise,641.7
CUST_001105,2024-02-04,USA,Healthcare,Enterprise,389.58
CUST_001106,2024-02-04,Australia,Media,Enterprise,742.44
CUST_001107,2024-02-04,USA,Media,Premium,1857.05
CUST_001108,2024-02-04,Canada,Real Estate,Basic,55.83
CUST_001109,2024-02-05,Japan,Technology,Basic,66.36
CUST_001110,2024-02-05,Japan,Education,Basic,95.5
CUST_001111,2024-02-06,Canada,Education,Professional,250.37
CUST_001112,2024-02-06,USA,Energy,Basic,42.34
CUST_001113,2024-02-06,USA,Technology,Professional,224.34
CUST_001114,2024-02-07,UK,Retail,Professional,144.25
CUST_001115,2024-02-07,USA,Education,Basic,50.85
CUST_001116,2024-02-08,Canada,Healthcare,Basic,55.85
CUST_001117,2024-02-09,Brazil,Consulting,Enterprise,513.28
CUST_001118,2024-02-09,France,Healthcare,Professional,263.77
CUST_001119,2024-02-09,Brazil,Manufacturing,Basic,95.39
CUST_001120,2024-02-09,USA,Real Estate,Basic,79.95
CUST_001121,2024-02-10,Australia,Consulting,Basic,65.69
CUST_001122,2024-02-10,France,Media,Premium,2774.95
CUST_001123,2024-02-11,Japan,Finance,Professional,167.55
CUST_001124,2024-02-11,USA,Real Estate,Enterprise,550.48
CUST_001125,2024-02-12,France,Retail,Basic,40.54
CUST_001126,2024-02-13,USA,Media,Enterprise,312.39
CUST_001127,2024-02-14,France,Retail,Enterprise,808.02
CUST_001128,2024-02-14,Japan,Finance,Professional,141.24
CUST_001129,2024-02-15,Germany,Technology,Professional,216.94
CUST_001130,2024-02-16,UK,Finance,Professional,123.63
CUST_001131,2024-02-17,Australia,Technology,Professional,174.04
CUST_001132,2024-02-17,Brazil,Manufacturing,Professional,253.25
CUST_001133,2024-02-18,France,Consulting,Professional,108.72
CUST_001134,2024-02-19,France,Technology,Professional,231.39
CUST_001135,2024-02-20,USA,Technology,Professional,108.65
CUST_001136,2024-02-20,USA,Healthcare,Basic,58.17
CUST_001137,2024-02-20,Germany,Media,Professional,123.72
CUST_001138,2024-02-21,India,Manufacturing,Professional,193.88
CUST_001139,2024-02-21,Canada,Finance,Professional,140.1
CUST_001140,2024-02-21,France,Technology,Basic,50.08
CUST_001141,2024-02-21,USA,Healthcare,Basic,75.37
CUST_001142,2024-02-21,Germany,Manufacturing,Basic,72.6
CUST_001143,2024-02-21,USA,Finance,Basic,58.32
CUST_001144,2024-02-23,Singapore,Healthcare,Basic,64.81
CUST_001145,2024-02-24,Germany,Consulting,Basic,37.24
CUST_001146,2024-02-25,France,Healthcare,Basic,83.93
CUST_001147,2024-02-25,USA,Real Estate,Professional,138.73
CUST_001148,2024-02-26,USA,Retail,Basic,83.46
CUST_001149,2024-02-26,USA,Energy,Basic,97.12
CUST_001150,2024-02-26,USA,Education,Basic,78.24
CUST_001151,2024-02-27,Australia,Manufacturing,Professional,131.07
CUST_001152,2024-02-27,Germany,Energy,Basic,63.74
CUST_001153,2024-02-28,India,Retail,Basic,77.17
CUST_001154,2024-02-28,USA,Real Estate,Professional,165.12
CUST_001155,2024-02-28,USA,Technology,Basic,29.89
CUST_001156,2024-02-28,Germany,Healthcare,Enterprise,933.82
CUST_001157,2024-02-28,Germany,Consulting,Professional,232.8
CUST_001158,2024-02-28,Singapore,Finance,Basic,95.46
CUST_001159,2024-02-28,USA,Energy,Basic,34.25
CUST_001160,2024-02-28,UK,Healthcare,Professional,279.96
CUST_001161,2024-02-28,Brazil,Retail,Professional,190.35
CUST_001162,2024-02-28,France,Manufacturing,Basic,47.49
CUST_001163,2024-02-29,Japan,Technology,Premium,1198.62
CUST_001164,2024-02-29,Japan,Finance,Basic,90.19
CUST_001165,2024-02-29,France,Manufacturing,Basic,54.22
CUST_001166,2024-03-01,USA,Education,Basic,58.82
CUST_001167,2024-03-01,France,Healthcare,Professional,118.0
CUST_001168,2024-03-01,USA,Technology,Basic,29.68
CUST_001169,2024-03-01,Germany,Finance,Basic,75.43
CUST_001170,2024-03-01,USA,Finance,Professional,164.73
CUST_001171,2024-03-02,Australia,Real Estate,Basic,95.86
CUST_001172,2024-03-02,USA,Manufacturing,Basic,90.49
CUST_001173,2024-03-02,India,Healthcare,Professional,173.52
CUST_001174,2024-03-02,Canada,Education,Basic,41.8
CUST_001175,2024-03-02,France,Media,Basic,57.02
CUST_001176,2024-03-04,France,Real Estate,Enterprise,489.28
CUST_001177,2024-03-05,France,Media,Enterprise,781.93
CUST_001178,2024-03-05,Canada,Real Estate,Basic,84.99
CUST_001179,2024-03-06,Brazil,Finance,Basic,36.91
CUST_001180,2024-03-06,Germany,Technology,Basic,97.71
CUST_001181,2024-03-06,USA,Finance,Professional,119.74
CUST_001182,2024-03-06,USA,Consulting,Professional,195.53
CUST_001183,2024-03-07,France,Consulting,Basic,76.49
CUST_001184,2024-03-07,USA,Finance,Professional,221.26
CUST_001185,2024-03-07,UK,Education,Professional,221.27
CUST_001186,2024-03-07,France,Finance,Enterprise,637.16
CUST_001187,2024-03-09,Canada,Real Estate,Professional,121.59
CUST_001188,2024-03-09,Canada,Media,Basic,59.85
CUST_001189,2024-03-09,UK,Healthcare,Enterprise,482.13
CUST_001190,2024-03-09,UK,Education,Enterprise,307.65
CUST_001191,2024-03-10,Japan,Energy,Enterprise,836.27
CUST_001192,2024-03-10,Brazil,Consulting,Professional,243.75
CUST_001193,2024-03-11,UK,Retail,Professional,294.58
CUST_001194,2024-03-11,UK,Education,Professional,202.82
CUST_001195,2024-03-11,Canada,Consulting,Professional,118.05
CUST_001196,2024-03-11,UK,Retail,Basic,62.74
CUST_001197,2024-03-12,UK,Media,Basic,39.41
CUST_001198,2024-03-12,Brazil,Energy,Basic,91.44
CUST_001199,2024-03-12,USA,Consulting,Basic,32.82
CUST_001200,2024-03-13,France,Finance,Professional,200.11
CUST_001201,2024-03-13,UK,Real Estate,Basic,88.63
CUST_001202,2024-03-14,UK,Finance,Basic,34.24
CUST_001203,2024-03-15,Canada,Real Estate,Professional,163.13
CUST_001204,2024-03-15,UK,Education,Basic,96.91
CUST_001205,2024-03-15,Singapore,Technology,Professional,200.39
CUST_001206,2024-03-15,Canada,Energy,Basic,74.03
CUST_001207,2024-03-16,Germany,Media,Basic,86.2
CUST_001208,2024-03-16,Germany,Healthcare,Premium,1917.19
CUST_001209,2024-03-16,UK,Consulting,Basic,60.37
CUST_001210,2024-03-16,USA,Real Estate,Basic,60.29
CUST_001211,2024-03-17,USA,Healthcare,Basic,97.65
CUST_001212,2024-03-18,Australia,Technology,Professional,119.53
CUST_001213,2024-03-18,USA,Media,Enterprise,324.08
CUST_001214,2024-03-18,USA,Energy,Premium,999.34
CUST_001215,2024-03-18,UK,Healthcare,Enterprise,853.25
CUST_001216,2024-03-18,France,Consulting,Enterprise,745.28
CUST_001217,2024-03-18,Singapore,Energy,Basic,68.36
CUST_001218,2024-03-20,India,Real Estate,Basic,95.52
CUST_001219,2024-03-20,UK,Education,Basic,86.77
CUST_001220,2024-03-21,Germany,Retail,Basic,88.1
CUST_001221,2024-03-21,Germany,Education,Professional,211.03
CUST_001222,2024-03-23,Australia,Consulting,Enterprise,718.97
CUST_001223,2024-03-23,UK,Education,Basic,79.11
CUST_001224,2024-03-23,USA,Healthcare,Basic,35.82
CUST_001225,2024-03-24,USA,Retail,Basic,29.15
CUST_001226,2024-03-24,USA,Education,Premium,2658.77
CUST_001227,2024-03-24,Germany,Manufacturing,Basic,67.34
CUST_001228,2024-03-25,France,Education,Basic,78.15
CUST_001229,2024-03-25,UK,Technology,Professional,278.38
CUST_001230,2024-03-26,Germany,Real Estate,Professional,127.09
CUST_001231,2024-03-28,Singapore,Media,Enterprise,373.87
CUST_001232,2024-03-28,France,Consulting,Professional,138.18
CUST_001233,2024-03-29,France,Healthcare,Basic,94.12
CUST_001234,2024-03-30,UK,Media,Basic,44.09
CUST_001235,2024-03-30,Germany,Retail,Professional,242.36
CUST_001236,2024-03-31,USA,Healthcare,Premium,2513.3
CUST_001237,2024-03-31,Brazil,Technology,Professional,284.33
CUST_001238,2024-04-01,Germany,Consulting,Enterprise,385.25
CUST_001239,2024-04-02,USA,Real Estate,Enterprise,619.17
CUST_001240,2024-04-02,USA,Consulting,Enterprise,968.33
CUST_001241,2024-04-02,USA,Finance,Enterprise,973.7
CUST_001242,2024-04-03,India,Technology,Basic,66.13
CUST_001243,2024-04-03,Germany,Technology,Premium,2105.45
CUST_001244,2024-04-03,Germany,Media,Enterprise,886.17
CUST_001245,2024-04-04,France,Real Estate,Basic,93.71
CUST_001246,2024-04-04,USA,Finance,Basic,77.43
CUST_001247,2024-04-04,Australia,Finance,Basic,80.13
CUST_001248,2024-04-04,Germany,Finance,Professional,119.71
CUST_001249,2024-04-04,France,Consulting,Enterprise,723.31
CUST_001250,2024-04-05,Singapore,Education,Professional,199.82
CUST_001251,2024-04-05,Japan,Media,Enterprise,592.07
CUST_001252,2024-04-05,France,Consulting,Premium,2830.82
CUST_001253,2024-04-05,USA,Retail,Basic,48.15
CUST_001254,2024-04-06,Japan,Education,Professional,293.1
CUST_001255,2024-04-06,Japan,Real Estate,Enterprise,862.36
CUST_001256,2024-04-08,USA,Finance,Enterprise,587.92
CUST_001257,2024-04-08,UK,Energy,Professional,158.78
CUST_001258,2024-04-09,France,Energy,Enterprise,901.5
CUST_001259,2024-04-10,USA,Energy,Professional,225.52
CUST_001260,2024-04-10,Canada,Retail,Professional,140.94
CUST_001261,2024-04-11,Canada,Manufacturing,Basic,77.06
CUST_001262,2024-04-11,USA,Finance,Basic,97.69
CUST_001263,2024-04-11,Australia,Finance,Basic,64.27
CUST_001264,2024-04-11,USA,Education,Premium,2419.71
CUST_001265,2024-04-11,USA,Education,Premium,2123.56
CUST_001266,2024-04-11,Canada,Consulting,Enterprise,698.45
CUST_001267,2024-04-11,USA,Media,Basic,76.2
CUST_001268,2024-04-11,Canada,Energy,Enterprise,499.15
CUST_001269,2024-04-12,Canada,Media,Basic,85.58
CUST_001270,2024-04-13,Australia,Energy,Enterprise,373.53
CUST_001271,2024-04-13,France,Media,Enterprise,400.73
CUST_001272,2024-04-14,Japan,Technology,Professional,138.98
CUST_001273,2024-04-14,USA,Finance,Professional,295.71
CUST_001274,2024-04-15,USA,Manufacturing,Professional,128.29
CUST_001275,2024-04-16,UK,Technology,Basic,77.34
CUST_001276,2024-04-16,UK,Manufacturing,Basic,43.28
CUST_001277,2024-04-17,Australia,Energy,Premium,1063.61
CUST_001278,2024-04-19,USA,Real Estate,Premium,1203.96
CUST_001279,2024-04-19,Germany,Energy,Basic,89.54
CUST_001280,2024-04-19,USA,Energy,Professional,176.78
CUST_001281,2024-04-19,Australia,Energy,Professional,255.86
CUST_001282,2024-04-20,USA,Manufacturing,Basic,77.51
CUST_001283,2024-04-20,UK,Technology,Basic,93.85
CUST_001284,2024-04-20,USA,Media,Basic,58.16
CUST_001285,2024-04-20,Australia,Education,Enterprise,975.08
CUST_001286,2024-04-20,UK,Technology,Enterprise,308.08
CUST_001287,2024-04-21,UK,Manufacturing,Professional,139.62
CUST_001288,2024-04-21,USA,Real Estate,Professional,265.0
CUST_001289,2024-04-22,Singapore,Education,Professional,250.02
CUST_001290,2024-04-22,UK,Energy,Professional,246.69
CUST_001291,2024-04-23,USA,Retail,Enterprise,842.3
CUST_001292,2024-04-23,Germany,Retail,Professional,157.84
CUST_001293,2024-04-23,France,Finance,Professional,295.69
CUST_001294,2024-04-24,USA,Healthcare,Professional,136.4
CUST_001295,2024-04-24,USA,Finance,Professional,246.02
CUST_001296,2024-04-24,Japan,Healthcare,Enterprise,563.04
CUST_001297,2024-04-25,Germany,Media,Professional,154.82
CUST_001298,2024-04-25,USA,Manufacturing,Enterprise,390.05
CUST_001299,2024-04-25,USA,Consulting,Professional,268.2
CUST_001300,2024-04-26,USA,Technology,Basic,52.14
CUST_001301,2024-04-26,France,Finance,Basic,31.8
CUST_001302,2024-04-27,Canada,Education,Basic,70.78
CUST_001303,2024-04-27,USA,Consulting,Professional,267.63
CUST_001304,2024-04-27,USA,Manufacturing,Basic,63.34
CUST_001305,2024-04-27,Canada,Consulting,Basic,67.51
CUST_001306,2024-04-28,Japan,Healthcare,Basic,83.88
CUST_001307,2024-04-28,USA,Education,Professional,204.08
CUST_001308,2024-04-28,UK,Finance,Basic,65.44
CUST_001309,2024-04-29,UK,Energy,Basic,40.16
CUST_001310,2024-04-29,Japan,Energy,Basic,66.59
CUST_001311,2024-04-30,Australia,Healthcare,Enterprise,543.58
CUST_001312,2024-04-30,UK,Retail,Enterprise,763.33
CUST_001313,2024-04-30,UK,Education,Premium,1720.6
CUST_001314,2024-04-30,USA,Retail,Professional,289.06
CUST_001315,2024-05-01,Germany,Consulting,Basic,66.13
CUST_001316,2024-05-02,France,Energy,Professional,263.74
CUST_001317,2024-05-02,USA,Technology,Basic,37.03
CUST_001318,2024-05-03,Canada,Education,Professional,188.13
CUST_001319,2024-05-03,India,Consulting,Enterprise,942.03
CUST_001320,2024-05-03,India,Retail,Professional,290.78
CUST_001321,2024-05-04,USA,Education,Basic,55.7
CUST_001322,2024-05-04,Australia,Healthcare,Professional,176.18
CUST_001323,2024-05-04,USA,Energy,Basic,79.68
CUST_001324,2024-05-05,India,Technology,Professional,281.27
CUST_001325,2024-05-05,UK,Education,Professional,201.86
CUST_001326,2024-05-05,USA,Energy,Basic,60.19
CUST_001327,2024-05-06,UK,Technology,Basic,49.75
CUST_001328,2024-05-06,Australia,Retail,Professional,163.06
CUST_001329,2024-05-07,Japan,Healthcare,Enterprise,962.75
CUST_001330,2024-05-07,USA,Finance,Professional,293.33
CUST_001331,2024-05-07,Germany,Energy,Enterprise,672.24
CUST_001332,2024-05-08,USA,Healthcare,Professional,141.16
CUST_001333,2024-05-08,France,Retail,Basic,89.55
CUST_001334,2024-05-09,USA,Media,Professional,266.13
CUST_001335,2024-05-10,Canada,Retail,Basic,66.64
CUST_001336,2024-05-10,France,Media,Basic,74.26
CUST_001337,2024-05-11,Canada,Healthcare,Basic,81.28
CUST_001338,2024-05-11,Brazil,Finance,Basic,30.66
CUST_001339,2024-05-12,UK,Education,Basic,31.65
CUST_001340,2024-05-12,USA,Healthcare,Professional,109.85
CUST_001341,2024-05-13,USA,Manufacturing,Enterprise,689.66
CUST_001342,2024-05-13,USA,Consulting,Basic,86.51
CUST_001343,2024-05-14,UK,Manufacturing,Basic,57.53
CUST_001344,2024-05-15,USA,Real Estate,Professional,225.04
CUST_001345,2024-05-15,Germany,Media,Professional,162.28
CUST_001346,2024-05-17,Germany,Media,Professional,233.66
CUST_001347,2024-05-17,USA,Energy,Professional,100.18
CUST_001348,2024-05-17,India,Consulting,Professional,111.65
CUST_001349,2024-05-17,Canada,Consulting,Basic,32.19
CUST_001350,2024-05-17,Australia,Healthcare,Enterprise,549.39
CUST_001351,2024-05-17,Germany,Energy,Premium,1211.27
CUST_001352,2024-05-17,USA,Manufacturing,Basic,71.46
CUST_001353,2024-05-17,Australia,Manufacturing,Enterprise,834.69
CUST_001354,2024-05-17,USA,Real Estate,Basic,55.7
CUST_001355,2024-05-18,USA,Technology,Basic,62.18
CUST_001356,2024-05-19,Australia,Energy,Professional,142.97
CUST_001357,2024-05-19,UK,Media,Basic,84.77
CUST_001358,2024-05-19,USA,Energy,Basic,49.65
CUST_001359,2024-05-20,France,Finance,Premium,1595.11
CUST_001360,2024-05-20,Japan,Education,Basic,96.02
CUST_001361,2024-05-20,Brazil,Technology,Enterprise,686.47
CUST_001362,2024-05-20,Australia,Energy,Professional,127.27
CUST_001363,2024-05-21,UK,Technology,Basic,29.35
CUST_001364,2024-05-21,USA,Consulting,Basic,56.59
CUST_001365,2024-05-21,USA,Energy,Professional,288.4
CUST_001366,2024-05-22,Canada,Manufacturing,Professional,141.01
CUST_001367,2024-05-23,USA,Education,Premium,1422.47
CUST_001368,2024-05-23,India,Energy,Enterprise,398.72
CUST_001369,2024-05-23,Singapore,Finance,Professional,143.16
CUST_001370,2024-05-24,India,Manufacturing,Basic,42.6
CUST_001371,2024-05-24,UK,Finance,Basic,75.97
CUST_001372,2024-05-25,USA,Consulting,Basic,88.66
CUST_001373,2024-05-25,France,Energy,Enterprise,621.89
CUST_001374,2024-05-25,France,Energy,Basic,34.12
CUST_001375,2024-05-25,Australia,Healthcare,Professional,149.14
CUST_001376,2024-05-26,UK,Retail,Professional,244.12
CUST_001377,2024-05-26,USA,Real Estate,Basic,95.61
CUST_001378,2024-05-27,Brazil,Education,Basic,37.98
CUST_001379,2024-05-28,Germany,Retail,Enterprise,369.03
CUST_001380,2024-05-29,Canada,Consulting,Basic,33.89
CUST_001381,2024-05-29,USA,Retail,Basic,51.25
CUST_001382,2024-05-30,France,Real Estate,Professional,164.67
CUST_001383,2024-05-30,USA,Manufacturing,Premium,2385.92
