customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,country,industry,subscription_type
CUST_001268,27,9,4582.47,2,3,4,234,9,At Risk,Canada,Energy,Enterprise
CUST_001269,26,9,786.87,2,3,2,232,7,At Risk,Canada,Media,Basic
CUST_001270,23,8,3048.68,2,3,4,234,9,At Risk,Australia,Energy,Enterprise
CUST_001271,25,9,3667.8,2,3,4,234,9,At Risk,France,Media,Enterprise
CUST_001272,54,8,1121.0,1,3,3,133,7,At Risk,Japan,Technology,Professional
CUST_001273,24,7,2243.4,2,3,4,234,9,At Risk,USA,Finance,Professional
CUST_001274,23,9,1171.83,2,3,3,233,8,At Risk,USA,Manufacturing,Professional
CUST_001275,21,8,615.3,3,3,2,332,8,Promising,UK,Technology,Basic
CUST_001276,20,8,368.25,3,3,2,332,8,Promising,UK,Manufacturing,Basic
CUST_001277,20,8,8690.5,3,3,5,335,11,Potential Loyalists,Australia,Energy,Premium
CUST_001278,16,8,9791.79,3,3,5,335,11,Potential Loyalists,USA,Real Estate,Premium
CUST_001279,16,7,643.44,3,3,2,332,8,Promising,Germany,Energy,Basic
CUST_001280,19,8,1455.84,3,3,3,333,9,Potential Loyalists,USA,Energy,Professional
CUST_001281,229,2,514.1099999999999,1,1,2,112,4,Hibernating,Australia,Energy,Professional
CUST_001282,19,9,705.94,3,3,2,332,8,Promising,USA,Manufacturing,Basic
CUST_001283,18,9,851.24,3,3,2,332,8,Promising,UK,Technology,Basic
CUST_001284,49,7,406.76,1,3,2,132,6,At Risk,USA,Media,Basic
CUST_001285,15,8,7995.13,4,3,5,435,12,Loyal Customers,Australia,Education,Enterprise
CUST_001286,19,9,2974.37,3,3,4,334,10,Potential Loyalists,UK,Technology,Enterprise
CUST_001287,18,8,1147.05,3,3,3,333,9,Potential Loyalists,UK,Manufacturing,Professional
CUST_001288,16,9,2435.06,3,3,4,334,10,Potential Loyalists,USA,Real Estate,Professional
CUST_001289,16,8,2271.27,3,3,4,334,10,Potential Loyalists,Singapore,Education,Professional
CUST_001290,17,9,2387.36,3,3,4,334,10,Potential Loyalists,UK,Energy,Professional
CUST_001291,16,9,7774.62,3,3,5,335,11,Potential Loyalists,USA,Retail,Enterprise
CUST_001292,12,9,1525.49,4,3,3,433,10,Loyal Customers,Germany,Retail,Professional
CUST_001293,15,9,2711.48,4,3,4,434,11,Loyal Customers,France,Finance,Professional
CUST_001294,12,9,1239.47,4,3,3,433,10,Loyal Customers,USA,Healthcare,Professional
CUST_001295,105,5,1203.55,1,2,3,123,6,Hibernating,USA,Finance,Professional
CUST_001296,15,8,4584.35,4,3,4,434,11,Loyal Customers,Japan,Healthcare,Enterprise
CUST_001297,13,8,1304.6,4,3,3,433,10,Loyal Customers,Germany,Media,Professional
CUST_001298,11,9,3544.49,4,3,4,434,11,Loyal Customers,USA,Manufacturing,Enterprise
CUST_001299,12,9,2450.26,4,3,4,434,11,Loyal Customers,USA,Consulting,Professional
CUST_001300,11,9,479.26,4,3,2,432,9,Loyal Customers,USA,Technology,Basic
CUST_001301,12,8,264.92,4,3,1,431,8,Loyal Customers,France,Finance,Basic
CUST_001302,10,9,650.54,4,3,2,432,9,Loyal Customers,Canada,Education,Basic
CUST_001303,11,7,1995.5900000000001,4,3,4,434,11,Loyal Customers,USA,Consulting,Professional
CUST_001304,8,9,591.57,5,3,2,532,10,Loyal Customers,USA,Manufacturing,Basic
CUST_001305,10,8,554.14,4,3,2,432,9,Loyal Customers,Canada,Consulting,Basic
CUST_001306,11,9,770.29,4,3,2,432,9,Loyal Customers,Japan,Healthcare,Basic
CUST_001307,127,4,882.68,1,2,3,123,6,Hibernating,USA,Education,Professional
CUST_001308,9,8,532.12,4,3,2,432,9,Loyal Customers,UK,Finance,Basic
CUST_001309,8,9,368.09,5,3,2,532,10,Loyal Customers,UK,Energy,Basic
CUST_001310,9,8,546.8,4,3,2,432,9,Loyal Customers,Japan,Energy,Basic
CUST_001311,8,7,3827.9,5,3,4,534,12,Loyal Customers,Australia,Healthcare,Enterprise
CUST_001312,9,9,7226.5199999999995,4,3,5,435,12,Loyal Customers,UK,Retail,Enterprise
CUST_001313,5,9,15625.119999999999,5,3,5,535,13,Loyal Customers,UK,Education,Premium
CUST_001314,8,8,2307.7200000000003,5,3,4,534,12,Loyal Customers,USA,Retail,Professional
CUST_001315,5,8,571.66,5,3,2,532,10,Loyal Customers,Germany,Consulting,Basic
CUST_001316,5,9,2505.06,5,3,4,534,12,Loyal Customers,France,Energy,Professional
CUST_001317,6,9,336.57,5,3,1,531,9,Loyal Customers,USA,Technology,Basic
CUST_001318,2,8,1560.62,5,3,3,533,11,Loyal Customers,Canada,Education,Professional
CUST_001319,5,9,8670.06,5,3,5,535,13,Loyal Customers,India,Consulting,Enterprise
CUST_001320,2,8,2421.31,5,3,4,534,12,Loyal Customers,India,Retail,Professional
CUST_001321,5,7,398.01,5,3,2,532,10,Loyal Customers,USA,Education,Basic
CUST_001322,34,6,1061.17,1,3,3,133,7,At Risk,Australia,Healthcare,Professional
CUST_001323,1,9,726.66,5,3,2,532,10,Loyal Customers,USA,Energy,Basic
CUST_001324,4,9,2606.89,5,3,4,534,12,Loyal Customers,India,Technology,Professional
CUST_001325,0,9,1917.98,5,3,3,533,11,Loyal Customers,UK,Education,Professional
CUST_001326,33,8,517.5699999999999,1,3,2,132,6,At Risk,USA,Energy,Basic
CUST_001327,32,8,406.38,1,3,2,132,6,At Risk,UK,Technology,Basic
CUST_001328,29,8,1413.83,2,3,3,233,8,At Risk,Australia,Retail,Professional
CUST_001329,31,7,6919.6,1,3,5,135,9,At Risk,Japan,Healthcare,Enterprise
CUST_001330,31,6,1836.29,1,3,3,133,7,At Risk,USA,Finance,Professional
CUST_001331,28,8,5657.82,2,3,5,235,10,At Risk,Germany,Energy,Enterprise
CUST_001332,27,8,1155.1,2,3,3,233,8,At Risk,USA,Healthcare,Professional
CUST_001333,28,8,730.62,2,3,2,232,7,At Risk,France,Retail,Basic
CUST_001334,26,8,2170.57,2,3,4,234,9,At Risk,USA,Media,Professional
CUST_001335,25,8,581.11,2,3,2,232,7,At Risk,Canada,Retail,Basic
CUST_001336,29,7,534.39,2,3,2,232,7,At Risk,France,Media,Basic
CUST_001337,27,7,587.4,2,3,2,232,7,At Risk,Canada,Healthcare,Basic
CUST_001338,26,8,249.14,2,3,1,231,6,At Risk,Brazil,Finance,Basic
CUST_001339,23,7,229.34,2,3,1,231,6,At Risk,UK,Education,Basic
CUST_001340,173,3,322.49,1,2,1,121,4,Hibernating,USA,Healthcare,Professional
CUST_001341,24,8,5660.18,2,3,5,235,10,At Risk,USA,Manufacturing,Enterprise
CUST_001342,25,6,519.98,2,3,2,232,7,At Risk,USA,Consulting,Basic
CUST_001343,23,8,472.77,2,3,2,232,7,At Risk,UK,Manufacturing,Basic
CUST_001344,21,7,1656.22,3,3,3,333,9,Potential Loyalists,USA,Real Estate,Professional
CUST_001345,24,8,1405.63,2,3,3,233,8,At Risk,Germany,Media,Professional
CUST_001346,18,8,1889.45,3,3,3,333,9,Potential Loyalists,Germany,Media,Professional
CUST_001347,18,7,720.04,3,3,2,332,8,Promising,USA,Energy,Professional
CUST_001348,22,8,948.87,3,3,3,333,9,Potential Loyalists,India,Consulting,Professional
CUST_001349,20,8,262.22,3,3,1,331,7,Need Attention,Canada,Consulting,Basic
CUST_001350,21,7,3814.5299999999997,3,3,4,334,10,Potential Loyalists,Australia,Healthcare,Enterprise
CUST_001351,18,8,10206.43,3,3,5,335,11,Potential Loyalists,Germany,Energy,Premium
CUST_001352,20,8,584.51,3,3,2,332,8,Promising,USA,Manufacturing,Basic
CUST_001353,20,8,6900.94,3,3,5,335,11,Potential Loyalists,Australia,Manufacturing,Enterprise
CUST_001354,20,8,473.53,3,3,2,332,8,Promising,USA,Real Estate,Basic
CUST_001355,18,7,448.37,3,3,2,332,8,Promising,USA,Technology,Basic
CUST_001356,17,8,1180.2,3,3,3,333,9,Potential Loyalists,Australia,Energy,Professional
CUST_001357,17,6,521.1,3,3,2,332,8,Promising,UK,Media,Basic
CUST_001358,18,7,345.85,3,3,2,332,8,Promising,USA,Energy,Basic
CUST_001359,16,8,12996.5,3,3,5,335,11,Potential Loyalists,France,Finance,Premium
CUST_001360,15,8,805.42,4,3,2,432,9,Loyal Customers,Japan,Education,Basic
CUST_001361,15,8,5611.28,4,3,5,435,12,Loyal Customers,Brazil,Technology,Enterprise
CUST_001362,15,7,915.52,4,3,3,433,10,Loyal Customers,Australia,Energy,Professional
CUST_001363,18,7,211.05,3,3,1,331,7,Need Attention,UK,Technology,Basic
CUST_001364,15,8,460.78,4,3,2,432,9,Loyal Customers,USA,Consulting,Basic
CUST_001365,14,8,2429.89,4,3,4,434,11,Loyal Customers,USA,Energy,Professional
CUST_001366,163,3,405.41,1,2,2,122,5,Hibernating,Canada,Manufacturing,Professional
CUST_001367,16,8,11621.02,3,3,5,335,11,Potential Loyalists,USA,Education,Premium
CUST_001368,12,8,3249.45,4,3,4,434,11,Loyal Customers,India,Energy,Enterprise
CUST_001369,16,7,1087.96,3,3,3,333,9,Potential Loyalists,Singapore,Finance,Professional
CUST_001370,11,8,347.01,4,3,2,432,9,Loyal Customers,India,Manufacturing,Basic
CUST_001371,12,8,618.1800000000001,4,3,2,432,9,Loyal Customers,UK,Finance,Basic
CUST_001372,13,7,663.21,4,3,2,432,9,Loyal Customers,USA,Consulting,Basic
CUST_001373,11,8,5075.39,4,3,5,435,12,Loyal Customers,France,Energy,Enterprise
CUST_001374,12,7,243.82999999999998,4,3,1,431,8,Loyal Customers,France,Energy,Basic
CUST_001375,11,7,1139.1799999999998,4,3,3,433,10,Loyal Customers,Australia,Healthcare,Professional
CUST_001376,13,8,1980.7,4,3,4,434,11,Loyal Customers,UK,Retail,Professional
CUST_001377,9,8,786.25,4,3,2,432,9,Loyal Customers,USA,Real Estate,Basic
CUST_001378,10,6,234.67000000000002,4,3,1,431,8,Loyal Customers,Brazil,Education,Basic
CUST_001379,8,7,2654.57,5,3,4,534,12,Loyal Customers,Germany,Retail,Enterprise
CUST_001380,10,7,242.98000000000002,4,3,1,431,8,Loyal Customers,Canada,Consulting,Basic
CUST_001381,38,6,310.63,1,3,1,131,5,At Risk,USA,Retail,Basic
CUST_001382,7,7,1207.67,5,3,3,533,11,Loyal Customers,France,Real Estate,Professional
CUST_001383,5,7,16966.02,5,3,5,535,13,Loyal Customers,USA,Manufacturing,Premium
CUST_001384,8,8,559.79,5,3,2,532,10,Loyal Customers,Germany,Finance,Basic
CUST_001385,8,7,1928.86,5,3,4,534,12,Loyal Customers,Germany,Education,Professional
CUST_001386,4,8,332.12,5,3,1,531,9,Loyal Customers,USA,Media,Basic
CUST_001387,8,8,1211.32,5,3,3,533,11,Loyal Customers,Australia,Education,Professional
CUST_001388,3,8,1982.65,5,3,4,534,12,Loyal Customers,Germany,Retail,Professional
CUST_001389,4,7,346.86,5,3,2,532,10,Loyal Customers,USA,Media,Basic
CUST_001390,3,8,326.29,5,3,1,531,9,Loyal Customers,UK,Education,Basic
CUST_001391,4,7,6526.7,5,3,5,535,13,Loyal Customers,USA,Education,Enterprise
CUST_001392,4,6,3743.41,5,3,4,534,12,Loyal Customers,Singapore,Real Estate,Enterprise
CUST_001393,4,6,391.65999999999997,5,3,2,532,10,Loyal Customers,Japan,Manufacturing,Basic
CUST_001394,33,7,286.52,1,3,1,131,5,At Risk,India,Healthcare,Basic
CUST_001395,33,7,8128.02,1,3,5,135,9,At Risk,India,Consulting,Premium
CUST_001396,3,8,22186.879999999997,5,3,5,535,13,Loyal Customers,Canada,Manufacturing,Premium
CUST_001397,5,8,747.83,5,3,2,532,10,Loyal Customers,Germany,Finance,Basic
CUST_001398,3,8,1259.24,5,3,3,533,11,Loyal Customers,UK,Retail,Professional
CUST_001399,4,8,2036.34,5,3,4,534,12,Loyal Customers,USA,Healthcare,Professional
CUST_001400,1,8,739.24,5,3,2,532,10,Loyal Customers,Singapore,Technology,Basic
CUST_001401,3,8,7406.63,5,3,5,535,13,Loyal Customers,Australia,Technology,Enterprise
CUST_001402,3,8,15046.41,5,3,5,535,13,Loyal Customers,India,Consulting,Premium
CUST_001403,31,7,10414.2,1,3,5,135,9,At Risk,Germany,Consulting,Premium
CUST_001404,33,5,353.18,1,2,2,122,5,Hibernating,Australia,Technology,Basic
CUST_001405,30,7,1986.4499999999998,2,3,4,234,9,At Risk,Germany,Energy,Professional
CUST_001406,31,6,1204.72,1,3,3,133,7,At Risk,USA,Energy,Professional
CUST_001407,31,6,336.58,1,3,1,131,5,At Risk,France,Finance,Basic
CUST_001408,32,7,6589.59,1,3,5,135,9,At Risk,Germany,Retail,Enterprise
CUST_001409,29,6,497.26,2,3,2,232,7,At Risk,Germany,Consulting,Basic
CUST_001410,30,7,276.28,2,3,1,231,6,At Risk,USA,Manufacturing,Basic
CUST_001411,61,6,385.37,1,3,2,132,6,At Risk,Brazil,Energy,Basic
CUST_001412,31,5,274.24,1,2,1,121,4,Hibernating,France,Media,Basic
CUST_001413,27,6,4691.13,2,3,4,234,9,At Risk,UK,Technology,Enterprise
CUST_001414,90,4,300.48,1,2,1,121,4,Hibernating,Canada,Consulting,Basic
CUST_001415,26,7,283.35,2,3,1,231,6,At Risk,UK,Energy,Basic
CUST_001416,26,7,1102.41,2,3,3,233,8,At Risk,Germany,Finance,Professional
CUST_001417,29,7,554.59,2,3,2,232,7,At Risk,USA,Consulting,Basic
CUST_001418,27,7,6076.3099999999995,2,3,5,235,10,At Risk,UK,Finance,Enterprise
CUST_001419,29,7,723.27,2,3,2,232,7,At Risk,Singapore,Real Estate,Basic
CUST_001420,26,7,319.18,2,3,1,231,6,At Risk,Australia,Technology,Basic
CUST_001421,29,7,3290.88,2,3,4,234,9,At Risk,UK,Real Estate,Enterprise
CUST_001422,26,7,12291.12,2,3,5,235,10,At Risk,Brazil,Manufacturing,Premium
CUST_001423,28,7,543.48,2,3,2,232,7,At Risk,France,Technology,Basic
CUST_001424,23,6,573.0,2,3,2,232,7,At Risk,Australia,Energy,Basic
CUST_001425,26,7,404.19,2,3,2,232,7,At Risk,Germany,Education,Basic
CUST_001426,26,6,562.98,2,3,2,232,7,At Risk,France,Real Estate,Basic
CUST_001427,26,6,6108.52,2,3,5,235,10,At Risk,USA,Technology,Enterprise
CUST_001428,54,6,722.59,1,3,2,132,6,At Risk,USA,Education,Professional
CUST_001429,23,7,534.15,2,3,2,232,7,At Risk,USA,Energy,Basic
CUST_001430,23,7,629.3299999999999,2,3,2,232,7,At Risk,USA,Manufacturing,Basic
CUST_001431,24,7,497.87,2,3,2,232,7,At Risk,Japan,Manufacturing,Basic
CUST_001432,21,6,829.31,3,3,2,332,8,Promising,India,Consulting,Professional
CUST_001433,24,5,995.2199999999999,2,2,3,223,7,Hibernating,UK,Media,Professional
CUST_001434,24,7,4874.68,2,3,5,235,10,At Risk,Germany,Healthcare,Enterprise
CUST_001435,22,7,695.87,3,3,2,332,8,Promising,USA,Media,Basic
CUST_001436,52,6,12214.119999999999,1,3,5,135,9,At Risk,Brazil,Retail,Premium
CUST_001437,22,7,1877.78,3,3,3,333,9,Potential Loyalists,Brazil,Education,Professional
CUST_001438,20,7,1453.75,3,3,3,333,9,Potential Loyalists,Australia,Education,Professional
CUST_001439,20,7,648.96,3,3,2,332,8,Promising,Germany,Real Estate,Basic
CUST_001440,20,7,453.49,3,3,2,332,8,Promising,France,Technology,Basic
CUST_001441,20,7,4354.93,3,3,4,334,10,Potential Loyalists,UK,Finance,Enterprise
CUST_001442,19,6,207.66,3,3,1,331,7,Need Attention,USA,Retail,Basic
CUST_001443,19,7,10154.7,3,3,5,335,11,Potential Loyalists,USA,Manufacturing,Premium
CUST_001444,20,7,938.86,3,3,3,333,9,Potential Loyalists,Germany,Finance,Professional
CUST_001445,50,5,4028.79,1,2,4,124,7,Hibernating,Australia,Consulting,Enterprise
CUST_001446,45,6,1468.4499999999998,1,3,3,133,7,At Risk,UK,Healthcare,Professional
CUST_001447,18,7,1858.95,3,3,3,333,9,Potential Loyalists,Australia,Media,Professional
CUST_001448,48,6,3812.2200000000003,1,3,4,134,8,At Risk,USA,Healthcare,Enterprise
CUST_001449,18,5,327.09000000000003,3,2,1,321,6,About to Sleep,Germany,Real Estate,Basic
CUST_001450,18,7,288.22,3,3,1,331,7,Need Attention,UK,Consulting,Basic
CUST_001451,15,7,2245.77,4,3,4,434,11,Loyal Customers,USA,Media,Enterprise
CUST_001452,13,6,772.05,4,3,2,432,9,Loyal Customers,USA,Technology,Professional
CUST_001453,17,7,288.06,3,3,1,331,7,Need Attention,Germany,Consulting,Basic
CUST_001454,15,7,225.85,4,3,1,431,8,Loyal Customers,Singapore,Energy,Basic
CUST_001455,13,6,265.03,4,3,1,431,8,Loyal Customers,UK,Consulting,Basic
CUST_001456,13,7,337.37,4,3,1,431,8,Loyal Customers,USA,Finance,Basic
CUST_001457,15,7,15480.05,4,3,5,435,12,Loyal Customers,Canada,Finance,Premium
CUST_001458,15,7,1561.28,4,3,3,433,10,Loyal Customers,USA,Media,Professional
CUST_001459,11,7,5542.63,4,3,5,435,12,Loyal Customers,Canada,Consulting,Enterprise
CUST_001460,13,7,681.84,4,3,2,432,9,Loyal Customers,UK,Manufacturing,Basic
CUST_001461,12,7,1367.55,4,3,3,433,10,Loyal Customers,UK,Retail,Professional
CUST_001462,15,7,637.73,4,3,2,432,9,Loyal Customers,Australia,Real Estate,Basic
CUST_001463,45,5,2269.44,1,2,4,124,7,Hibernating,UK,Finance,Enterprise
CUST_001464,11,7,16656.75,4,3,5,435,12,Loyal Customers,Australia,Media,Premium
CUST_001465,15,6,538.24,4,3,2,432,9,Loyal Customers,Australia,Consulting,Basic
CUST_001466,10,7,1607.91,4,3,3,433,10,Loyal Customers,France,Finance,Professional
CUST_001467,13,7,1090.1,4,3,3,433,10,Loyal Customers,USA,Energy,Professional
CUST_001468,13,7,669.71,4,3,2,432,9,Loyal Customers,Canada,Education,Basic
CUST_001469,13,7,1582.64,4,3,3,433,10,Loyal Customers,Australia,Consulting,Professional
CUST_001470,9,7,398.09000000000003,4,3,2,432,9,Loyal Customers,India,Retail,Basic
CUST_001471,39,6,724.86,1,3,2,132,6,At Risk,USA,Finance,Professional
CUST_001472,41,6,1220.52,1,3,3,133,7,At Risk,USA,Retail,Professional
CUST_001473,10,7,549.56,4,3,2,432,9,Loyal Customers,Australia,Energy,Basic
CUST_001474,9,7,1580.06,4,3,3,433,10,Loyal Customers,Germany,Finance,Professional
CUST_001475,6,7,13990.16,5,3,5,535,13,Loyal Customers,UK,Finance,Premium
CUST_001476,9,5,1132.23,4,2,3,423,9,Potential Loyalists,Japan,Consulting,Professional
CUST_001477,8,7,1521.04,5,3,3,533,11,Loyal Customers,Canada,Energy,Professional
CUST_001478,4,7,838.01,5,3,2,532,10,Loyal Customers,Brazil,Healthcare,Professional
CUST_001479,5,7,7150.37,5,3,5,535,13,Loyal Customers,Canada,Finance,Enterprise
CUST_001480,3,7,6223.79,5,3,5,535,13,Loyal Customers,USA,Energy,Enterprise
CUST_001481,5,6,403.65999999999997,5,3,2,532,10,Loyal Customers,USA,Media,Basic
CUST_001482,2,7,19731.96,5,3,5,535,13,Loyal Customers,UK,Education,Premium
CUST_001483,4,7,1315.08,5,3,3,533,11,Loyal Customers,Japan,Energy,Professional
CUST_001484,3,7,1841.92,5,3,3,533,11,Loyal Customers,Canada,Real Estate,Professional
CUST_001485,1,7,1212.44,5,3,3,533,11,Loyal Customers,India,Media,Professional
CUST_001486,5,6,227.66,5,3,1,531,9,Loyal Customers,UK,Consulting,Basic
CUST_001487,5,7,1076.31,5,3,3,533,11,Loyal Customers,Australia,Finance,Professional
CUST_001488,2,6,584.63,5,3,2,532,10,Loyal Customers,UK,Retail,Basic
CUST_001489,1,6,313.24,5,3,1,531,9,Loyal Customers,Japan,Healthcare,Basic
CUST_001490,0,5,10576.2,5,2,5,525,12,Potential Loyalists,Canada,Energy,Premium
CUST_001491,0,6,199.65,5,3,1,531,9,Loyal Customers,UK,Retail,Basic
CUST_001492,31,5,3711.16,1,2,4,124,7,Hibernating,Canada,Technology,Enterprise
CUST_001493,33,5,10786.65,1,2,5,125,8,Hibernating,Germany,Healthcare,Premium
CUST_001494,32,6,1424.63,1,3,3,133,7,At Risk,USA,Media,Professional
CUST_001495,33,6,3627.67,1,3,4,134,8,At Risk,Canada,Education,Enterprise
CUST_001496,33,5,2189.65,1,2,4,124,7,Hibernating,USA,Healthcare,Enterprise
CUST_001497,33,6,296.68,1,3,1,131,5,At Risk,Germany,Consulting,Basic
CUST_001498,61,5,2990.23,1,2,4,124,7,Hibernating,USA,Energy,Enterprise
CUST_001499,30,6,441.93,2,3,2,232,7,At Risk,USA,Education,Basic
CUST_001500,28,6,5157.99,2,3,5,235,10,At Risk,USA,Media,Enterprise
CUST_001501,27,6,4230.9,2,3,4,234,9,At Risk,Canada,Media,Enterprise
CUST_001502,28,6,1207.6399999999999,2,3,3,233,8,At Risk,USA,Energy,Professional
CUST_001503,30,6,4501.02,2,3,4,234,9,At Risk,France,Education,Enterprise
CUST_001504,27,4,208.27,2,2,1,221,5,Hibernating,Brazil,Real Estate,Basic
CUST_001505,29,6,456.92,2,3,2,232,7,At Risk,Canada,Manufacturing,Basic
CUST_001506,29,5,420.5,2,2,2,222,6,Hibernating,Germany,Media,Basic
CUST_001507,59,4,411.06,1,2,2,122,5,Hibernating,UK,Healthcare,Basic
CUST_001508,26,6,553.51,2,3,2,232,7,At Risk,France,Real Estate,Basic
CUST_001509,27,6,735.61,2,3,2,232,7,At Risk,Canada,Finance,Professional
CUST_001510,57,5,2920.57,1,2,4,124,7,Hibernating,USA,Energy,Enterprise
CUST_001511,27,6,1610.72,2,3,3,233,8,At Risk,USA,Education,Professional
CUST_001512,27,5,404.49,2,2,2,222,6,Hibernating,Canada,Consulting,Basic
CUST_001513,25,5,220.87,2,2,1,221,5,Hibernating,USA,Technology,Basic
CUST_001514,57,5,1320.1,1,2,3,123,6,Hibernating,India,Technology,Professional
CUST_001515,28,6,1199.35,2,3,3,233,8,At Risk,Canada,Finance,Professional
CUST_001516,26,6,1156.31,2,3,3,233,8,At Risk,USA,Consulting,Professional
CUST_001517,27,6,292.25,2,3,1,231,6,At Risk,Australia,Healthcare,Basic
CUST_001518,25,6,212.6,2,3,1,231,6,At Risk,USA,Education,Basic
CUST_001519,26,6,15228.31,2,3,5,235,10,At Risk,UK,Technology,Premium
CUST_001520,25,6,1368.46,2,3,3,233,8,At Risk,USA,Media,Professional
CUST_001521,25,6,9764.55,2,3,5,235,10,At Risk,USA,Energy,Premium
CUST_001522,24,5,581.38,2,2,2,222,6,Hibernating,USA,Consulting,Professional
CUST_001523,25,6,1408.29,2,3,3,233,8,At Risk,Canada,Finance,Professional
CUST_001524,21,5,150.18,3,2,1,321,6,About to Sleep,UK,Real Estate,Basic
CUST_001525,24,6,310.28,2,3,1,231,6,At Risk,UK,Energy,Basic
CUST_001526,21,6,1605.6499999999999,3,3,3,333,9,Potential Loyalists,USA,Technology,Professional
CUST_001527,51,3,201.34,1,2,1,121,4,Hibernating,USA,Energy,Basic
CUST_001528,24,6,13807.76,2,3,5,235,10,At Risk,France,Retail,Premium
CUST_001529,22,6,354.49,3,3,2,332,8,Promising,France,Technology,Basic
CUST_001530,22,5,15320.53,3,2,5,325,10,Potential Loyalists,USA,Technology,Premium
CUST_001531,23,6,606.4,2,3,2,232,7,At Risk,USA,Healthcare,Basic
CUST_001532,20,6,1081.62,3,3,3,333,9,Potential Loyalists,France,Media,Professional
CUST_001533,21,6,379.15,3,3,2,332,8,Promising,France,Media,Basic
CUST_001534,18,6,12663.07,3,3,5,335,11,Potential Loyalists,USA,Retail,Premium
CUST_001535,20,6,1785.05,3,3,3,333,9,Potential Loyalists,USA,Healthcare,Professional
CUST_001536,19,6,972.56,3,3,3,333,9,Potential Loyalists,Canada,Energy,Professional
CUST_001537,16,6,573.95,3,3,2,332,8,Promising,UK,Energy,Basic
CUST_001538,18,6,3541.56,3,3,4,334,10,Potential Loyalists,France,Education,Enterprise
CUST_001539,79,3,130.6,1,2,1,121,4,Hibernating,India,Manufacturing,Basic
CUST_001540,45,5,9532.83,1,2,5,125,8,Hibernating,USA,Retail,Premium
CUST_001541,16,6,4355.96,3,3,4,334,10,Potential Loyalists,Canada,Media,Enterprise
CUST_001542,16,5,678.02,3,2,2,322,7,About to Sleep,USA,Manufacturing,Professional
CUST_001543,17,6,743.76,3,3,2,332,8,Promising,Canada,Energy,Professional
CUST_001544,15,5,335.49,4,2,1,421,7,New Customers,UK,Healthcare,Basic
CUST_001545,17,6,593.28,3,3,2,332,8,Promising,France,Education,Basic
CUST_001546,46,5,14730.5,1,2,5,125,8,Hibernating,Germany,Energy,Premium
CUST_001547,15,6,5382.83,4,3,5,435,12,Loyal Customers,UK,Energy,Enterprise
CUST_001548,15,6,926.69,4,3,3,433,10,Loyal Customers,USA,Consulting,Professional
CUST_001549,14,6,595.94,4,3,2,432,9,Loyal Customers,Singapore,Real Estate,Basic
CUST_001550,13,6,1216.4,4,3,3,433,10,Loyal Customers,USA,Consulting,Professional
CUST_001551,15,5,1307.8,4,2,3,423,9,Potential Loyalists,USA,Retail,Professional
CUST_001552,15,6,1470.78,4,3,3,433,10,Loyal Customers,Brazil,Real Estate,Professional
CUST_001553,13,6,1677.98,4,3,3,433,10,Loyal Customers,USA,Consulting,Professional
CUST_001554,12,6,231.37,4,3,1,431,8,Loyal Customers,Canada,Real Estate,Basic
CUST_001555,16,5,965.63,3,2,3,323,8,Potential Loyalists,France,Healthcare,Professional
CUST_001556,12,5,400.56,4,2,2,422,8,New Customers,France,Retail,Basic
CUST_001557,14,6,527.75,4,3,2,432,9,Loyal Customers,Canada,Retail,Basic
CUST_001558,40,5,5318.41,1,2,5,125,8,Hibernating,USA,Media,Enterprise
CUST_001559,10,6,412.68,4,3,2,432,9,Loyal Customers,Canada,Energy,Basic
CUST_001560,11,6,288.71,4,3,1,431,8,Loyal Customers,USA,Manufacturing,Basic
CUST_001561,10,6,352.33,4,3,2,432,9,Loyal Customers,USA,Healthcare,Basic
CUST_001562,13,5,637.01,4,2,2,422,8,New Customers,USA,Education,Professional
CUST_001563,11,6,1203.17,4,3,3,433,10,Loyal Customers,Canada,Finance,Professional
CUST_001564,8,6,273.6,5,3,1,531,9,Loyal Customers,Canada,Education,Basic
CUST_001565,10,6,3049.54,4,3,4,434,11,Loyal Customers,India,Consulting,Enterprise
CUST_001566,11,6,4133.95,4,3,4,434,11,Loyal Customers,Australia,Retail,Enterprise
CUST_001567,7,6,897.15,5,3,3,533,11,Loyal Customers,India,Retail,Professional
CUST_001568,8,6,1806.67,5,3,3,533,11,Loyal Customers,USA,Retail,Professional
CUST_001569,7,6,945.99,5,3,3,533,11,Loyal Customers,Canada,Retail,Professional
CUST_001570,7,6,542.9100000000001,5,3,2,532,10,Loyal Customers,Germany,Retail,Basic
CUST_001571,8,5,2077.12,5,2,4,524,11,Potential Loyalists,UK,Education,Enterprise
CUST_001572,8,6,784.49,5,3,2,532,10,Loyal Customers,France,Healthcare,Professional
CUST_001573,6,6,468.07,5,3,2,532,10,Loyal Customers,USA,Healthcare,Basic
CUST_001574,8,6,1382.77,5,3,3,533,11,Loyal Customers,Brazil,Real Estate,Professional
CUST_001575,8,5,1556.6,5,2,3,523,10,Potential Loyalists,Australia,Energy,Professional
CUST_001576,8,6,339.96,5,3,1,531,9,Loyal Customers,France,Real Estate,Basic
CUST_001577,5,6,1218.3700000000001,5,3,3,533,11,Loyal Customers,Canada,Education,Professional
CUST_001578,8,5,1445.81,5,2,3,523,10,Potential Loyalists,UK,Consulting,Professional
