customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_revenue,customer_tenure_days,is_churned,churn_probability,churn_risk_level,retention_action,urgency,recommended_discount_pct,specific_recommendation,gross_profit,profit_margin,profitability_tier,total_cost,customer_segment,behavioral_segment,R_score,F_score,M_score,RFM_total,signup_cohort,signup_year,signup_quarter,lifetime_months,customer_value_tier
CUST_001212,2024-03-18,Australia,Technology,Professional,119.53,1211.77,290,0,0.0007777314953447,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,597.7530499999999,54.3634259469783,High Profit,501.79695,Promising,Engaged Regulars,3.0,3.0,3.0,9.0,2024-03,2024,1,9.7,Silver
CUST_001213,2024-03-18,USA,Media,Enterprise,324.08,3301.04,290,0,0.0037578531438404,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,1226.4438533333334,52.00939109686248,High Profit,1131.6761466666665,Promising,Engaged Regulars,3.0,3.0,4.0,10.0,2024-03,2024,1,9.7,Gold
CUST_001214,2024-03-18,USA,Energy,Premium,999.34,10096.63,290,0,0.0012686138909947,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,6754.501729999999,66.89857635666554,High Profit,3342.12827,Promising,VIP Elite,3.0,3.0,5.0,11.0,2024-03,2024,1,9.7,Platinum
CUST_001215,2024-03-18,UK,Healthcare,Enterprise,853.25,8649.37,290,0,0.0019404851809508,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,6076.997603333334,70.25942471339917,High Profit,2572.372396666666,Promising,Engaged Regulars,3.0,3.0,5.0,11.0,2024-03,2024,1,9.7,Platinum
CUST_001216,2024-03-18,France,Consulting,Enterprise,745.28,7905.71,290,0,0.0023651968247791,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5503.635743333334,69.61595787517292,High Profit,2402.0742566666663,Promising,Engaged Regulars,3.0,3.0,5.0,11.0,2024-03,2024,1,9.7,Platinum
CUST_001217,2024-03-18,Singapore,Energy,Basic,68.36,496.86,290,1,0.9816481431322296,High,Immediate Retention Call,Critical,20,Address payment issues - offer alternative payment methods,177.5539366666667,48.99796800691743,Medium Profit,184.8160633333333,Hibernating,Engaged Regulars,1.0,2.0,2.0,5.0,2024-03,2024,1,9.7,Silver
CUST_001218,2024-03-20,India,Real Estate,Basic,95.52,967.58,288,0,0.0017681160301917,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,643.00418,66.45488538415428,High Profit,324.57582,Promising,Engaged Regulars,3.0,3.0,3.0,9.0,2024-03,2024,1,9.6,Silver
CUST_001219,2024-03-20,UK,Education,Basic,86.77,878.42,288,0,0.0024784882501023,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,574.26182,65.37440176680859,High Profit,304.15818,Promising,Engaged Regulars,3.0,3.0,2.0,8.0,2024-03,2024,1,9.6,Silver
CUST_001220,2024-03-21,Germany,Retail,Basic,88.1,939.77,287,0,0.0014361962771008,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,621.7293366666667,66.15760629373854,High Profit,318.0406633333333,Promising,Engaged Regulars,3.0,3.0,3.0,9.0,2024-03,2024,1,9.6,Silver
CUST_001221,2024-03-21,Germany,Education,Professional,211.03,2218.99,287,0,0.0009879659485352,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1462.34129,65.90121136192592,High Profit,756.6487100000002,Promising,Engaged Regulars,3.0,3.0,4.0,10.0,2024-03,2024,1,9.6,Gold
CUST_001222,2024-03-23,Australia,Consulting,Enterprise,718.97,7284.07,285,0,0.0011873025413948,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5031.017969999999,69.06877569820168,High Profit,2253.0520300000003,Potential Loyalists,VIP Elite,4.0,3.0,5.0,12.0,2024-03,2024,1,9.5,Platinum
CUST_001223,2024-03-23,UK,Education,Basic,79.11,836.23,285,0,0.0018238007270249,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,542.23333,64.84260669911389,High Profit,293.99667000000005,Potential Loyalists,Engaged Regulars,4.0,3.0,2.0,9.0,2024-03,2024,1,9.5,Silver
CUST_001224,2024-03-23,USA,Healthcare,Basic,35.82,374.98,285,0,0.0016626324132481,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,186.60958,49.76520881113659,Medium Profit,188.37042,Potential Loyalists,Engaged Regulars,4.0,3.0,2.0,9.0,2024-03,2024,1,9.5,Bronze
CUST_001225,2024-03-24,USA,Retail,Basic,29.15,86.94,284,1,0.999999346608296,High,Immediate Retention Call,Critical,20,Re-engagement campaign - 225 days inactive,-31.80259333333333,-36.57993252051223,Loss-Making,118.74259333333332,Hibernating,Engaged Regulars,1.0,2.0,1.0,4.0,2024-03,2024,1,9.5,Bronze
CUST_001226,2024-03-24,USA,Education,Premium,2658.77,10528.02,284,1,0.9999998372907712,High,Immediate Retention Call,Critical,20,Re-engagement campaign - 196 days inactive,5072.385049999999,64.27615677528496,High Profit,2819.16495,Hibernating,Engaged Regulars,1.0,2.0,5.0,8.0,2024-03,2024,1,9.5,Platinum
CUST_001227,2024-03-24,Germany,Manufacturing,Basic,67.34,684.5899999999999,284,0,0.0011276960409775,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,425.4855566666666,62.15188020080144,High Profit,259.10444333333334,Potential Loyalists,Engaged Regulars,4.0,3.0,2.0,9.0,2024-03,2024,1,9.5,Silver
CUST_001228,2024-03-25,France,Education,Basic,78.15,796.3199999999999,283,0,0.0018391763955745,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,511.7960533333333,64.27014935369367,High Profit,284.52394666666663,Potential Loyalists,Engaged Regulars,4.0,3.0,2.0,9.0,2024-03,2024,1,9.4,Silver
CUST_001229,2024-03-25,UK,Technology,Professional,278.38,2875.32,283,0,0.0004428018214257,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1727.66863,67.4730868218689,High Profit,832.8613700000001,At Risk,Engaged Regulars,1.0,3.0,4.0,8.0,2024-03,2024,1,9.4,Gold
CUST_001230,2024-03-26,Germany,Real Estate,Professional,127.09,1288.11,282,0,0.0004213622807912,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,747.1328099999998,58.00225213685166,High Profit,540.9771900000001,Potential Loyalists,Engaged Regulars,4.0,3.0,3.0,10.0,2024-03,2024,1,9.4,Silver
CUST_001231,2024-03-28,Singapore,Media,Enterprise,373.87,3930.98,280,0,0.0010654636549411,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,1892.6676966666669,59.05488409003213,High Profit,1312.2623033333334,Potential Loyalists,Engaged Regulars,4.0,3.0,4.0,11.0,2024-03,2024,1,9.3,Platinum
CUST_001232,2024-03-28,France,Consulting,Professional,138.18,1400.67,280,0,0.0010783443169023,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,734.57092,57.81655700028335,High Profit,535.94908,Potential Loyalists,Engaged Regulars,4.0,3.0,3.0,10.0,2024-03,2024,1,9.3,Gold
CUST_001233,2024-03-29,France,Healthcare,Basic,94.12,954.37,279,0,0.0007358835189944,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,634.31927,66.46471179940694,High Profit,320.05073000000004,Potential Loyalists,Engaged Regulars,5.0,3.0,3.0,11.0,2024-03,2024,1,9.3,Silver
CUST_001234,2024-03-30,UK,Media,Basic,44.09,448.85,278,0,0.0007486354006734,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,212.23236666666665,52.18400950741741,High Profit,194.4676333333333,Potential Loyalists,Engaged Regulars,5.0,3.0,2.0,10.0,2024-03,2024,1,9.3,Bronze
CUST_001235,2024-03-30,Germany,Retail,Professional,242.36,2450.09,278,0,0.0002654296765288,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1645.0193900000002,67.14118216065532,High Profit,805.07061,Potential Loyalists,Engaged Regulars,4.0,3.0,4.0,11.0,2024-03,2024,1,9.3,Gold
CUST_001236,2024-03-31,USA,Healthcare,Premium,2513.3,25380.61,277,0,0.0002999043232984,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,14543.10753,72.1512069845702,High Profit,5613.32247,Potential Loyalists,VIP Elite,5.0,3.0,5.0,13.0,2024-03,2024,1,9.2,Platinum
CUST_001237,2024-03-31,Brazil,Technology,Professional,284.33,2872.12,277,0,0.0001803836227059,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1970.90452,68.62194198014011,High Profit,901.21548,Potential Loyalists,Engaged Regulars,5.0,3.0,4.0,12.0,2024-03,2024,1,9.2,Gold
CUST_001238,2024-04-01,Germany,Consulting,Enterprise,385.25,3923.58,276,0,0.0005738189039762,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,2452.08018,62.49599039652563,High Profit,1471.49982,Potential Loyalists,VIP Elite,5.0,3.0,4.0,12.0,2024-04,2024,2,9.2,Platinum
CUST_001239,2024-04-02,USA,Real Estate,Enterprise,619.17,6248.26,275,0,0.0002384092612847,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,4245.741793333334,67.95078619220925,High Profit,2002.5182066666664,Potential Loyalists,VIP Elite,5.0,3.0,5.0,13.0,2024-04,2024,2,9.2,Platinum
CUST_001240,2024-04-02,USA,Consulting,Enterprise,968.33,7759.79,275,0,0.0007898822302774,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,6162.910393333334,70.55534253935762,High Profit,2571.9496066666666,Potential Loyalists,VIP Elite,5.0,3.0,5.0,13.0,2024-04,2024,2,9.2,Platinum
CUST_001241,2024-04-02,USA,Finance,Enterprise,973.7,7629.51,275,1,0.2042725236006674,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5311.685543333333,69.6202710702697,High Profit,2317.8244566666667,At Risk,Engaged Regulars,1.0,3.0,5.0,9.0,2024-04,2024,2,9.2,Platinum
CUST_001242,2024-04-03,India,Technology,Basic,66.13,736.2,274,0,0.0003306876191514,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,466.9435333333334,63.42617948021372,High Profit,269.25646666666665,Potential Loyalists,Engaged Regulars,5.0,3.0,2.0,10.0,2024-04,2024,2,9.1,Silver
CUST_001243,2024-04-03,Germany,Technology,Premium,2105.45,22120.95,274,0,5.5612420643466296e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,16065.25245,72.62460450387528,High Profit,6055.697550000001,Potential Loyalists,VIP Elite,5.0,3.0,5.0,13.0,2024-04,2024,2,9.1,Platinum
CUST_001244,2024-04-03,Germany,Media,Enterprise,886.17,8935.11,274,0,0.0002033058807232,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,6318.636476666667,70.71694110835419,High Profit,2616.4735233333336,Potential Loyalists,VIP Elite,5.0,3.0,5.0,13.0,2024-04,2024,2,9.1,Platinum
CUST_001245,2024-04-04,France,Real Estate,Basic,93.71,954.27,273,0,0.0003290106083025,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,635.24217,66.56838944952686,High Profit,319.02783,Potential Loyalists,Engaged Regulars,5.0,3.0,3.0,11.0,2024-04,2024,2,9.1,Silver
CUST_001246,2024-04-04,USA,Finance,Basic,77.43,629.8100000000001,273,1,0.2887100452597098,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,327.47979999999995,59.13322499097147,High Profit,226.3202,Lost,Engaged Regulars,1.0,3.0,2.0,6.0,2024-04,2024,2,9.1,Silver
CUST_001247,2024-04-04,Australia,Finance,Basic,80.13,815.98,273,0,0.0005474674441548,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,528.62058,64.78352165494252,High Profit,287.35942,Potential Loyalists,Engaged Regulars,5.0,3.0,2.0,10.0,2024-04,2024,2,9.1,Silver
CUST_001248,2024-04-04,Germany,Finance,Professional,119.71,1215.27,273,0,0.0004770246183668,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,606.9315300000001,55.154033423298166,High Profit,493.49847,Potential Loyalists,Engaged Regulars,5.0,3.0,3.0,11.0,2024-04,2024,2,9.1,Silver
CUST_001249,2024-04-04,France,Consulting,Enterprise,723.31,5696.64,273,1,0.2088827119403767,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,3824.10944,67.129210201101,High Profit,1872.53056,At Risk,Engaged Regulars,1.0,3.0,5.0,9.0,2024-04,2024,2,9.1,Platinum
CUST_001250,2024-04-05,Singapore,Education,Professional,199.82,2047.72,272,0,0.0016438810816392,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,882.0617300000001,60.55496110886087,High Profit,574.56827,Potential Loyalists,Engaged Regulars,5.0,3.0,3.0,11.0,2024-04,2024,2,9.1,Gold
CUST_001251,2024-04-05,Japan,Media,Enterprise,592.07,6500.16,272,0,0.0003188051198159,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,3990.477623333333,67.49804420057093,High Profit,1921.5123766666663,Potential Loyalists,VIP Elite,5.0,3.0,5.0,13.0,2024-04,2024,2,9.1,Platinum
CUST_001252,2024-04-05,France,Consulting,Premium,2830.82,13799.22,272,1,0.9999884882425464,High,Immediate Retention Call,Critical,21,Address payment issues - offer alternative payment methods,7557.018899999999,68.22938903384826,High Profit,3518.8811000000005,Hibernating,Engaged Regulars,1.0,2.0,5.0,8.0,2024-04,2024,2,9.1,Platinum
CUST_001253,2024-04-05,USA,Retail,Basic,48.15,494.38,272,0,0.000399442627875,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,244.29595666666663,54.653561973795085,High Profit,202.69404333333333,Potential Loyalists,Engaged Regulars,5.0,3.0,2.0,10.0,2024-04,2024,2,9.1,Silver
CUST_001254,2024-04-06,Japan,Education,Professional,293.1,2681.96,271,0,0.0046569525131802,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1614.84867,67.12398400512102,High Profit,790.92133,About to Sleep,Engaged Regulars,2.0,3.0,4.0,9.0,2024-04,2024,2,9.0,Gold
CUST_001255,2024-04-06,Japan,Real Estate,Enterprise,862.36,6779.01,271,0,0.0072589035151521,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,4691.330396666667,68.80165658888467,High Profit,2127.299603333333,About to Sleep,Engaged Regulars,2.0,3.0,5.0,10.0,2024-04,2024,2,9.0,Platinum
CUST_001256,2024-04-08,USA,Finance,Enterprise,587.92,5422.02,269,0,0.0052091638198757,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,3104.6114033333333,65.26172920735087,High Profit,1652.5585966666667,At Risk,Engaged Regulars,1.0,3.0,4.0,8.0,2024-04,2024,2,9.0,Platinum
CUST_001257,2024-04-08,UK,Energy,Professional,158.78,1462.03,269,0,0.0071266709045511,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,620.6804199999999,55.66540689853096,High Profit,494.33958,At Risk,Engaged Regulars,1.0,3.0,3.0,7.0,2024-04,2024,2,9.0,Gold
CUST_001258,2024-04-09,France,Energy,Enterprise,901.5,8260.43,268,0,0.0054136808373941,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5806.9581966666665,70.29849773760768,High Profit,2453.4718033333334,About to Sleep,Engaged Regulars,2.0,3.0,5.0,10.0,2024-04,2024,2,8.9,Platinum
CUST_001259,2024-04-10,USA,Energy,Professional,225.52,2047.74,267,0,0.0028864055521674,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1340.80754,65.47743072851046,High Profit,706.93246,About to Sleep,Engaged Regulars,2.0,3.0,4.0,9.0,2024-04,2024,2,8.9,Gold
CUST_001260,2024-04-10,Canada,Retail,Professional,140.94,1353.78,267,0,0.0029189344306656,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,702.06488,57.580283445968114,High Profit,517.21512,About to Sleep,Engaged Regulars,2.0,3.0,3.0,8.0,2024-04,2024,2,8.9,Gold
CUST_001261,2024-04-11,Canada,Manufacturing,Basic,77.06,557.62,266,0,0.0059178223394859,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,329.89663666666667,59.32645829961455,High Profit,226.17336333333336,About to Sleep,Engaged Regulars,2.0,3.0,2.0,7.0,2024-04,2024,2,8.9,Silver
CUST_001262,2024-04-11,USA,Finance,Basic,97.69,903.59,266,0,0.0050510476946508,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,597.8345566666667,66.16214839326095,High Profit,305.75544333333335,About to Sleep,Engaged Regulars,2.0,3.0,3.0,8.0,2024-04,2024,2,8.9,Silver
CUST_001263,2024-04-11,Australia,Finance,Basic,64.27,595.82,266,0,0.0044375662697841,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,360.5438866666667,60.51221621742585,High Profit,235.2761133333333,About to Sleep,Engaged Regulars,2.0,3.0,2.0,7.0,2024-04,2024,2,8.9,Silver
CUST_001264,2024-04-11,USA,Education,Premium,2419.71,22136.85,266,0,0.0044185082410539,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,14301.14188,72.20508788121748,High Profit,5505.13812,About to Sleep,VIP Elite,2.0,3.0,5.0,10.0,2024-04,2024,2,8.9,Platinum
CUST_001265,2024-04-11,USA,Education,Premium,2123.56,19434.22,266,0,0.0027478965953686,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,14014.283620000002,72.11137683941008,High Profit,5419.93638,About to Sleep,VIP Elite,2.0,3.0,5.0,10.0,2024-04,2024,2,8.9,Platinum
CUST_001266,2024-04-11,Canada,Consulting,Enterprise,698.45,6567.07,266,0,0.0041047914564274,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,4504.044303333333,68.58529455805,High Profit,2063.0256966666666,About to Sleep,Engaged Regulars,2.0,3.0,5.0,10.0,2024-04,2024,2,8.9,Platinum
CUST_001267,2024-04-11,USA,Media,Basic,76.2,223.99,266,1,0.9999971450827494,High,Immediate Retention Call,Critical,20,Re-engagement campaign - 206 days inactive,76.86295666666666,34.31535187582779,Medium Profit,147.12704333333335,Hibernating,Engaged Regulars,1.0,2.0,1.0,4.0,2024-04,2024,2,8.9,Bronze
CUST_001268,2024-04-11,Canada,Energy,Enterprise,499.15,4582.47,266,0,0.0043402683151338,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,2973.917703333333,64.89770153068832,High Profit,1608.5522966666667,About to Sleep,Engaged Regulars,2.0,3.0,4.0,9.0,2024-04,2024,2,8.9,Platinum
CUST_001269,2024-04-12,Canada,Media,Basic,85.58,786.87,265,0,0.003891865429722,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,508.01010333333335,64.56086816543181,High Profit,278.85989666666666,About to Sleep,Engaged Regulars,2.0,3.0,2.0,7.0,2024-04,2024,2,8.8,Silver
CUST_001270,2024-04-13,Australia,Energy,Enterprise,373.53,3427.44,264,0,0.0056362445035785,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,1794.03228,58.846198354697776,High Profit,1254.64772,About to Sleep,Engaged Regulars,2.0,3.0,4.0,9.0,2024-04,2024,2,8.8,Gold
CUST_001271,2024-04-13,France,Media,Enterprise,400.73,3667.8,264,0,0.0025220693926635,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,2271.3738000000003,61.92741698020612,High Profit,1396.4262,About to Sleep,Engaged Regulars,2.0,3.0,4.0,9.0,2024-04,2024,2,8.8,Gold
CUST_001272,2024-04-14,Japan,Technology,Professional,138.98,1282.77,263,0,0.0018511382902575,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,628.2909999999999,56.047368421052624,High Profit,492.709,At Risk,Engaged Regulars,1.0,3.0,3.0,7.0,2024-04,2024,2,8.8,Silver
CUST_001273,2024-04-14,USA,Finance,Professional,295.71,2877.18,263,0,0.0038703105652943,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1493.6614,66.58025318712669,High Profit,749.7386000000001,About to Sleep,Engaged Regulars,2.0,3.0,4.0,9.0,2024-04,2024,2,8.8,Gold
CUST_001274,2024-04-15,USA,Manufacturing,Professional,128.29,1171.83,262,0,0.0014517245250993,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,667.98093,57.0032282839661,High Profit,503.84907,About to Sleep,Engaged Regulars,2.0,3.0,3.0,8.0,2024-04,2024,2,8.7,Silver
CUST_001275,2024-04-16,UK,Technology,Basic,77.34,704.8199999999999,261,0,0.0022657702437343,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,376.3963,61.17281001137656,High Profit,238.9037,Promising,Engaged Regulars,3.0,3.0,2.0,8.0,2024-04,2024,2,8.7,Silver
CUST_001276,2024-04-16,UK,Manufacturing,Basic,43.28,408.6,261,0,0.004711155301755,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,185.92075,50.487644263408015,High Profit,182.32925,Promising,Engaged Regulars,3.0,3.0,2.0,8.0,2024-04,2024,2,8.7,Bronze
CUST_001277,2024-04-17,Australia,Energy,Premium,1063.61,9757.95,260,0,0.0025496166466753,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,5745.8755,66.11674241988378,High Profit,2944.6245,Promising,Engaged Regulars,3.0,3.0,5.0,11.0,2024-04,2024,2,8.7,Platinum
CUST_001278,2024-04-19,USA,Real Estate,Premium,1203.96,11164.44,258,0,0.0007003323393756,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,6599.970090000001,67.40310086306998,High Profit,3191.81991,Promising,Engaged Regulars,3.0,3.0,5.0,11.0,2024-04,2024,2,8.6,Platinum
CUST_001279,2024-04-19,Germany,Energy,Basic,89.54,643.72,258,0,0.0032806446271401,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,398.59224000000006,61.94707198806416,High Profit,244.84776,Promising,Engaged Regulars,3.0,3.0,2.0,8.0,2024-04,2024,2,8.6,Silver
CUST_001280,2024-04-19,USA,Energy,Professional,176.78,1625.79,258,0,0.0023069886706653,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,888.9526399999999,61.06114957687657,High Profit,566.8873600000001,Promising,Engaged Regulars,3.0,3.0,3.0,9.0,2024-04,2024,2,8.6,Gold
CUST_001281,2024-04-19,Australia,Energy,Professional,255.86,755.23,258,1,0.9999970883798408,High,Immediate Retention Call,Critical,20,Address payment issues - offer alternative payment methods,165.87880999999993,32.26523701153449,Medium Profit,348.23119,Hibernating,Engaged Regulars,1.0,1.0,2.0,4.0,2024-04,2024,2,8.6,Silver
CUST_001282,2024-04-20,USA,Manufacturing,Basic,77.51,705.94,257,0,0.0021620837321251,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,446.9464066666668,63.312237111747,High Profit,258.9935933333333,Promising,Engaged Regulars,3.0,3.0,2.0,8.0,2024-04,2024,2,8.6,Silver
CUST_001283,2024-04-20,UK,Technology,Basic,93.85,851.24,257,0,0.0013726208297101,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,558.9727066666667,65.66570023338502,High Profit,292.2672933333333,Promising,Engaged Regulars,3.0,3.0,2.0,8.0,2024-04,2024,2,8.6,Silver
CUST_001284,2024-04-20,USA,Media,Basic,58.16,347.99,257,0,0.0487731103612738,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,216.77862666666667,53.29398826498837,High Profit,189.98137333333327,Lost,Engaged Regulars,1.0,3.0,2.0,6.0,2024-04,2024,2,8.6,Bronze
CUST_001285,2024-04-20,Australia,Education,Enterprise,975.08,8964.17,257,0,0.002291858092587,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5617.078563333334,70.25625053417937,High Profit,2378.051436666666,Potential Loyalists,VIP Elite,4.0,3.0,5.0,12.0,2024-04,2024,2,8.6,Platinum
CUST_001286,2024-04-20,UK,Technology,Enterprise,308.08,2974.37,257,0,0.0010152218362703,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,1746.0726033333333,58.7039475026084,High Profit,1228.2973966666666,Promising,Engaged Regulars,3.0,3.0,4.0,10.0,2024-04,2024,2,8.6,Gold
CUST_001287,2024-04-21,UK,Manufacturing,Professional,139.62,1287.78,256,0,0.0015507321754401,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,651.87555,56.830613312410094,High Profit,495.17445,Promising,Engaged Regulars,3.0,3.0,3.0,9.0,2024-04,2024,2,8.5,Silver
CUST_001288,2024-04-21,USA,Real Estate,Professional,265.0,2435.06,256,0,0.0005802395498804,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1644.9312599999998,67.55198064934744,High Profit,790.1287400000001,Promising,Engaged Regulars,3.0,3.0,4.0,10.0,2024-04,2024,2,8.5,Gold
CUST_001289,2024-04-22,Singapore,Education,Professional,250.02,2507.51,255,0,0.0016900408052586,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1519.14917,66.88545043081625,High Profit,752.12083,Promising,Engaged Regulars,3.0,3.0,4.0,10.0,2024-04,2024,2,8.5,Gold
CUST_001290,2024-04-22,UK,Energy,Professional,246.69,2387.36,255,0,0.0009342534837871,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1608.65456,67.38215267073252,High Profit,778.7054400000001,Promising,Engaged Regulars,3.0,3.0,4.0,10.0,2024-04,2024,2,8.5,Gold
CUST_001291,2024-04-23,USA,Retail,Enterprise,842.3,7774.62,254,0,0.0007047881433153,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5451.065353333333,70.11359208981703,High Profit,2323.554646666667,Promising,Engaged Regulars,3.0,3.0,5.0,11.0,2024-04,2024,2,8.5,Platinum
CUST_001292,2024-04-23,Germany,Retail,Professional,157.84,1525.49,254,0,0.0003616047832952,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,944.65279,61.9245481779625,High Profit,580.8372099999999,Potential Loyalists,Engaged Regulars,4.0,3.0,3.0,10.0,2024-04,2024,2,8.5,Gold
CUST_001293,2024-04-23,France,Finance,Professional,295.69,2711.48,254,0,0.0007008704125131,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1859.05108,68.56222727071562,High Profit,852.4289200000001,Potential Loyalists,Engaged Regulars,4.0,3.0,4.0,11.0,2024-04,2024,2,8.5,Gold
CUST_001294,2024-04-24,USA,Healthcare,Professional,136.4,1239.47,253,0,0.0005434772834511,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,724.6313700000001,58.46300192824353,High Profit,514.83863,Potential Loyalists,Engaged Regulars,4.0,3.0,3.0,10.0,2024-04,2024,2,8.4,Silver
CUST_001295,2024-04-24,USA,Finance,Professional,246.02,1440.56,253,1,0.9455212508458284,High,Immediate Retention Call,Critical,20,Address payment issues - offer alternative payment methods,698.43705,58.03141124174318,High Profit,505.11295,Hibernating,Engaged Regulars,1.0,2.0,3.0,6.0,2024-04,2024,2,8.4,Gold
CUST_001296,2024-04-24,Japan,Healthcare,Enterprise,563.04,5156.56,253,0,0.0011853814501852,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,2992.7005166666668,65.28080353085315,High Profit,1591.6494833333334,Potential Loyalists,Engaged Regulars,4.0,3.0,4.0,11.0,2024-04,2024,2,8.4,Platinum
CUST_001297,2024-04-25,Germany,Media,Professional,154.82,1449.09,252,0,0.0005382968889,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,775.3466,59.4317491951556,High Profit,529.2533999999999,Potential Loyalists,Engaged Regulars,4.0,3.0,3.0,10.0,2024-04,2024,2,8.4,Gold
