customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_transactions,total_revenue,avg_transaction,std_transaction,first_transaction,last_transaction,successful_transactions,failed_transactions,customer_tenure_days,days_since_last_transaction,transaction_frequency,payment_failure_rate,avg_monthly_revenue,is_churned,customer_ltv
CUST_001396,2024-06-03,Canada,Manufacturing,Premium,2716.43,8,22186.879999999997,2773.3599999999997,245.7514865526902,2024-06-02,2024-12-30,8.0,0.0,213,3,1.1214953271028036,0.0,2739.1209876543207,0,22186.879999999997
CUST_001397,2024-06-03,Germany,Finance,Basic,91.39,8,747.83,93.47875,8.050660021744454,2024-06-02,2024-12-28,8.0,0.0,213,5,1.1214953271028036,0.0,92.3246913580247,0,747.83
CUST_001398,2024-06-04,UK,Retail,Professional,151.65,8,1259.24,157.405,15.136760362961226,2024-06-06,2024-12-30,8.0,0.0,212,3,1.1267605633802817,0.0,156.10413223140498,0,1259.24
CUST_001399,2024-06-04,USA,Healthcare,Professional,244.49,8,2036.34,254.5425,24.425428055906924,2024-06-04,2024-12-29,8.0,0.0,212,4,1.1267605633802817,0.0,252.4388429752066,0,2036.34
CUST_001400,2024-06-04,Singapore,Technology,Basic,88.47,8,739.24,92.405,8.355362691965306,2024-06-02,2025-01-01,8.0,0.0,212,1,1.1267605633802817,0.0,91.64132231404959,0,739.24
CUST_001401,2024-06-04,Australia,Technology,Enterprise,867.85,8,7406.63,925.82875,113.96214915958468,2024-06-05,2024-12-30,8.0,0.0,212,3,1.1267605633802817,0.0,918.1772727272728,0,7406.63
CUST_001402,2024-06-04,India,Consulting,Premium,1809.27,8,15046.41,1880.80125,183.0817676369535,2024-06-05,2024-12-30,8.0,0.0,212,3,1.1267605633802817,0.0,1865.257438016529,0,15046.41
CUST_001403,2024-06-05,Germany,Consulting,Premium,1424.52,7,10414.2,1487.7428571428572,167.15200414735142,2024-06-04,2024-12-02,7.0,0.0,211,31,0.9905660377358491,0.0,1296.3734439834027,0,10414.2
CUST_001404,2024-06-05,Australia,Technology,Basic,67.61,7,486.02,69.43142857142857,5.920004021877655,2024-06-06,2024-11-30,5.0,0.0,211,33,0.9905660377358491,0.0,60.50041493775934,0,486.02
CUST_001405,2024-06-05,Germany,Energy,Professional,277.8,7,1986.4499999999998,283.7785714285714,21.50668921411153,2024-06-05,2024-12-03,7.0,0.0,211,30,0.9905660377358491,0.0,247.27593360995849,0,1986.4499999999998
CUST_001406,2024-06-06,USA,Energy,Professional,193.42,7,1019.5,145.64285714285714,147.1104449854242,2024-06-06,2024-12-02,6.0,0.0,210,31,0.9952606635071091,0.0,127.4375,0,1019.5
CUST_001407,2024-06-06,France,Finance,Basic,54.61,7,388.84,55.54857142857143,4.927238674184655,2024-06-07,2024-12-02,6.0,1.0,210,31,0.9952606635071091,0.125,48.605,0,388.84
CUST_001408,2024-06-06,Germany,Retail,Enterprise,923.01,7,6589.59,941.37,78.54241465603161,2024-06-08,2024-12-01,7.0,0.0,210,32,0.9952606635071091,0.0,823.69875,0,6589.59
CUST_001409,2024-06-06,Germany,Consulting,Basic,80.33,7,574.1800000000001,82.0257142857143,6.499958607926812,2024-06-07,2024-12-04,6.0,0.0,210,29,0.9952606635071091,0.0,71.77250000000001,0,574.1800000000001
CUST_001410,2024-06-06,USA,Manufacturing,Basic,38.37,7,276.28,39.46857142857142,3.8445261024450033,2024-06-06,2024-12-03,7.0,0.0,210,30,0.9952606635071091,0.0,34.535,0,276.28
CUST_001411,2024-06-06,Brazil,Energy,Basic,64.73,7,459.64,65.66285714285713,6.047268568771954,2024-06-07,2024-12-03,6.0,0.0,210,30,0.9952606635071091,0.0,57.455,0,459.64
CUST_001412,2024-06-07,France,Media,Basic,54.47,7,389.41,55.63,5.140269123953206,2024-06-08,2024-12-02,5.0,2.0,209,31,1.0,0.25,48.879916317991636,0,389.41
CUST_001413,2024-06-07,UK,Technology,Enterprise,762.87,7,3913.2200000000003,559.0314285714286,593.3047899247225,2024-06-05,2024-12-06,6.0,0.0,209,27,1.0,0.0,491.19916317991635,0,3913.2200000000003
CUST_001414,2024-06-07,Canada,Consulting,Basic,76.89,5,374.79999999999995,74.96,2.679962686307402,2024-06-08,2024-10-04,4.0,0.0,209,90,0.7142857142857142,0.0,47.046025104602506,1,374.79999999999995
CUST_001415,2024-06-08,UK,Energy,Basic,38.83,7,283.35,40.478571428571435,3.2490789903777806,2024-06-10,2024-12-07,7.0,0.0,208,26,1.0047846889952154,0.0,35.71638655462185,0,283.35
CUST_001416,2024-06-08,Germany,Finance,Professional,134.83,7,1102.41,157.48714285714286,41.75259581322887,2024-06-06,2024-12-07,7.0,0.0,208,26,1.0047846889952154,0.0,138.959243697479,0,1102.41
CUST_001417,2024-06-08,USA,Consulting,Basic,75.16,7,554.59,79.22714285714287,6.935221011344231,2024-06-08,2024-12-04,7.0,0.0,208,29,1.0047846889952154,0.0,69.9063025210084,0,554.59
CUST_001418,2024-06-08,UK,Finance,Enterprise,814.14,7,6076.3099999999995,868.0442857142856,101.27925616122693,2024-06-10,2024-12-06,7.0,0.0,208,27,1.0047846889952154,0.0,765.9214285714285,0,6076.3099999999995
CUST_001419,2024-06-09,Singapore,Real Estate,Basic,94.74,7,723.27,103.32428571428571,23.250612075916667,2024-06-07,2024-12-04,7.0,0.0,207,29,1.0096153846153846,0.0,91.55316455696202,0,723.27
CUST_001420,2024-06-09,Australia,Technology,Basic,44.32,7,319.18,45.597142857142856,3.8834723048912223,2024-06-10,2024-12-07,7.0,0.0,207,26,1.0096153846153846,0.0,40.40253164556962,0,319.18
CUST_001421,2024-06-09,UK,Real Estate,Enterprise,461.22,7,3290.88,470.1257142857143,40.494327115923625,2024-06-10,2024-12-04,7.0,0.0,207,29,1.0096153846153846,0.0,416.56708860759494,0,3290.88
CUST_001422,2024-06-09,Brazil,Manufacturing,Premium,1737.87,7,12291.12,1755.8742857142859,150.30718355611418,2024-06-07,2024-12-07,7.0,0.0,207,26,1.0096153846153846,0.0,1555.8379746835444,0,12291.12
CUST_001423,2024-06-10,France,Technology,Basic,75.8,7,543.48,77.64,7.309521188149057,2024-06-09,2024-12-05,7.0,0.0,206,28,1.0144927536231882,0.0,69.08644067796611,0,543.48
CUST_001424,2024-06-11,Australia,Energy,Basic,92.54,7,660.62,94.37428571428572,8.45521112912594,2024-06-09,2024-12-10,6.0,1.0,205,23,1.0194174757281553,0.125,84.33446808510638,0,660.62
CUST_001425,2024-06-11,Germany,Education,Basic,56.17,7,404.19,57.74142857142857,5.566792698886938,2024-06-09,2024-12-07,7.0,0.0,205,26,1.0194174757281553,0.0,51.598723404255324,0,404.19
CUST_001426,2024-06-11,France,Real Estate,Basic,90.71,7,478.01,68.28714285714285,67.9898099507776,2024-06-09,2024-12-07,6.0,0.0,205,26,1.0194174757281553,0.0,61.022553191489365,0,478.01
CUST_001427,2024-06-12,USA,Technology,Enterprise,985.41,7,7339.77,1048.5385714285715,115.85679528748291,2024-06-14,2024-12-07,6.0,1.0,204,26,1.024390243902439,0.125,940.9961538461539,0,7339.77
CUST_001428,2024-06-12,USA,Education,Professional,119.65,7,859.34,122.76285714285714,9.369001573070115,2024-06-11,2024-12-09,6.0,1.0,204,24,1.024390243902439,0.125,110.17179487179487,0,859.34
CUST_001429,2024-06-13,USA,Energy,Basic,73.35,7,534.15,76.30714285714285,7.157014541193634,2024-06-14,2024-12-10,7.0,0.0,203,23,1.0294117647058825,0.0,68.77467811158797,0,534.15
CUST_001430,2024-06-13,USA,Manufacturing,Basic,87.44,7,629.3299999999999,89.9042857142857,8.235680213038174,2024-06-12,2024-12-10,7.0,0.0,203,23,1.0294117647058825,0.0,81.02961373390558,0,629.3299999999999
CUST_001431,2024-06-13,Japan,Manufacturing,Basic,69.5,7,497.87,71.12428571428572,6.818105448345748,2024-06-11,2024-12-09,7.0,0.0,203,24,1.0294117647058825,0.0,64.10343347639486,0,497.87
CUST_001432,2024-06-13,India,Consulting,Professional,133.77,7,956.86,136.6942857142857,11.988288531094089,2024-06-11,2024-12-12,6.0,1.0,203,21,1.0294117647058825,0.125,123.20085836909871,0,956.86
CUST_001433,2024-06-14,UK,Media,Professional,172.06,7,1326.8,189.54285714285714,35.450132446525366,2024-06-16,2024-12-09,5.0,2.0,202,24,1.0344827586206897,0.25,171.56896551724137,0,1326.8
CUST_001434,2024-06-14,Germany,Healthcare,Enterprise,660.66,7,4874.68,696.3828571428572,89.66854459885134,2024-06-15,2024-12-09,7.0,0.0,202,24,1.0344827586206897,0.0,630.346551724138,0,4874.68
CUST_001435,2024-06-14,USA,Media,Basic,97.09,7,695.87,99.41,8.781573511241211,2024-06-13,2024-12-11,7.0,0.0,202,22,1.0344827586206897,0.0,89.98318965517241,0,695.87
CUST_001436,2024-06-14,Brazil,Retail,Premium,2031.74,7,14559.16,2079.88,195.000064786314,2024-06-13,2024-12-11,6.0,1.0,202,22,1.0344827586206897,0.125,1882.6499999999999,0,14559.16
CUST_001437,2024-06-15,Brazil,Education,Professional,262.45,7,1877.78,268.2542857142857,26.390721764250717,2024-06-13,2024-12-11,7.0,0.0,201,22,1.0396039603960396,0.0,243.86753246753247,0,1877.78
CUST_001438,2024-06-15,Australia,Education,Professional,196.37,7,1453.75,207.67857142857142,20.380242416428246,2024-06-13,2024-12-13,7.0,0.0,201,20,1.0396039603960396,0.0,188.7987012987013,0,1453.75
CUST_001439,2024-06-15,Germany,Real Estate,Basic,91.1,7,648.96,92.70857142857143,7.783190067000002,2024-06-17,2024-12-13,7.0,0.0,201,20,1.0396039603960396,0.0,84.28051948051949,0,648.96
CUST_001440,2024-06-16,France,Technology,Basic,64.13,7,453.49,64.78428571428572,5.563077257366515,2024-06-18,2024-12-13,7.0,0.0,200,20,1.0447761194029852,0.0,59.15086956521739,0,453.49
CUST_001441,2024-06-16,UK,Finance,Enterprise,606.93,7,4354.93,622.1328571428572,55.973829514123686,2024-06-17,2024-12-13,7.0,0.0,200,20,1.0447761194029852,0.0,568.034347826087,0,4354.93
CUST_001442,2024-06-16,USA,Retail,Basic,34.4,7,246.67000000000002,35.23857142857143,3.0203941716903335,2024-06-17,2024-12-14,6.0,1.0,200,19,1.0447761194029852,0.125,32.17434782608696,0,246.67000000000002
CUST_001443,2024-06-16,USA,Manufacturing,Premium,1422.03,7,10154.7,1450.6714285714286,135.88608898983145,2024-06-18,2024-12-14,7.0,0.0,200,19,1.0447761194029852,0.0,1324.5260869565218,0,10154.7
CUST_001444,2024-06-18,Germany,Finance,Professional,130.47,7,938.86,134.12285714285716,12.275472447507825,2024-06-20,2024-12-13,7.0,0.0,198,20,1.0552763819095476,0.0,123.5342105263158,0,938.86
CUST_001445,2024-06-18,Australia,Consulting,Enterprise,801.11,7,3715.37,530.7671428571429,715.8821637372612,2024-06-19,2024-12-16,5.0,1.0,198,17,1.0552763819095476,0.125,488.8644736842105,0,3715.37
CUST_001446,2024-06-19,UK,Healthcare,Professional,231.22,7,1729.05,247.00714285714284,33.98671687305975,2024-06-17,2024-12-18,6.0,1.0,197,15,1.0606060606060606,0.125,228.50881057268722,0,1729.05
CUST_001447,2024-06-19,Australia,Media,Professional,261.23,7,1858.95,265.56428571428575,22.414286260584515,2024-06-20,2024-12-15,7.0,0.0,197,18,1.0606060606060606,0.0,245.67621145374451,0,1858.95
CUST_001448,2024-06-19,USA,Healthcare,Enterprise,636.06,6,3812.2200000000003,635.37,45.10891973878339,2024-06-21,2024-11-15,6.0,0.0,197,48,0.9090909090909092,0.0,503.8176211453745,0,3812.2200000000003
CUST_001449,2024-06-19,Germany,Real Estate,Basic,62.53,7,324.49,46.355714285714285,48.10399631948225,2024-06-19,2024-12-15,5.0,1.0,197,18,1.0606060606060606,0.125,42.884140969163,0,324.49
CUST_001450,2024-06-20,UK,Consulting,Basic,40.29,7,288.22,41.174285714285716,3.7076715835451983,2024-06-21,2024-12-15,7.0,0.0,196,18,1.0659898477157361,0.0,38.25929203539823,0,288.22
CUST_001451,2024-06-20,USA,Media,Enterprise,314.71,7,2245.77,320.82428571428574,29.560112684236564,2024-06-19,2024-12-18,7.0,0.0,196,15,1.0659898477157361,0.0,298.1110619469027,0,2245.77
CUST_001452,2024-06-21,USA,Technology,Professional,124.58,7,648.79,92.6842857142857,95.79141086359515,2024-06-19,2024-12-20,6.0,0.0,195,13,1.0714285714285714,0.0,86.50533333333333,0,648.79
CUST_001453,2024-06-21,Germany,Consulting,Basic,40.28,7,288.06,41.151428571428575,3.3699378261892243,2024-06-21,2024-12-16,7.0,0.0,195,17,1.0714285714285714,0.0,38.408,0,288.06
CUST_001454,2024-06-21,Singapore,Energy,Basic,31.74,7,225.85,32.26428571428571,2.922960013085234,2024-06-21,2024-12-18,7.0,0.0,195,15,1.0714285714285714,0.0,30.113333333333333,0,225.85
CUST_001455,2024-06-21,UK,Consulting,Basic,39.28,7,227.41,32.48714285714286,32.52835466393677,2024-06-20,2024-12-20,6.0,0.0,195,13,1.0714285714285714,0.0,30.32133333333333,0,227.41
CUST_001456,2024-06-21,USA,Finance,Basic,47.08,7,337.37,48.19571428571429,4.118656160864679,2024-06-23,2024-12-20,7.0,0.0,195,13,1.0714285714285714,0.0,44.98266666666667,0,337.37
CUST_001457,2024-06-21,Canada,Finance,Premium,2032.28,7,15480.05,2211.4357142857143,502.8105061504167,2024-06-23,2024-12-18,7.0,0.0,195,15,1.0714285714285714,0.0,2064.0066666666667,0,15480.05
CUST_001458,2024-06-21,USA,Media,Professional,218.87,7,1561.28,223.04,20.558631601673632,2024-06-22,2024-12-18,7.0,0.0,195,15,1.0714285714285714,0.0,208.17066666666668,0,1561.28
CUST_001459,2024-06-23,Canada,Consulting,Enterprise,745.34,7,5542.63,791.8042857142857,116.71934641939791,2024-06-22,2024-12-22,7.0,0.0,193,11,1.0824742268041236,0.0,745.6452914798206,0,5542.63
CUST_001460,2024-06-23,UK,Manufacturing,Basic,95.31,7,681.84,97.4057142857143,8.448036965557655,2024-06-22,2024-12-20,7.0,0.0,193,13,1.0824742268041236,0.0,91.72735426008968,0,681.84
CUST_001461,2024-06-23,UK,Retail,Professional,188.84,7,1367.55,195.3642857142857,17.612564508652024,2024-06-25,2024-12-21,7.0,0.0,193,12,1.0824742268041236,0.0,183.97533632286994,0,1367.55
CUST_001462,2024-06-23,Australia,Real Estate,Basic,89.71,7,637.73,91.10428571428572,7.760328294479254,2024-06-23,2024-12-18,7.0,0.0,193,15,1.0824742268041236,0.0,85.7932735426009,0,637.73
CUST_001463,2024-06-23,UK,Finance,Enterprise,452.55,7,2336.74,333.82,347.4028790419945,2024-06-24,2024-12-21,5.0,1.0,193,12,1.0824742268041236,0.125,314.35964125560537,0,2336.74
CUST_001464,2024-06-23,Australia,Media,Premium,2200.68,7,16656.75,2379.535714285714,511.6066241706004,2024-06-25,2024-12-22,7.0,0.0,193,11,1.0824742268041236,0.0,2240.818385650224,0,16656.75
CUST_001465,2024-06-23,Australia,Consulting,Basic,86.43,7,622.9499999999999,88.99285714285713,6.924617231986463,2024-06-25,2024-12-18,6.0,0.0,193,15,1.0824742268041236,0.0,83.804932735426,0,622.9499999999999
CUST_001466,2024-06-24,France,Finance,Professional,223.64,7,1607.91,229.70142857142858,20.050971238796585,2024-06-23,2024-12-23,7.0,0.0,192,10,1.088082901554404,0.0,217.28513513513514,0,1607.91
CUST_001467,2024-06-24,USA,Energy,Professional,151.9,7,1090.1,155.72857142857143,12.540863113001736,2024-06-24,2024-12-20,7.0,0.0,192,13,1.088082901554404,0.0,147.31081081081078,0,1090.1
CUST_001468,2024-06-24,Canada,Education,Basic,93.56,7,669.71,95.67285714285715,8.53703444662472,2024-06-22,2024-12-20,7.0,0.0,192,13,1.088082901554404,0.0,90.50135135135135,0,669.71
CUST_001469,2024-06-25,Australia,Consulting,Professional,217.12,7,1582.64,226.0914285714286,23.115458340377202,2024-06-24,2024-12-20,7.0,0.0,191,13,1.09375,0.0,214.83800904977377,0,1582.64
CUST_001470,2024-06-27,India,Retail,Basic,55.47,7,398.09000000000003,56.870000000000005,5.034699593818884,2024-06-26,2024-12-24,7.0,0.0,189,9,1.1052631578947367,0.0,54.53287671232877,0,398.09000000000003
CUST_001471,2024-06-27,USA,Finance,Professional,120.71,7,862.58,123.22571428571429,11.515166603430538,2024-06-29,2024-12-26,6.0,1.0,189,7,1.1052631578947367,0.125,118.16164383561645,0,862.58
CUST_001472,2024-06-27,USA,Retail,Professional,203.54,7,1452.15,207.45000000000002,19.414447369592235,2024-06-25,2024-12-22,6.0,1.0,189,11,1.1052631578947367,0.125,198.9246575342466,0,1452.15
CUST_001473,2024-06-28,Australia,Energy,Basic,76.91,7,549.56,78.50857142857141,6.955981667053252,2024-06-26,2024-12-23,7.0,0.0,188,10,1.1111111111111112,0.0,75.62752293577981,0,549.56
CUST_001474,2024-06-29,Germany,Finance,Professional,220.1,7,1580.06,225.72285714285712,22.405624081381703,2024-06-30,2024-12-24,7.0,0.0,187,9,1.1170212765957446,0.0,218.44147465437788,0,1580.06
CUST_001475,2024-06-29,UK,Finance,Premium,1950.74,7,13990.16,1998.5942857142857,186.95901546035378,2024-07-01,2024-12-27,7.0,0.0,187,6,1.1170212765957446,0.0,1934.1235023041475,0,13990.16
CUST_001476,2024-06-29,Japan,Consulting,Professional,218.96,7,1140.9299999999998,162.98999999999998,163.9074238709156,2024-06-29,2024-12-24,5.0,1.0,187,9,1.1170212765957446,0.125,157.73225806451612,0,1140.9299999999998
CUST_001477,2024-06-29,Canada,Energy,Professional,199.67,7,1521.04,217.29142857142855,34.95222950855993,2024-06-29,2024-12-25,7.0,0.0,187,8,1.1170212765957446,0.0,210.2820276497696,0,1521.04
CUST_001478,2024-07-01,Brazil,Healthcare,Professional,117.64,7,838.01,119.71571428571428,10.41722109000741,2024-06-30,2024-12-29,7.0,0.0,185,4,1.1290322580645162,0.0,116.93162790697674,0,838.01
CUST_001479,2024-07-01,Canada,Finance,Enterprise,930.39,7,7150.37,1021.4814285714285,229.0942842607654,2024-06-30,2024-12-28,7.0,0.0,185,5,1.1290322580645162,0.0,997.7260465116278,0,7150.37
CUST_001480,2024-07-01,USA,Energy,Enterprise,878.27,7,6223.79,889.1128571428571,80.72945511899319,2024-07-03,2024-12-30,7.0,0.0,185,3,1.1290322580645162,0.0,868.4358139534884,0,6223.79
CUST_001481,2024-07-02,USA,Media,Basic,65.54,7,338.45,48.35,50.45196130974494,2024-07-02,2024-12-28,6.0,0.0,184,5,1.135135135135135,0.0,47.446261682242984,0,338.45
CUST_001482,2024-07-02,UK,Education,Premium,2748.65,7,19731.96,2818.8514285714286,262.60829292748105,2024-07-02,2024-12-31,7.0,0.0,184,2,1.135135135135135,0.0,2766.1626168224298,0,19731.96
CUST_001483,2024-07-02,Japan,Energy,Professional,184.79,7,1315.08,187.8685714285714,16.864595487362894,2024-07-04,2024-12-29,7.0,0.0,184,4,1.135135135135135,0.0,184.35700934579438,0,1315.08
CUST_001484,2024-07-03,Canada,Real Estate,Professional,256.91,7,1841.92,263.13142857142856,23.183007015607675,2024-07-04,2024-12-30,7.0,0.0,183,3,1.141304347826087,0.0,259.4253521126761,0,1841.92
CUST_001485,2024-07-03,India,Media,Professional,169.1,7,1212.44,173.2057142857143,14.442473076707758,2024-07-01,2025-01-01,7.0,0.0,183,1,1.141304347826087,0.0,170.7661971830986,0,1212.44
CUST_001486,2024-07-03,UK,Consulting,Basic,35.84,7,268.37,38.33857142857143,4.170061664497815,2024-07-05,2024-12-28,6.0,0.0,183,5,1.141304347826087,0.0,37.79859154929578,0,268.37
CUST_001487,2024-07-03,Australia,Finance,Professional,149.9,7,1076.31,153.75857142857143,14.124272758354008,2024-07-05,2024-12-28,7.0,0.0,183,5,1.141304347826087,0.0,151.59295774647887,0,1076.31
CUST_001488,2024-07-03,UK,Retail,Basic,92.71,7,671.62,95.94571428571429,8.705804303533856,2024-07-03,2024-12-31,6.0,0.0,183,2,1.141304347826087,0.0,94.5943661971831,0,671.62
CUST_001489,2024-07-04,Japan,Healthcare,Basic,48.83,7,267.76,38.25142857142857,37.175812669248366,2024-07-02,2025-01-01,6.0,0.0,182,1,1.1475409836065573,0.0,37.89056603773585,0,267.76
CUST_001490,2024-07-04,Canada,Energy,Premium,1816.29,7,14111.2,2015.8857142857144,246.40648035695975,2024-07-05,2025-01-02,5.0,2.0,182,0,1.1475409836065573,0.25,1996.867924528302,0,14111.2
CUST_001491,2024-07-04,UK,Retail,Basic,29.38,7,227.22,32.46,6.9628346717889755,2024-07-03,2025-01-02,6.0,0.0,182,0,1.1475409836065573,0.0,32.153773584905665,0,227.22
CUST_001492,2024-07-05,Canada,Technology,Enterprise,703.59,6,4392.32,732.0533333333333,58.65122766546888,2024-07-06,2024-12-02,5.0,1.0,181,31,0.989010989010989,0.14285714285714285,624.5004739336492,0,4392.32
CUST_001493,2024-07-05,Germany,Healthcare,Premium,2038.52,6,12698.689999999999,2116.4483333333333,209.87794094822516,2024-07-05,2024-11-30,5.0,1.0,181,33,0.989010989010989,0.14285714285714285,1805.5009478672985,0,12698.689999999999
CUST_001494,2024-07-05,USA,Media,Professional,229.91,6,1424.63,237.43833333333336,19.648261415877645,2024-07-07,2024-12-01,6.0,0.0,181,32,0.989010989010989,0.0,202.55402843601897,0,1424.63
CUST_001495,2024-07-05,Canada,Education,Enterprise,585.19,6,3627.67,604.6116666666667,52.21576099863588,2024-07-07,2024-11-30,6.0,0.0,181,33,0.989010989010989,0.0,515.7824644549763,0,3627.67
CUST_001496,2024-07-05,USA,Healthcare,Enterprise,407.35,6,2569.4,428.23333333333335,53.7903254002675,2024-07-05,2024-11-30,5.0,1.0,181,33,0.989010989010989,0.14285714285714285,365.3175355450237,0,2569.4
CUST_001497,2024-07-05,Germany,Consulting,Basic,46.75,6,296.68,49.446666666666665,6.167101966618247,2024-07-07,2024-11-30,6.0,0.0,181,33,0.989010989010989,0.0,42.181990521327016,0,296.68
CUST_001498,2024-07-06,USA,Energy,Enterprise,595.49,6,3681.03,613.505,60.055619137596075,2024-07-07,2024-12-01,5.0,1.0,180,32,0.9944751381215469,0.14285714285714285,525.8614285714286,0,3681.03
CUST_001499,2024-07-06,USA,Education,Basic,71.83,6,441.93,73.655,6.721960279561312,2024-07-04,2024-12-03,6.0,0.0,180,30,0.9944751381215469,0.0,63.13285714285714,0,441.93
CUST_001500,2024-07-07,USA,Media,Enterprise,827.48,6,5157.99,859.665,72.19117196721487,2024-07-09,2024-12-05,6.0,0.0,179,28,1.0,0.0,740.3813397129186,0,5157.99
CUST_001501,2024-07-07,Canada,Media,Enterprise,685.47,6,4230.9,705.15,60.1619587447084,2024-07-09,2024-12-06,6.0,0.0,179,27,1.0,0.0,607.3062200956937,0,4230.9
CUST_001502,2024-07-07,USA,Energy,Professional,195.49,6,1207.6399999999999,201.2733333333333,16.51612141716895,2024-07-08,2024-12-05,6.0,0.0,179,28,1.0,0.0,173.34545454545452,0,1207.6399999999999
CUST_001503,2024-07-07,France,Education,Enterprise,690.37,6,4501.02,750.1700000000001,77.74069796445103,2024-07-08,2024-12-03,6.0,0.0,179,30,1.0,0.0,646.0794258373206,0,4501.02
CUST_001504,2024-07-07,Brazil,Real Estate,Basic,46.76,6,297.93,49.655,7.094794570669404,2024-07-08,2024-12-06,4.0,0.0,179,27,1.0,0.0,42.76507177033493,0,297.93
CUST_001505,2024-07-08,Canada,Manufacturing,Basic,69.44,6,456.92,76.15333333333334,11.19414787586204,2024-07-07,2024-12-04,6.0,0.0,178,29,1.005586592178771,0.0,65.90192307692308,0,456.92
CUST_001506,2024-07-08,Germany,Media,Basic,80.5,6,498.3,83.05,7.1919649609824985,2024-07-07,2024-12-04,5.0,0.0,178,29,1.005586592178771,0.0,71.8701923076923,0,498.3
CUST_001507,2024-07-08,UK,Healthcare,Basic,81.35,6,584.05,97.34166666666665,19.25759322103016,2024-07-09,2024-12-06,4.0,2.0,178,27,1.005586592178771,0.2857142857142857,84.23798076923076,0,584.05
CUST_001508,2024-07-08,France,Real Estate,Basic,83.82,6,553.51,92.25166666666667,15.496906035291904,2024-07-10,2024-12-07,6.0,0.0,178,26,1.005586592178771,0.0,79.83317307692307,0,553.51
CUST_001509,2024-07-08,Canada,Finance,Professional,119.06,6,735.61,122.60166666666667,11.10068361258291,2024-07-07,2024-12-06,6.0,0.0,178,27,1.005586592178771,0.0,106.09759615384615,0,735.61
CUST_001510,2024-07-08,USA,Energy,Enterprise,579.39,6,3594.84,599.14,62.03664465459113,2024-07-06,2024-12-06,5.0,1.0,178,27,1.005586592178771,0.14285714285714285,518.4865384615384,0,3594.84
CUST_001511,2024-07-09,USA,Education,Professional,259.17,6,1610.72,268.4533333333333,26.399858838006423,2024-07-08,2024-12-06,6.0,0.0,177,27,1.0112359550561798,0.0,233.4376811594203,0,1610.72
CUST_001512,2024-07-09,Canada,Consulting,Basic,77.79,6,325.28000000000003,54.21333333333334,65.74261195500729,2024-07-11,2024-12-06,5.0,0.0,177,27,1.0112359550561798,0.0,47.142028985507245,0,325.28000000000003
CUST_001513,2024-07-10,USA,Technology,Basic,40.25,6,266.29,44.38166666666667,6.878937175659234,2024-07-10,2024-12-08,5.0,1.0,176,25,1.0169491525423728,0.14285714285714285,38.78009708737864,0,266.29
CUST_001514,2024-07-10,India,Technology,Professional,259.87,6,1024.32,170.72,229.4599022923177,2024-07-08,2024-12-08,5.0,0.0,176,25,1.0169491525423728,0.0,149.17281553398058,0,1024.32
CUST_001515,2024-07-10,Canada,Finance,Professional,193.33,6,1199.35,199.89166666666665,18.880718648045868,2024-07-12,2024-12-05,6.0,0.0,176,28,1.0169491525423728,0.0,174.6626213592233,0,1199.35
CUST_001516,2024-07-11,USA,Consulting,Professional,186.08,6,1156.31,192.71833333333333,17.84225368799208,2024-07-11,2024-12-07,6.0,0.0,175,26,1.0227272727272727,0.0,169.2160975609756,0,1156.31
CUST_001517,2024-07-11,Australia,Healthcare,Basic,47.42,6,292.25,48.708333333333336,4.423145562455146,2024-07-09,2024-12-06,6.0,0.0,175,27,1.0227272727272727,0.0,42.768292682926834,0,292.25
CUST_001518,2024-07-11,USA,Education,Basic,34.6,6,212.6,35.43333333333333,3.320220876186801,2024-07-10,2024-12-08,6.0,0.0,175,25,1.0227272727272727,0.0,31.11219512195122,0,212.6
CUST_001519,2024-07-12,UK,Technology,Premium,2447.99,6,15228.31,2538.0516666666667,244.12773586109927,2024-07-13,2024-12-07,6.0,0.0,174,26,1.0285714285714287,0.0,2239.4573529411764,0,15228.31
CUST_001520,2024-07-12,USA,Media,Professional,221.79,6,1368.46,228.07666666666668,19.91188556281566,2024-07-10,2024-12-08,6.0,0.0,174,25,1.0285714285714287,0.0,201.24411764705883,0,1368.46
CUST_001521,2024-07-12,USA,Energy,Premium,1571.94,6,9764.55,1627.425,144.14269953764563,2024-07-12,2024-12-08,6.0,0.0,174,25,1.0285714285714287,0.0,1435.9632352941176,0,9764.55
CUST_001522,2024-07-12,USA,Consulting,Professional,110.49,6,706.73,117.78833333333334,12.525465926130915,2024-07-14,2024-12-09,5.0,0.0,174,24,1.0285714285714287,0.0,103.93088235294118,0,706.73
CUST_001523,2024-07-12,Canada,Finance,Professional,227.06,6,1408.29,234.715,19.570834167198925,2024-07-10,2024-12-08,6.0,0.0,174,25,1.0285714285714287,0.0,207.1014705882353,0,1408.29
CUST_001524,2024-07-13,UK,Real Estate,Basic,29.75,6,116.47999999999999,19.41333333333333,26.092447694048687,2024-07-13,2024-12-12,5.0,0.0,173,21,1.0344827586206897,0.0,17.213793103448275,0,116.47999999999999
CUST_001525,2024-07-13,UK,Energy,Basic,49.02,6,310.28,51.71333333333333,5.1441176762071334,2024-07-14,2024-12-09,6.0,0.0,173,24,1.0344827586206897,0.0,45.854187192118225,0,310.28
